perturbation_idx,majority_eg_pct,minority_eg_pct,asymmetry_pp,majority_mm_pp,minority_mm_pp,majority_declination,minority_declination,majority_seats_at_50_ndp,minority_seats_at_50_ndp,majority_ndp_seats,minority_ndp_seats,majority_conservation_pass,minority_conservation_pass,majority_coverage_frac,minority_coverage_frac
79,-2.3863099858025962,0.8103469619027241,3.1966569477053204,-1.7330091934328384,-1.941037943397872,-0.045712164644575684,-0.02219068702153529,49,46,40,35,True,True,0.9164961436429772,0.8955860875150431
80,-5.468371709591892,0.7917093725132364,6.260081082105129,-1.8396406123442843,-1.787658145711707,-0.058626031585714285,-0.012195362633989409,49,45,41,34,True,True,0.9163448617301972,0.8956156033320862
81,-5.474591993536928,1.9774319957012325,7.45202398923816,-1.284830707089779,-1.6325550459224958,-0.04320973122830957,-0.011151258020121138,49,45,40,34,True,True,0.9165370026516618,0.8953127374763564
82,-2.7288751983035477,0.44816120502394763,3.1770364033274956,-1.28986947457162,-1.256269783876307,-0.04605286553462234,-0.023226874952154676,49,44,40,35,True,True,0.9164743891348119,0.8953008254729135
83,-5.348285838036144,0.656097206599737,6.0043830446358815,-1.6825141423238599,-1.8516579562124824,-0.058977577091380906,-0.024859400587796607,49,45,41,35,True,True,0.9166960785929874,0.8949376647740798
84,-5.558155939869773,0.486843272358707,6.04499921222848,-1.2400019840429155,-1.9959961417136463,-0.05814531193923573,-0.023125344407857476,49,46,41,35,True,True,0.916516330501149,0.8955829844505243
85,-5.414980985686166,0.8350797284437611,6.250060714129928,-1.5923353036864984,-1.8617710522864372,-0.059026369656145314,-0.02324141482873735,49,47,41,35,True,True,0.9163950177083482,0.895248843601399
86,-5.61110784091159,0.260855815887788,5.871963656799378,-1.4431177862535394,-1.6162189379407443,-0.04592717886192231,-0.03595402301598284,49,45,40,36,True,True,0.9162055777785364,0.8955975742021822
87,-5.506643269988672,0.6219287622582049,6.128572032246877,-1.2022420925702604,-1.3743851399146967,-0.05772626260014651,-0.025215656732875555,49,44,41,35,True,True,0.9161057885208157,0.8953754143390034
88,-2.4366701219781275,0.6041375835725982,3.040807705550726,-1.3768608867275933,-1.8566466157582506,-0.04439262744872366,-0.035511217152090165,49,47,40,36,True,True,0.9162622905317164,0.8949157471641809
89,-2.354741366269288,0.4880729245586146,2.8428142908279024,-1.4734655443365552,-1.9514018205212869,-0.04416360381449715,-0.03984045047233902,49,46,40,36,True,True,0.9163906001230447,0.8955410618485581
90,-2.354152830178444,2.053854698415456,4.4080075285939,-1.854529273620792,-1.888314207581837,-0.03137284650595837,-0.023234596353675932,48,45,39,35,True,True,0.9165298345452142,0.8952252128722714
91,-2.2499101406178283,2.0480522168564863,4.297962357474315,-1.614138431654355,-1.940641895589701,-0.03226516998955123,-0.024405993606025862,49,46,39,35,True,True,0.916405460613695,0.8953470398234915
92,-2.2182471236490207,0.7657489753376859,2.9839960989867067,-1.7981891326352528,-1.788279195107878,-0.044817817462443496,-0.023252526799239805,49,46,40,35,True,True,0.9165601406962698,0.8941277952220092
93,-2.2752115605137577,0.6058717091896951,2.8810832697034527,-1.7232299950979635,-1.9709750331494191,-0.04535237778841133,-0.035393258274451535,49,46,40,36,True,True,0.9164517393190368,0.8951033189847828
94,-5.895491756197523,0.5052440943526375,6.400735850550161,-1.4266876178674337,-1.2720489870943985,-0.07074057763958524,-0.036952069545585275,49,44,42,36,True,True,0.9164904896128281,0.8955304869453204
95,-5.450494636777556,2.3542696744744886,7.804764311252043,-1.5710721395892968,-2.0194013446811656,-0.05836927043073847,-0.011891211293532069,49,47,41,34,True,True,0.9164557566037659,0.8953725120568131
96,-2.2470832034208286,0.442125430244076,2.6892086336649044,-1.659316093943497,-1.4545355598324983,-0.04507582769664483,-0.02458685152985218,49,44,40,35,True,True,0.9164601711790364,0.8950122982402078
97,-5.469981323527999,0.7978060600294428,6.267787383557441,-1.6353506591331002,-1.720608955176317,-0.04529301200202239,-0.011656159478849425,49,45,40,34,True,True,0.9164100650001666,0.8955428304974955
98,-2.497389535617001,0.3795334073327567,2.876922942949758,-1.3311277471236616,-2.086178035293212,-0.04435408477896158,-0.03817572552856614,49,46,40,36,True,True,0.9165384059285787,0.8949433225140278
99,-2.1105277140103924,0.5866483407595146,2.697176054769907,-1.544973447715603,-2.082470093108074,-0.044672852338513015,-0.03655040435221863,49,46,40,36,True,True,0.9163653816251436,0.8952407494981105
100,-5.304975438069091,1.9760251892066913,7.281000627275783,-1.8168494809121027,-1.9329071424974198,-0.057362038846634544,-0.024707769754718313,49,47,41,35,True,True,0.9165010371771709,0.8947335438541376
101,-2.3925415516245447,0.7380867246550037,3.1306282762795483,-1.733566115752777,-2.1807372126204374,-0.04597429494731553,-0.024941692086062808,49,45,40,35,True,True,0.9165932552232627,0.8949491425821628
102,-2.2955480726769633,0.7910652519400447,3.0866133246170078,-1.5605528200306806,-1.9795713819930172,-0.04622872844126142,-0.02354477024000156,49,47,40,35,True,True,0.9163174764670954,0.8948850091408725
103,-5.555282876684473,0.3170009577532701,5.872283834437743,-1.2559031091247064,-1.3951500152839413,-0.05716896392395542,-0.024988406550944715,49,43,41,35,True,True,0.9163523861859799,0.8952304764463086
104,-2.572349124684774,0.5342001039626159,3.10654922864739,-1.1111696942585958,-2.0540700248810326,-0.04562559778687751,-0.03397821017711263,49,47,40,36,True,True,0.9163546433348543,0.895619961012133
105,-5.535884099328417,0.5871156512514438,6.122999750579861,-1.391146888134398,-1.3979346905210743,-0.05944496905330611,-0.023284761672195408,49,43,41,35,True,True,0.9164798292309302,0.8953238948341009
106,-5.901881834475602,0.7341599908085265,6.63604182528413,-1.4304722475234177,-2.0112585172278097,-0.058026552341737245,-0.03510868157338542,49,45,41,36,True,True,0.9163254500797979,0.8954514791969577
107,-5.386263152762007,0.6988202664636097,6.085083419225617,-1.5036969493888608,-1.9785702753531087,-0.05776577108555766,-0.033964467655884074,49,45,41,36,True,True,0.9164230144544167,0.8939755182595802
108,-2.4151030693388305,2.5325494904096333,4.947652559748464,-1.6278899026860638,-1.8418768044434042,-0.04444223697068205,0.0028056489775248094,49,46,40,33,True,True,0.9163655669135282,0.8950845706582957
109,-2.3177604448143487,0.5774462662211396,2.895206711035488,-1.436330465243174,-2.2986476976459724,-0.044854161724690415,-0.026103042169738966,49,46,40,35,True,True,0.9164710815335748,0.8952729900114222
110,-2.7577892894116407,0.4566597400341617,3.2144490294458024,-1.6786171740261646,-1.49053885654164,-0.05842153274563114,-0.034459729022985996,48,45,41,36,True,True,0.9164735670619726,0.8952197738005675
111,-2.161983103503344,1.917301970993289,4.079285074496633,-1.5359183286994038,-2.1166027585846736,-0.0442279204960352,-0.011693092241128683,49,45,40,34,True,True,0.9165098404685733,0.8946166604503696
112,-5.442292415824756,0.7433019955282707,6.185594411353027,-1.427049727222246,-1.9383361157528645,-0.058803854553729294,-0.013417662921198552,49,46,41,34,True,True,0.9165072043650311,0.8946914257739272
113,-5.782090002917988,0.568422043691973,6.3505120466099605,-1.5477118958889202,-1.5610034082650714,-0.07167849157141483,-0.02524513904135866,49,44,42,35,True,True,0.9164905869882773,0.895269022627119
114,-5.24973610600472,2.1172662051724567,7.367002311177178,-1.4226419329684825,-1.8122295156316581,-0.04522614238609103,-0.011542323663714382,49,46,40,34,True,True,0.9163303325558505,0.8955555271596366
115,-5.4494451642055175,0.3821124770578842,5.831557641263402,-1.3555016054466906,-1.2185360262219669,-0.05806667080789464,-0.02365966489793106,49,43,41,35,True,True,0.9165404550538478,0.8955964401915805
116,-5.598124138379718,0.7809274424680832,6.379051580847801,-1.3661200028237175,-2.2180552685662933,-0.05805752615275164,-0.024904926401978975,49,46,41,35,True,True,0.9165755420247128,0.89502768570205
117,-2.538588016144723,0.7909493302693851,3.3295373464141083,-1.5389005520780763,-1.6549635894399006,-0.04497270183075308,-0.020184538363954035,48,46,40,35,True,True,0.9163057811604535,0.895416937749835
118,-2.4117115017280057,0.6400972381736607,3.0518087399016665,-1.2721455139721505,-1.5475873737808177,-0.03287815864339471,-0.026686058355593956,49,44,39,35,True,True,0.9164562363566369,0.8955951979535719
119,-5.641557006737971,0.8468596453830632,6.488416652121034,-1.2787022150956562,-1.706385569759078,-0.04475023171483233,-0.011750639680140349,49,45,40,34,True,True,0.9164930424707591,0.8955302224259156
120,-2.351632784418988,0.5711167373743194,2.9227495217933077,-1.3896765950682344,-1.7850946041538196,-0.04607952277892418,-0.02471902774812342,49,45,40,35,True,True,0.9164631504042747,0.8955708294565534
121,-2.474770623945494,0.8723531055844845,3.3471237295299785,-1.6251647501279332,-1.7030961683357826,-0.045918140482252706,-0.02027736631265209,49,46,40,35,True,True,0.9163757973744525,0.8950012647389098
122,-2.2244008396034496,0.7313554751046583,2.9557563147081076,-1.6719290168642376,-1.6500703585240806,-0.04415635860278863,-0.03640240036648954,49,46,40,36,True,True,0.9163681391410328,0.8955595969180047
123,-2.3631665469379906,0.6177106248409366,2.980877171778927,-1.313095245156931,-1.1305211169120366,-0.0456934792238846,-0.010564095828644612,49,44,40,34,True,True,0.9164688583819974,0.8953875441134944
124,-2.2701126977392603,0.8831955143504446,3.1533082120897045,-1.7587187230457546,-1.8771504268162431,-0.032994321489648336,-0.012385276199912911,49,47,39,34,True,True,0.9164679998461807,0.8954962640567434
