map,name_2026,perimeter_km_total,perimeter_km_anchored,anchored_pct,pre_ama_error_m,post_ama_error_m
minority,Peace River,1611.4211560327221,24.8388895776445,1.5414275457818376,244.21482953622268,0.0
minority,Red Deer-Blackfalds,34.96414722364344,34.964147223643465,100.00000000000009,0.5215622965041881,0.0
minority,Red Deer-Innisfail,254.12403981240197,162.99370877987818,64.13942927249326,59.91653893089173,0.0
minority,Red Deer-Lacombe,327.93272244685494,300.99947965674585,91.7869608774788,1.8621624491776994,0.0
minority,Red Deer-Sylvan Lake,232.3546428263613,232.35464282636215,100.00000000000038,0.14687787739928432,0.0
minority,Rocky Mountain House-Banff Park,705.5486301753866,305.27499909125953,43.267747400398704,85.83448439912148,0.0
minority,Sherwood Park,42.44954334705223,39.68193325331087,93.48023588589784,28.24163544621361,0.0
minority,St. Albert,34.301956825308764,34.30195682530879,100.00000000000007,29.881006738056456,0.0
minority,St. Albert-Sturgeon,293.1118777810938,266.1308348973665,90.79496774815873,27.331766154771454,0.0
minority,Stony Plain-Drayton Valley,803.3189452060525,351.287911023683,43.729568824444584,116.14290000863721,0.0
minority,Sherwood Park-Strathcona,187.13201781976235,149.83516070205084,80.06922730153305,46.02556461894903,0.0
minority,West Yellowhead,1237.2310583301971,36.80820456692001,2.97504692588282,228.8322164796022,0.0
minority,Wetaskawin-Ponoka-Maskwacis,322.5656812488708,35.71071134648454,11.070834072683779,252.71521302465018,0.0
