map,name_2026,perimeter_km_total,da_anchored_km,da_anchored_pct,muni_anchored_km_v0_4,muni_anchored_pct_recomputed,new_total_anchored_pct,pre_da_error_m
minority,Edmonton-City Centre,8.554707714083529,6.983720673234008,81.63599396548383,0.0,0.0,81.63599396548383,26.908456913865248
minority,Edmonton-Decore,26.28009555668417,5.245035469156481,19.95820547091748,0.0,0.0,19.95820547091748,57.19404054360428
minority,Edmonton-Ellerslie,35.01021228084081,6.064785801578651,17.322904965353725,8.959641807502702,25.591509516227156,42.91441448158088,75.79859203123449
minority,Edmonton-Enoch-Devon,8.704649670882429,6.659729006352739,76.50772010538148,0.0,0.0,76.50772010538148,18.259862176971303
minority,Edmonton-Glenora-Riverview,38.77834900232873,28.963907790287003,74.69092556918206,0.0,0.0,74.69092556918206,45.46241608204063
minority,Edmonton-Gold Bar,65.32173017195953,16.793866038839,25.709462983648972,19.300971932961108,29.547551606718432,55.257014590367405,69.69574211265069
minority,Edmonton-Highlands-Norwood,36.915430059866495,21.444781622958825,58.091647823637416,4.62346383734912,12.524475076820602,70.61612290045802,58.399440072148295
minority,Edmonton-Manning,19.93274056680669,1.0183611720561458,5.1089872395770195,11.500304612005996,57.69555156483128,62.804538804408296,35.88564692960554
minority,Edmonton-McClung,4.589732277605149,3.1708765922674127,69.08630831778987,0.0,0.0,69.08630831778987,24.42725228668747
minority,Edmonton-Meadows,32.147862004647315,15.123416513981217,47.04330419172189,3.086138003609242,9.599823475549037,56.643127667270925,60.85200060174771
minority,Edmonton-Mill Woods,21.33642420575878,7.436886824803914,34.85535698524719,0.0,0.0,34.85535698524719,69.812217116401
minority,Edmonton-North West,51.18994104916834,7.614612541388304,14.875212561925807,14.24165188126932,27.821192190063478,42.696404751989284,59.830322576622855
minority,Edmonton-Rutherford,10.381380037313681,0.0,0.0,0.0,0.0,0.0,0.0
minority,Edmonton-South,48.52197858960398,13.221980145329608,27.24946617935829,14.676155804195316,30.24640839221618,57.49587457157447,52.27733138108741
minority,Edmonton-Spruce Grove,43.657120906301806,1.9211834313790288,4.400618711211693,40.03964556236837,91.71389393336916,96.11451264458086,52.17239273815248
minority,Edmonton-Strathcona,26.272538697175868,25.62660126698572,97.54139697866509,0.0,0.0,97.54139697866509,21.67660037343371
minority,Edmonton-West Henday,44.48393162371657,19.251056389532387,43.27642743535893,16.811801475955924,37.792975715736254,81.06940315109519,21.549229386458684
minority,Edmonton-Whitemud,30.746267873607934,30.746267873607934,100.0,0.0,0.0,100.0,9.427476087244388
minority,Edmonton-Windermere,51.571951283089824,8.62336754712897,16.721041831039905,8.40255304124834,16.292873998745694,33.0139158297856,40.43295358602287
minority,Airdrie East,143.93541408503415,37.34299782855426,25.944273732726238,19.935108678256555,13.85003739696701,39.79431112969325,15.710725913444914
minority,Barrhead-Westlock-Athabasca,707.8659935311857,16.123263725522804,2.2777282526445424,27.522087572183196,3.8880364113678367,6.165764664012379,73.02191507200754
minority,Camrose,513.0026624849577,5.549741760138181,1.0818153912214659,15.26358768554311,2.9753427811869626,4.057158172408428,73.58229365985736
minority,Canmore-Kananaskis,9.98646848586328,6.572113562476931,65.8101867720339,0.0,0.0,65.8101867720339,84.78045114843565
minority,Cold Lake-Bonnyville-St. Paul,623.7149297862603,10.047201733061225,1.6108643954545518,12.49237559302046,2.002898278753957,3.613762674208509,52.93050252517347
minority,Central Peace-Notley,1283.74827624031,4.524953138492895,0.35247978301050126,12.399499741055687,0.965882484171264,1.3183622671817652,75.16013174831349
minority,Chestermere-Strathmore,280.5183538768004,34.31550061904672,12.232889629074894,115.99961000872692,41.35187890759985,53.584768536674744,34.82494339414997
minority,Drumheller-Stettler,1049.2955109228212,6.618972072411202,0.6308015238328839,30.388288332973275,2.896065790489065,3.526867314321949,74.12822062627389
minority,Fort McMurray-Lac La Biche,814.7696621123057,7.799087238313108,0.9572137502142419,7.00568115377646,0.8598357891252479,1.8170495393394899,82.1028978039698
minority,Fort McMurray-Wood Buffalo,1438.3151230111405,4.099669897385854,0.28503280204710046,4.443430580581597,0.30893303626532065,0.5939658383124211,69.67030893149257
minority,Fort Saskatchewan-Vegreville,477.09246018952143,8.867449663409792,1.8586438485922128,12.511069238971587,2.6223573589910973,4.48100120758331,67.99222211884305
minority,Grande Prairie,58.51458061421083,10.095040187808987,17.252178998540597,42.05760815018183,71.87543294118343,89.12761193972403,22.191888334882986
minority,Grande Prairie-Wapiti,598.085201353677,13.692144220686359,2.2893300469057296,45.840963072901125,7.664620854879358,9.953950901785088,36.05380083967455
minority,Highwood,237.07714709743087,49.773994174023706,20.994851162760217,85.27595798651191,35.96970818594604,56.96455934870626,13.81063712475401
minority,Lac Ste. Anne-Parkland,427.41894541606376,9.745032223797862,2.27997198727626,28.34445389042976,6.63153896064161,8.91151094791787,74.40887155666829
minority,Leduc,60.6343630090678,9.569461521104524,15.782241366456546,7.262638352654525,11.977759792031469,27.760001158488016,95.61816031260675
minority,Lesser Slave Lake,1204.399559265465,3.4995108331672298,0.29056062053871057,12.10329174292917,1.0049232955806362,1.2954839161193468,76.19120961727575
minority,Lethbridge-Cardston,499.5234692953744,10.17356029140867,2.036653113768498,20.86198180525285,4.176376704518142,6.21302981828664,81.6392798504863
minority,Lethbridge-Fort MacLeod-Crowsnest Pass,448.83204929046883,16.96995159225619,3.780913510762645,29.73722596690868,6.625468482903225,10.40638199366587,77.36162765042594
minority,Lethbridge-Little Bow,436.43033338628396,14.07222327261679,3.2243916602747875,14.452705187333379,3.3115721070976307,6.535963767372419,70.31494995841771
