map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
minority,Calgary-Fish Creek,Calgary-Peigan-Chestermere,0.049725967116053926,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Calgary-Fish Creek,0.08137910388184812,0.09957194863383606,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Fish Creek,Chestermere-Strathmore,0.049725967116053926,0.4302872305758577,NDP,NDP,UCP,UCP,False,True
minority,Chestermere-Strathmore,Calgary-Fish Creek,0.21507378613658582,0.09957194863383606,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Fish Creek,Peace River,0.049725967116053926,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Fish Creek,0.2608334103298531,0.09957194863383606,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Foothills-Airdrie West,Peace River,0.019651073619631903,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Foothills-Airdrie West,0.2608334103298531,0.03939800613496933,NDP,NDP,UCP,UCP,True,True
minority,Calgary-Glenmore,Canmore-Kananaskis,0.000908157624575535,0.01327724464309189,UCP,UCP,NDP,NDP,False,True
minority,Canmore-Kananaskis,Calgary-Glenmore,0.006572893387669252,0.0018952854773750297,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Glenmore,Peace River,0.000908157624575535,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Glenmore,0.2608334103298531,0.0018952854773750297,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Hays,Calgary-Klein,0.0677599307492546,0.04279157001135186,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Klein,Calgary-Hays,0.0213217511475248,0.1356160430893527,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Hays,Calgary-Peigan-Chestermere,0.0677599307492546,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Calgary-Hays,0.08137910388184812,0.1356160430893527,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Hays,Calgary-South,0.0677599307492546,0.13757583160294776,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South,Calgary-Hays,0.06872684336956965,0.1356160430893527,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Hays,Calgary-South East,0.0677599307492546,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Calgary-Hays,0.0986442262739598,0.1356160430893527,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Hays,Peace River,0.0677599307492546,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Hays,0.2608334103298531,0.1356160430893527,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Klein,Calgary-Peigan-Chestermere,0.0213217511475248,0.1628579982037721,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Peigan-Chestermere,Calgary-Klein,0.08137910388184812,0.04279157001135186,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Klein,Calgary-South,0.0213217511475248,0.13757583160294776,UCP,NDP,NDP,UCP,False,False
minority,Calgary-South,Calgary-Klein,0.06872684336956965,0.04279157001135186,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Klein,Chestermere-Strathmore,0.0213217511475248,0.4302872305758577,UCP,NDP,NDP,UCP,False,False
minority,Chestermere-Strathmore,Calgary-Klein,0.21507378613658582,0.04279157001135186,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Klein,Peace River,0.0213217511475248,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Klein,0.2608334103298531,0.04279157001135186,NDP,UCP,UCP,NDP,True,False
minority,Calgary-Lougheed,Calgary-Nolan Hill-Cochrane,0.08318285783074515,0.03911070780399274,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Nolan Hill-Cochrane,Calgary-Lougheed,0.019509981851179675,0.16648609606356085,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Lougheed,Calgary-North West-Bearspaw,0.08318285783074515,0.054701307882644046,NDP,NDP,UCP,UCP,False,True
minority,Calgary-North West-Bearspaw,Calgary-Lougheed,0.02730646871686108,0.16648609606356085,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Lougheed,Calgary-Varsity,0.08318285783074515,0.17839306054499254,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Varsity,Calgary-Lougheed,0.08915272058179269,0.16648609606356085,UCP,NDP,NDP,UCP,False,False
