"seats_at_50_50","weight","polsby_popper"
0.459770114942529,6.08812799657001e-05,0.249416105020066
0.448275862068966,8.18316569879261e-05,0.2476535509873
0.448275862068966,0.000726011195366592,0.250850251618304
0.448275862068966,0.000104285125189809,0.242213809705619
0.471264367816092,6.75309165307227e-05,0.240457857113467
0.448275862068966,0.00123255970570923,0.247512340625114
0.459770114942529,3.87605234304398e-05,0.241596298995224
0.471264367816092,5.08990831530909e-05,0.241344807638929
0.459770114942529,0.00060584031528674,0.245439200562167
0.448275862068966,0.000106784391008292,0.242980478222555
0.448275862068966,0.000493972517328744,0.2454453891469
0.448275862068966,9.89069367226701e-05,0.243187680964635
0.448275862068966,9.27840574674961e-05,0.24075428217524
0.436781609195402,0.000158996571215925,0.246750969120967
0.436781609195402,0.000226013049725536,0.246527758242032
0.448275862068966,0.000267696419913525,0.248063401162414
0.425287356321839,9.62410587318766e-05,0.239527347860726
0.471264367816092,3.25388489947143e-05,0.24185250209002
0.471264367816092,0.000130817490932573,0.242658034793422
0.459770114942529,6.02377089333779e-05,0.248146355221204
0.471264367816092,3.54348303095861e-05,0.239597039164914
0.459770114942529,0.000466376092155636,0.24516496267711
0.459770114942529,0.000182128043713766,0.241290382986745
0.448275862068966,0.000132293012713616,0.238005209280067
0.459770114942529,0.000295301459137866,0.246576980339985
0.425287356321839,5.91204292895128e-05,0.237226809489927
0.448275862068966,0.000697384151035695,0.244498443398629
0.436781609195402,0.000537476661024041,0.243930530732843
0.459770114942529,0.000253658979608131,0.247825656657592
0.471264367816092,3.1496217582417e-05,0.24161969894294
0.459770114942529,5.6842637464831e-05,0.242760535119464
0.448275862068966,0.000101487283818371,0.24715126609802
0.436781609195402,3.77645905459582e-05,0.232340201575192
0.459770114942529,9.53529412537139e-05,0.24753572546129
0.459770114942529,0.000109621202691256,0.24082551316765
0.448275862068966,0.000331161180923031,0.230321721793691
0.448275862068966,0.000190887120886205,0.244769036613428
0.448275862068966,0.000104941497870054,0.228284423972081
0.471264367816092,9.69684957754762e-05,0.238925933383373
