burst,best_so_far,burst_best
356,0.5287356321839081,0.5287356321839081
357,0.5287356321839081,0.5287356321839081
358,0.5287356321839081,0.5287356321839081
359,0.5287356321839081,0.5287356321839081
360,0.5287356321839081,0.5287356321839081
361,0.5287356321839081,0.5287356321839081
362,0.5287356321839081,0.5287356321839081
363,0.5287356321839081,0.5287356321839081
364,0.5287356321839081,0.5287356321839081
365,0.5287356321839081,0.5287356321839081
366,0.5287356321839081,0.5287356321839081
367,0.5287356321839081,0.5287356321839081
368,0.5287356321839081,0.5287356321839081
369,0.5287356321839081,0.5287356321839081
370,0.5287356321839081,0.5287356321839081
371,0.5287356321839081,0.5287356321839081
372,0.5287356321839081,0.5287356321839081
373,0.5287356321839081,0.5287356321839081
374,0.5287356321839081,0.5287356321839081
375,0.5287356321839081,0.5287356321839081
376,0.5287356321839081,0.5287356321839081
377,0.5287356321839081,0.5287356321839081
378,0.5287356321839081,0.5287356321839081
379,0.5287356321839081,0.5287356321839081
380,0.5287356321839081,0.5287356321839081
381,0.5287356321839081,0.5287356321839081
382,0.5287356321839081,0.5287356321839081
383,0.5287356321839081,0.5287356321839081
384,0.5287356321839081,0.5287356321839081
385,0.5287356321839081,0.5287356321839081
386,0.5287356321839081,0.5287356321839081
387,0.5287356321839081,0.5287356321839081
388,0.5287356321839081,0.5287356321839081
389,0.5287356321839081,0.5287356321839081
390,0.5287356321839081,0.5287356321839081
391,0.5287356321839081,0.5287356321839081
392,0.5287356321839081,0.5287356321839081
393,0.5287356321839081,0.5287356321839081
394,0.5287356321839081,0.5287356321839081
395,0.5287356321839081,0.5287356321839081
396,0.5287356321839081,0.5287356321839081
397,0.5287356321839081,0.5287356321839081
398,0.5287356321839081,0.5287356321839081
399,0.5287356321839081,0.5287356321839081
400,0.5287356321839081,0.5287356321839081
401,0.5287356321839081,0.5287356321839081
402,0.5287356321839081,0.5287356321839081
403,0.5287356321839081,0.5287356321839081
404,0.5287356321839081,0.5287356321839081
405,0.5287356321839081,0.5287356321839081
406,0.5287356321839081,0.5287356321839081
407,0.5287356321839081,0.5287356321839081
