efficiency_gap,mean_median,declination,seats_at_50_50
0.03014084311360599,-0.022393070048342456,-0.024491138261056103,0.4482758620689655
0.03174483842340879,-0.013087929810209342,-0.036670038948960725,0.4482758620689655
0.029250084585089327,-0.013680385226800817,-0.03882726026218634,0.47126436781609193
0.03221544077011791,-0.016563921400465254,-0.03938544446205805,0.4827586206896552
0.010588101502918322,-0.02527243287639247,0.008084764334337724,0.47126436781609193
0.03823350934512103,-0.012403083680543547,-0.03842758881680552,0.47126436781609193
0.0062581403834453125,-0.017243050042796804,0.013755584848433759,0.47126436781609193
0.006349986836919088,-0.017730873958653692,0.015667318983225688,0.45977011494252873
0.013892130735270127,-0.02610557349400744,-0.009268100348805808,0.45977011494252873
0.019136272860158732,-0.02482097426018659,-0.01777955901194192,0.45977011494252873
0.012937623552343494,-0.01730872832809971,0.010089667560514836,0.4482758620689655
-0.002804003798406383,-0.01655822823387043,0.032211683827170504,0.45977011494252873
0.023786403042885998,-0.016711186375195197,-0.021150454076252465,0.4827586206896552
-0.011397963902246658,-0.013012082984260709,0.051619024075378994,0.47126436781609193
-0.019701015084801963,-0.013633312885582338,0.05650985030916298,0.4827586206896552
0.01001650193793324,-0.0011347221411417419,0.0074657485870746896,0.47126436781609193
0.03580914665520132,-0.01779914304772423,-0.045617696594571266,0.45977011494252873
0.03384893380011266,-0.007054866554685457,-0.04247588771946977,0.4827586206896552
0.005646551998002378,-0.006051660359343458,0.01004771497875203,0.4482758620689655
0.0074321420832131144,-0.010498697713691385,0.011129644216838052,0.47126436781609193
0.00010674447889760407,-0.01000482292501259,0.0337083868749225,0.45977011494252873
0.03483496348928433,-0.009844911009998514,-0.04570105472370994,0.45977011494252873
0.014774804684066256,-0.009615479825019535,0.006343215057990477,0.4367816091954023
0.022008297858579495,-0.007510726748123919,-0.016544623087915298,0.4482758620689655
0.011531062504916057,-0.01933490261599402,0.011152470026446756,0.45977011494252873
0.03151791046418104,-0.018557665400647627,-0.03678646947707141,0.45977011494252873
0.02444177256853722,-0.019221774214822407,-0.01313808688257999,0.4482758620689655
0.03559181677570907,-0.015678890552618396,-0.042668118750076964,0.4482758620689655
0.01845234220761736,-0.021808258189744634,-0.006272892204235158,0.4482758620689655
0.03345993347758256,-0.007791908894580479,-0.028305767495592788,0.4367816091954023
0.02351406867505211,-0.016025869085761424,-0.012979595783965618,0.45977011494252873
0.022329280360700754,-0.02015982619186485,-0.011040085108209306,0.4482758620689655
0.011419720635947874,-0.019411149327015487,0.015121342341886836,0.47126436781609193
0.01289657510484822,-0.019580781009115533,0.011564293189392635,0.47126436781609193
0.009509777683238805,-0.01830603489526228,0.008415662423126554,0.47126436781609193
-0.0036449011958802602,-0.01489727120737383,0.03682728328153649,0.4942528735632184
0.01750613026648987,-0.02206627783475479,-0.010361610424700858,0.47126436781609193
0.030108795360333132,-0.0027665924566945277,-0.03685180792175317,0.4942528735632184
0.0027652779848187587,-0.003622789261425452,0.020532036513657426,0.47126436781609193
0.029727394764828618,0.0009330598668597645,-0.03171263177385491,0.4942528735632184
