va_id,parent_ed_2019,va_number,majority_hybrid_candidate,minority_hybrid_candidate
Lethbridge-West|043,Lethbridge-West,043,,Lethbridge-Fort MacLeod-Crowsnest Pass
Brooks-Medicine Hat|050,Brooks-Medicine Hat,050,Medicine Hat-Brooks,
Airdrie-East|043,Airdrie-East,043,,Calgary-Airdrie
Bonnyville-Cold Lake-St. Paul|003,Bonnyville-Cold Lake-St. Paul,003,Cold Lake-Bonnyville-St. Paul,
Edmonton-Beverly-Clareview|039,Edmonton-Beverly-Clareview,039,,Edmonton-Beverly-Clareview
Cypress-Medicine Hat|035,Cypress-Medicine Hat,035,Medicine Hat-Cypress,
Cypress-Medicine Hat|034,Cypress-Medicine Hat,034,Medicine Hat-Cypress,
Calgary-Foothills|012,Calgary-Foothills,012,,Calgary-Foothills-Airdrie West
Taber-Warner|019,Taber-Warner,019,,Lethbridge-Taber-Warner
Maskwacis-Wetaskiwin|001,Maskwacis-Wetaskiwin,001,Wetaskiwin-Ponoka-Maskwacis,
Airdrie-East|014,Airdrie-East,014,,Calgary-Airdrie
Lacombe-Ponoka|033,Lacombe-Ponoka,033,Lacombe-Clearwater,
Airdrie-East|037,Airdrie-East,037,,Calgary-Airdrie
Maskwacis-Wetaskiwin|044,Maskwacis-Wetaskiwin,044,Wetaskiwin-Ponoka-Maskwacis,
Calgary-Bow|048,Calgary-Bow,048,,Calgary-Bow-Springbank
Morinville-St. Albert|002,Morinville-St. Albert,002,St. Albert-Sturgeon,St. Albert-Sturgeon
Morinville-St. Albert|003,Morinville-St. Albert,003,St. Albert-Sturgeon,St. Albert-Sturgeon
Spruce Grove-Stony Plain|015,Spruce Grove-Stony Plain,015,Spruce Grove,
Vermilion-Lloydminster-Wainwright|027,Vermilion-Lloydminster-Wainwright,027,Lloydminster-Wainwright,
Vermilion-Lloydminster-Wainwright|028,Vermilion-Lloydminster-Wainwright,028,Lloydminster-Wainwright,
Lacombe-Ponoka|010,Lacombe-Ponoka,010,Lacombe-Clearwater,
Lacombe-Ponoka|011,Lacombe-Ponoka,011,Lacombe-Clearwater,
Lethbridge-West|031,Lethbridge-West,031,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|002,Vermilion-Lloydminster-Wainwright,002,Lloydminster-Wainwright,
Fort McMurray-Lac La Biche|036,Fort McMurray-Lac La Biche,036,,Lethbridge-Fort MacLeod-Crowsnest Pass
Maskwacis-Wetaskiwin|026,Maskwacis-Wetaskiwin,026,Wetaskiwin-Ponoka-Maskwacis,
Spruce Grove-Stony Plain|029,Spruce Grove-Stony Plain,029,Spruce Grove,
Calgary-Bow|051,Calgary-Bow,051,,Calgary-Bow-Springbank
Airdrie-East|070,Airdrie-East,070,,Calgary-Airdrie
Drayton Valley-Devon|017,Drayton Valley-Devon,017,,Edmonton-Enoch-Devon
Taber-Warner|028,Taber-Warner,028,,Lethbridge-Taber-Warner
Calgary-West|017,Calgary-West,017,,Calgary-West-Tsuut’ina
Spruce Grove-Stony Plain|037,Spruce Grove-Stony Plain,037,Spruce Grove,
Cypress-Medicine Hat|027,Cypress-Medicine Hat,027,Medicine Hat-Cypress,
Fort Saskatchewan-Vegreville|018,Fort Saskatchewan-Vegreville,018,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|009,Taber-Warner,009,,Lethbridge-Taber-Warner
Vermilion-Lloydminster-Wainwright|039,Vermilion-Lloydminster-Wainwright,039,Lloydminster-Wainwright,
Calgary-North West|008,Calgary-North West,008,,Calgary-North West-Bearspaw
Airdrie-Cochrane|020,Airdrie-Cochrane,020,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-North West|038,Calgary-North West,038,,Calgary-North West-Bearspaw
Edmonton-Beverly-Clareview|005,Edmonton-Beverly-Clareview,005,,Edmonton-Beverly-Clareview
Vermilion-Lloydminster-Wainwright|030,Vermilion-Lloydminster-Wainwright,030,Lloydminster-Wainwright,
Brooks-Medicine Hat|047,Brooks-Medicine Hat,047,Medicine Hat-Brooks,
Edmonton-Glenora|043,Edmonton-Glenora,043,,Edmonton-Glenora-Riverview
Edmonton-Beverly-Clareview|035,Edmonton-Beverly-Clareview,035,,Edmonton-Beverly-Clareview
Edmonton-Beverly-Clareview|033,Edmonton-Beverly-Clareview,033,,Edmonton-Beverly-Clareview
Airdrie-Cochrane|066,Airdrie-Cochrane,066,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-Cochrane|003,Airdrie-Cochrane,003,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Fort McMurray-Wood Buffalo|001,Fort McMurray-Wood Buffalo,001,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-East|013,Airdrie-East,013,,Calgary-Airdrie
Airdrie-East|045,Airdrie-East,045,,Calgary-Airdrie
Airdrie-East|047,Airdrie-East,047,,Calgary-Airdrie
Vermilion-Lloydminster-Wainwright|025,Vermilion-Lloydminster-Wainwright,025,Lloydminster-Wainwright,
Spruce Grove-Stony Plain|018,Spruce Grove-Stony Plain,018,Spruce Grove,
Vermilion-Lloydminster-Wainwright|008,Vermilion-Lloydminster-Wainwright,008,Lloydminster-Wainwright,
Airdrie-Cochrane|055,Airdrie-Cochrane,055,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Fort McMurray-Wood Buffalo|028,Fort McMurray-Wood Buffalo,028,,Lethbridge-Fort MacLeod-Crowsnest Pass
Morinville-St. Albert|055,Morinville-St. Albert,055,St. Albert-Sturgeon,St. Albert-Sturgeon
Airdrie-East|055,Airdrie-East,055,,Calgary-Airdrie
Fort McMurray-Wood Buffalo|019,Fort McMurray-Wood Buffalo,019,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|059,Airdrie-Cochrane,059,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Edmonton-Glenora|033,Edmonton-Glenora,033,,Edmonton-Glenora-Riverview
Brooks-Medicine Hat|013,Brooks-Medicine Hat,013,Medicine Hat-Brooks,
Lethbridge-East|033,Lethbridge-East,033,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Peigan|009,Calgary-Peigan,009,,Calgary-Peigan-Chestermere
Calgary-West|035,Calgary-West,035,,Calgary-West-Tsuut’ina
Fort McMurray-Wood Buffalo|002,Fort McMurray-Wood Buffalo,002,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|052,Airdrie-Cochrane,052,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lethbridge-East|047,Lethbridge-East,047,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort McMurray-Lac La Biche|011,Fort McMurray-Lac La Biche,011,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Highlands-Norwood|029,Edmonton-Highlands-Norwood,029,,Edmonton-Highlands-Norwood
Calgary-North West|025,Calgary-North West,025,,Calgary-North West-Bearspaw
Fort McMurray-Lac La Biche|045,Fort McMurray-Lac La Biche,045,,Lethbridge-Fort MacLeod-Crowsnest Pass
Morinville-St. Albert|021,Morinville-St. Albert,021,St. Albert-Sturgeon,St. Albert-Sturgeon
Morinville-St. Albert|022,Morinville-St. Albert,022,St. Albert-Sturgeon,St. Albert-Sturgeon
Morinville-St. Albert|028,Morinville-St. Albert,028,St. Albert-Sturgeon,St. Albert-Sturgeon
Calgary-West|024,Calgary-West,024,,Calgary-West-Tsuut’ina
Calgary-West|023,Calgary-West,023,,Calgary-West-Tsuut’ina
Edmonton-Glenora|002,Edmonton-Glenora,002,,Edmonton-Glenora-Riverview
Lacombe-Ponoka|020,Lacombe-Ponoka,020,Lacombe-Clearwater,
Taber-Warner|037,Taber-Warner,037,,Lethbridge-Taber-Warner
Lacombe-Ponoka|025,Lacombe-Ponoka,025,Lacombe-Clearwater,
Leduc-Beaumont|056,Leduc-Beaumont,056,Leduc-Devon,Edmonton-Beaumont
Leduc-Beaumont|055,Leduc-Beaumont,055,Leduc-Devon,Edmonton-Beaumont
Airdrie-Cochrane|069,Airdrie-Cochrane,069,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-East|029,Airdrie-East,029,,Calgary-Airdrie
Calgary-Peigan|013,Calgary-Peigan,013,,Calgary-Peigan-Chestermere
Fort Saskatchewan-Vegreville|019,Fort Saskatchewan-Vegreville,019,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Beverly-Clareview|032,Edmonton-Beverly-Clareview,032,,Edmonton-Beverly-Clareview
Calgary-Bow|005,Calgary-Bow,005,,Calgary-Bow-Springbank
Fort Saskatchewan-Vegreville|028,Fort Saskatchewan-Vegreville,028,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Peigan|046,Calgary-Peigan,046,,Calgary-Peigan-Chestermere
Brooks-Medicine Hat|058,Brooks-Medicine Hat,058,Medicine Hat-Brooks,
Airdrie-Cochrane|028,Airdrie-Cochrane,028,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lethbridge-East|013,Lethbridge-East,013,,Lethbridge-Fort MacLeod-Crowsnest Pass
Maskwacis-Wetaskiwin|022,Maskwacis-Wetaskiwin,022,Wetaskiwin-Ponoka-Maskwacis,
Calgary-North West|021,Calgary-North West,021,,Calgary-North West-Bearspaw
Vermilion-Lloydminster-Wainwright|034,Vermilion-Lloydminster-Wainwright,034,Lloydminster-Wainwright,
Calgary-North West|037,Calgary-North West,037,,Calgary-North West-Bearspaw
Fort McMurray-Wood Buffalo|013,Fort McMurray-Wood Buffalo,013,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-East|017,Airdrie-East,017,,Calgary-Airdrie
Edmonton-Glenora|004,Edmonton-Glenora,004,,Edmonton-Glenora-Riverview
Lethbridge-West|040,Lethbridge-West,040,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|037,Lethbridge-West,037,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|026,Calgary-Foothills,026,,Calgary-Foothills-Airdrie West
Brooks-Medicine Hat|045,Brooks-Medicine Hat,045,Medicine Hat-Brooks,
Morinville-St. Albert|007,Morinville-St. Albert,007,St. Albert-Sturgeon,St. Albert-Sturgeon
Taber-Warner|041,Taber-Warner,041,,Lethbridge-Taber-Warner
Taber-Warner|012,Taber-Warner,012,,Lethbridge-Taber-Warner
Airdrie-Cochrane|070,Airdrie-Cochrane,070,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-Cochrane|071,Airdrie-Cochrane,071,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-East|069,Airdrie-East,069,,Calgary-Airdrie
Vermilion-Lloydminster-Wainwright|051,Vermilion-Lloydminster-Wainwright,051,Lloydminster-Wainwright,
Drayton Valley-Devon|052,Drayton Valley-Devon,052,,Edmonton-Enoch-Devon
Airdrie-East|048,Airdrie-East,048,,Calgary-Airdrie
Brooks-Medicine Hat|002,Brooks-Medicine Hat,002,Medicine Hat-Brooks,
Fort Saskatchewan-Vegreville|036,Fort Saskatchewan-Vegreville,036,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|066,Fort Saskatchewan-Vegreville,066,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|047,Taber-Warner,047,,Lethbridge-Taber-Warner
Edmonton-Highlands-Norwood|031,Edmonton-Highlands-Norwood,031,,Edmonton-Highlands-Norwood
Morinville-St. Albert|001,Morinville-St. Albert,001,St. Albert-Sturgeon,St. Albert-Sturgeon
Airdrie-East|042,Airdrie-East,042,,Calgary-Airdrie
Airdrie-East|035,Airdrie-East,035,,Calgary-Airdrie
Airdrie-Cochrane|008,Airdrie-Cochrane,008,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-Bow|020,Calgary-Bow,020,,Calgary-Bow-Springbank
Airdrie-Cochrane|025,Airdrie-Cochrane,025,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-Cochrane|014,Airdrie-Cochrane,014,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lacombe-Ponoka|001,Lacombe-Ponoka,001,Lacombe-Clearwater,
Lethbridge-West|008,Lethbridge-West,008,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|020,Calgary-Foothills,020,,Calgary-Foothills-Airdrie West
Calgary-West|009,Calgary-West,009,,Calgary-West-Tsuut’ina
Bonnyville-Cold Lake-St. Paul|060,Bonnyville-Cold Lake-St. Paul,060,Cold Lake-Bonnyville-St. Paul,
Lethbridge-East|050,Lethbridge-East,050,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|022,Lethbridge-West,022,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|031,Airdrie-Cochrane,031,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Spruce Grove-Stony Plain|048,Spruce Grove-Stony Plain,048,Spruce Grove,
Calgary-Foothills|055,Calgary-Foothills,055,,Calgary-Foothills-Airdrie West
Fort McMurray-Wood Buffalo|018,Fort McMurray-Wood Buffalo,018,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|010,Taber-Warner,010,,Lethbridge-Taber-Warner
Spruce Grove-Stony Plain|003,Spruce Grove-Stony Plain,003,Spruce Grove,
Calgary-West|043,Calgary-West,043,,Calgary-West-Tsuut’ina
Calgary-Bow|002,Calgary-Bow,002,,Calgary-Bow-Springbank
Lethbridge-East|040,Lethbridge-East,040,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lacombe-Ponoka|006,Lacombe-Ponoka,006,Lacombe-Clearwater,
Airdrie-Cochrane|006,Airdrie-Cochrane,006,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-Bow|056,Calgary-Bow,056,,Calgary-Bow-Springbank
Airdrie-Cochrane|011,Airdrie-Cochrane,011,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-West|031,Calgary-West,031,,Calgary-West-Tsuut’ina
Calgary-Bow|052,Calgary-Bow,052,,Calgary-Bow-Springbank
Vermilion-Lloydminster-Wainwright|040,Vermilion-Lloydminster-Wainwright,040,Lloydminster-Wainwright,
Maskwacis-Wetaskiwin|006,Maskwacis-Wetaskiwin,006,Wetaskiwin-Ponoka-Maskwacis,
Calgary-North West|043,Calgary-North West,043,,Calgary-North West-Bearspaw
Airdrie-Cochrane|063,Airdrie-Cochrane,063,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lacombe-Ponoka|049,Lacombe-Ponoka,049,Lacombe-Clearwater,
Lethbridge-East|064,Lethbridge-East,064,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|044,Vermilion-Lloydminster-Wainwright,044,Lloydminster-Wainwright,
Spruce Grove-Stony Plain|030,Spruce Grove-Stony Plain,030,Spruce Grove,
Leduc-Beaumont|049,Leduc-Beaumont,049,Leduc-Devon,Edmonton-Beaumont
Maskwacis-Wetaskiwin|041,Maskwacis-Wetaskiwin,041,Wetaskiwin-Ponoka-Maskwacis,
Calgary-Bow|012,Calgary-Bow,012,,Calgary-Bow-Springbank
Bonnyville-Cold Lake-St. Paul|056,Bonnyville-Cold Lake-St. Paul,056,Cold Lake-Bonnyville-St. Paul,
Lethbridge-West|034,Lethbridge-West,034,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|081,Airdrie-Cochrane,081,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-Cochrane|015,Airdrie-Cochrane,015,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Morinville-St. Albert|011,Morinville-St. Albert,011,St. Albert-Sturgeon,St. Albert-Sturgeon
Airdrie-East|015,Airdrie-East,015,,Calgary-Airdrie
Edmonton-Highlands-Norwood|016,Edmonton-Highlands-Norwood,016,,Edmonton-Highlands-Norwood
Drayton Valley-Devon|041,Drayton Valley-Devon,041,,Edmonton-Enoch-Devon
Calgary-West|002,Calgary-West,002,,Calgary-West-Tsuut’ina
Calgary-Bow|037,Calgary-Bow,037,,Calgary-Bow-Springbank
Fort McMurray-Lac La Biche|022,Fort McMurray-Lac La Biche,022,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Highlands-Norwood|024,Edmonton-Highlands-Norwood,024,,Edmonton-Highlands-Norwood
Leduc-Beaumont|039,Leduc-Beaumont,039,Leduc-Devon,Edmonton-Beaumont
Lethbridge-West|010,Lethbridge-West,010,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|034,Taber-Warner,034,,Lethbridge-Taber-Warner
Lethbridge-West|002,Lethbridge-West,002,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Glenora|026,Edmonton-Glenora,026,,Edmonton-Glenora-Riverview
Fort Saskatchewan-Vegreville|044,Fort Saskatchewan-Vegreville,044,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|032,Airdrie-Cochrane,032,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Fort Saskatchewan-Vegreville|007,Fort Saskatchewan-Vegreville,007,,Lethbridge-Fort MacLeod-Crowsnest Pass
Drayton Valley-Devon|053,Drayton Valley-Devon,053,,Edmonton-Enoch-Devon
Airdrie-Cochrane|053,Airdrie-Cochrane,053,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-Foothills|051,Calgary-Foothills,051,,Calgary-Foothills-Airdrie West
Lethbridge-West|047,Lethbridge-West,047,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|045,Fort Saskatchewan-Vegreville,045,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Glenora|011,Edmonton-Glenora,011,,Edmonton-Glenora-Riverview
Maskwacis-Wetaskiwin|036,Maskwacis-Wetaskiwin,036,Wetaskiwin-Ponoka-Maskwacis,
Calgary-North West|011,Calgary-North West,011,,Calgary-North West-Bearspaw
Calgary-Foothills|006,Calgary-Foothills,006,,Calgary-Foothills-Airdrie West
Calgary-West|005,Calgary-West,005,,Calgary-West-Tsuut’ina
Cypress-Medicine Hat|008,Cypress-Medicine Hat,008,Medicine Hat-Cypress,
Fort McMurray-Lac La Biche|015,Fort McMurray-Lac La Biche,015,,Lethbridge-Fort MacLeod-Crowsnest Pass
Bonnyville-Cold Lake-St. Paul|051,Bonnyville-Cold Lake-St. Paul,051,Cold Lake-Bonnyville-St. Paul,
Calgary-North West|004,Calgary-North West,004,,Calgary-North West-Bearspaw
Calgary-West|007,Calgary-West,007,,Calgary-West-Tsuut’ina
Calgary-Foothills|017,Calgary-Foothills,017,,Calgary-Foothills-Airdrie West
Leduc-Beaumont|032,Leduc-Beaumont,032,Leduc-Devon,Edmonton-Beaumont
Brooks-Medicine Hat|067,Brooks-Medicine Hat,067,Medicine Hat-Brooks,
Edmonton-Glenora|032,Edmonton-Glenora,032,,Edmonton-Glenora-Riverview
Vermilion-Lloydminster-Wainwright|041,Vermilion-Lloydminster-Wainwright,041,Lloydminster-Wainwright,
Calgary-North West|034,Calgary-North West,034,,Calgary-North West-Bearspaw
Calgary-North West|031,Calgary-North West,031,,Calgary-North West-Bearspaw
Edmonton-Highlands-Norwood|014,Edmonton-Highlands-Norwood,014,,Edmonton-Highlands-Norwood
Calgary-Foothills|010,Calgary-Foothills,010,,Calgary-Foothills-Airdrie West
Morinville-St. Albert|044,Morinville-St. Albert,044,St. Albert-Sturgeon,St. Albert-Sturgeon
Brooks-Medicine Hat|012,Brooks-Medicine Hat,012,Medicine Hat-Brooks,
Airdrie-East|021,Airdrie-East,021,,Calgary-Airdrie
Lacombe-Ponoka|016,Lacombe-Ponoka,016,Lacombe-Clearwater,
Calgary-Peigan|006,Calgary-Peigan,006,,Calgary-Peigan-Chestermere
Calgary-Peigan|004,Calgary-Peigan,004,,Calgary-Peigan-Chestermere
Brooks-Medicine Hat|039,Brooks-Medicine Hat,039,Medicine Hat-Brooks,
Edmonton-Glenora|042,Edmonton-Glenora,042,,Edmonton-Glenora-Riverview
Drayton Valley-Devon|025,Drayton Valley-Devon,025,,Edmonton-Enoch-Devon
Calgary-Peigan|044,Calgary-Peigan,044,,Calgary-Peigan-Chestermere
Maskwacis-Wetaskiwin|010,Maskwacis-Wetaskiwin,010,Wetaskiwin-Ponoka-Maskwacis,
Airdrie-East|061,Airdrie-East,061,,Calgary-Airdrie
Edmonton-Beverly-Clareview|021,Edmonton-Beverly-Clareview,021,,Edmonton-Beverly-Clareview
Morinville-St. Albert|014,Morinville-St. Albert,014,St. Albert-Sturgeon,St. Albert-Sturgeon
Taber-Warner|053,Taber-Warner,053,,Lethbridge-Taber-Warner
Brooks-Medicine Hat|023,Brooks-Medicine Hat,023,Medicine Hat-Brooks,
Drayton Valley-Devon|030,Drayton Valley-Devon,030,,Edmonton-Enoch-Devon
Lethbridge-West|033,Lethbridge-West,033,,Lethbridge-Fort MacLeod-Crowsnest Pass
Leduc-Beaumont|023,Leduc-Beaumont,023,Leduc-Devon,Edmonton-Beaumont
Edmonton-Beverly-Clareview|010,Edmonton-Beverly-Clareview,010,,Edmonton-Beverly-Clareview
Brooks-Medicine Hat|060,Brooks-Medicine Hat,060,Medicine Hat-Brooks,
Edmonton-Glenora|030,Edmonton-Glenora,030,,Edmonton-Glenora-Riverview
Morinville-St. Albert|040,Morinville-St. Albert,040,St. Albert-Sturgeon,St. Albert-Sturgeon
Vermilion-Lloydminster-Wainwright|038,Vermilion-Lloydminster-Wainwright,038,Lloydminster-Wainwright,
Fort Saskatchewan-Vegreville|061,Fort Saskatchewan-Vegreville,061,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|062,Fort Saskatchewan-Vegreville,062,,Lethbridge-Fort MacLeod-Crowsnest Pass
Morinville-St. Albert|032,Morinville-St. Albert,032,St. Albert-Sturgeon,St. Albert-Sturgeon
Fort McMurray-Lac La Biche|026,Fort McMurray-Lac La Biche,026,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|058,Lethbridge-East,058,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Highlands-Norwood|021,Edmonton-Highlands-Norwood,021,,Edmonton-Highlands-Norwood
Fort Saskatchewan-Vegreville|069,Fort Saskatchewan-Vegreville,069,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort McMurray-Lac La Biche|009,Fort McMurray-Lac La Biche,009,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|048,Airdrie-Cochrane,048,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Leduc-Beaumont|043,Leduc-Beaumont,043,Leduc-Devon,Edmonton-Beaumont
Morinville-St. Albert|046,Morinville-St. Albert,046,St. Albert-Sturgeon,St. Albert-Sturgeon
Leduc-Beaumont|012,Leduc-Beaumont,012,Leduc-Devon,Edmonton-Beaumont
Leduc-Beaumont|013,Leduc-Beaumont,013,Leduc-Devon,Edmonton-Beaumont
Calgary-Bow|039,Calgary-Bow,039,,Calgary-Bow-Springbank
Airdrie-Cochrane|037,Airdrie-Cochrane,037,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Cypress-Medicine Hat|032,Cypress-Medicine Hat,032,Medicine Hat-Cypress,
Airdrie-Cochrane|074,Airdrie-Cochrane,074,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Fort Saskatchewan-Vegreville|065,Fort Saskatchewan-Vegreville,065,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|005,Taber-Warner,005,,Lethbridge-Taber-Warner
Taber-Warner|004,Taber-Warner,004,,Lethbridge-Taber-Warner
Lacombe-Ponoka|009,Lacombe-Ponoka,009,Lacombe-Clearwater,
Vermilion-Lloydminster-Wainwright|033,Vermilion-Lloydminster-Wainwright,033,Lloydminster-Wainwright,
Airdrie-Cochrane|062,Airdrie-Cochrane,062,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-West|021,Calgary-West,021,,Calgary-West-Tsuut’ina
Edmonton-Beverly-Clareview|022,Edmonton-Beverly-Clareview,022,,Edmonton-Beverly-Clareview
Spruce Grove-Stony Plain|052,Spruce Grove-Stony Plain,052,Spruce Grove,
Spruce Grove-Stony Plain|051,Spruce Grove-Stony Plain,051,Spruce Grove,
Airdrie-Cochrane|068,Airdrie-Cochrane,068,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Taber-Warner|051,Taber-Warner,051,,Lethbridge-Taber-Warner
Morinville-St. Albert|045,Morinville-St. Albert,045,St. Albert-Sturgeon,St. Albert-Sturgeon
Spruce Grove-Stony Plain|013,Spruce Grove-Stony Plain,013,Spruce Grove,
Lacombe-Ponoka|004,Lacombe-Ponoka,004,Lacombe-Clearwater,
Drayton Valley-Devon|001,Drayton Valley-Devon,001,,Edmonton-Enoch-Devon
Cypress-Medicine Hat|001,Cypress-Medicine Hat,001,Medicine Hat-Cypress,
Fort McMurray-Wood Buffalo|031,Fort McMurray-Wood Buffalo,031,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|019,Vermilion-Lloydminster-Wainwright,019,Lloydminster-Wainwright,
Leduc-Beaumont|015,Leduc-Beaumont,015,Leduc-Devon,Edmonton-Beaumont
Airdrie-East|031,Airdrie-East,031,,Calgary-Airdrie
Airdrie-East|052,Airdrie-East,052,,Calgary-Airdrie
Spruce Grove-Stony Plain|049,Spruce Grove-Stony Plain,049,Spruce Grove,
Maskwacis-Wetaskiwin|029,Maskwacis-Wetaskiwin,029,Wetaskiwin-Ponoka-Maskwacis,
Airdrie-East|005,Airdrie-East,005,,Calgary-Airdrie
Calgary-Peigan|019,Calgary-Peigan,019,,Calgary-Peigan-Chestermere
Spruce Grove-Stony Plain|043,Spruce Grove-Stony Plain,043,Spruce Grove,
Cypress-Medicine Hat|037,Cypress-Medicine Hat,037,Medicine Hat-Cypress,
Edmonton-Glenora|031,Edmonton-Glenora,031,,Edmonton-Glenora-Riverview
Calgary-Peigan|024,Calgary-Peigan,024,,Calgary-Peigan-Chestermere
Airdrie-Cochrane|076,Airdrie-Cochrane,076,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-North West|005,Calgary-North West,005,,Calgary-North West-Bearspaw
Airdrie-East|054,Airdrie-East,054,,Calgary-Airdrie
Leduc-Beaumont|005,Leduc-Beaumont,005,Leduc-Devon,Edmonton-Beaumont
Cypress-Medicine Hat|046,Cypress-Medicine Hat,046,Medicine Hat-Cypress,
Airdrie-East|025,Airdrie-East,025,,Calgary-Airdrie
Fort McMurray-Wood Buffalo|009,Fort McMurray-Wood Buffalo,009,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Bow|028,Calgary-Bow,028,,Calgary-Bow-Springbank
Lethbridge-East|039,Lethbridge-East,039,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|038,Lethbridge-East,038,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|036,Lethbridge-East,036,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|012,Airdrie-Cochrane,012,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-North West|026,Calgary-North West,026,,Calgary-North West-Bearspaw
Airdrie-Cochrane|067,Airdrie-Cochrane,067,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
