efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.01242295175288655,-0.008949361356399232,-0.011136708403964881,0.47126436781609193,55,87,0.5740427639062995,9,3169.5102310805087,0.4353907102943355,0.13793103448275862,90,934620676
0.004663556188771448,-0.011848586918718262,-0.027363059230602574,0.45977011494252873,54,87,0.5740427639062995,9,3292.4856650831352,0.43578663016502106,0.12643678160919541,91,1728218297
0.005228891775587101,-0.012219832541366049,-0.03006650778177453,0.45977011494252873,54,87,0.5740427639062995,9,3267.3606758390597,0.43719370435619964,0.11494252873563218,92,1807519524
-0.012929416421688624,-0.017702229430844207,-0.054965874720875586,0.45977011494252873,53,87,0.5740427639062995,9,2832.2948201925683,0.44285501494434615,0.10344827586206896,93,832103482
0.01615975757973588,-0.012583599821157532,-0.009458355383971835,0.45977011494252873,55,87,0.5740427639062995,9,2709.1283747768466,0.4407719880685562,0.11494252873563218,94,1928628490
0.003035127055111695,-0.012924915518317537,-0.03515981605654891,0.4482758620689655,54,87,0.5740427639062995,9,2712.911638713129,0.4407719880685562,0.13793103448275862,95,619179887
0.0067762654155638065,-0.012058659504858071,-0.03338568462320469,0.4482758620689655,54,87,0.5740427639062995,9,3122.634009622656,0.42785495667838475,0.12643678160919541,96,514446424
0.004368939075773774,-0.011919378393916435,-0.031071332701580065,0.45977011494252873,54,87,0.5740427639062995,9,2766.70195948692,0.4537543666735038,0.12643678160919541,97,1465647933
0.003167533240979433,-0.011224619685041404,-0.03407410121794323,0.45977011494252873,54,87,0.5740427639062995,9,3038.86022611933,0.4407719880685562,0.11494252873563218,98,1367435607
0.00436893907577371,-0.01208291369827219,-0.03087987634358225,0.45977011494252873,54,87,0.5740427639062995,9,2619.3292510015235,0.42790275844147324,0.12643678160919541,99,300116172
0.00436893907577371,-0.00871236367573025,-0.03235715994127158,0.45977011494252873,54,87,0.5740427639062995,9,2944.155606509288,0.41563802937126976,0.12643678160919541,100,1788288545
0.027339714916947363,-0.013126592619342015,0.010978648265413256,0.45977011494252873,56,87,0.5740427639062995,9,3328.360144924416,0.4163921710449123,0.13793103448275862,101,429299595
