va_row_idx,pop_2021
966,992.9734294733478
967,493.2922845679692
968,869.3815989375696
969,691.6672867279892
970,1362.1994470506343
971,1383.70357760115
972,1279.4217880418405
973,1026.386148110228
974,1597.9224601570008
975,1042.8866175688681
976,1065.8913922030463
977,1197.2198200285663
978,948.9226560222921
979,1064.5413455466482
980,1132.3446485037373
981,492.7370082424284
982,1091.5512368408697
983,821.8413419623834
984,902.5082968997674
985,559.1831368651709
986,705.7544915568295
987,471.3481998182535
988,1431.2052108238024
989,465.30478810991144
990,459.97230846126274
991,549.041647403312
992,630.1554427959877
993,1144.4955682288914
994,667.2525128255702
995,778.7228656502518
996,897.1710247802313
997,847.0036829264137
998,787.0509429109688
999,655.067815076704
1000,1191.050953329112
1001,235.57268804112746
1002,557.2588211943684
1003,76.49596516704953
1004,651.6687167725117
1005,681.3985238019133
1006,886.2405077797389
1007,295.14818426130773
1008,587.3958127139445
1009,593.7160524309381
1010,864.606959102925
1011,543.9741469058074
1012,1220.8217838180976
1013,972.8113700617371
1014,519.0862292043591
1015,2245.6068269910756
1016,531.5137472110143
1017,864.9976326781389
1018,1736.2144126111075
1019,847.5806173494727
1020,794.2685601199561
1021,903.7057852019036
1022,2861.051162110076
1023,1644.7758215403094
1024,2210.4969515395924
1025,232.6384711140433
1026,1298.146222198974
1027,86.05767574262879
1028,552.2446569473718
1029,927.7490842247356
1030,858.7047161659755
1031,632.3050358799592
1032,614.2285663097408
1033,675.1440176592184
1034,1525.3637140920368
1035,42.206484083139436
1036,1251.5203991249753
1037,707.9480157899401
1038,598.5891881106037
1039,934.3262263852494
1040,359.46904044729695
1041,459.5880069661057
1042,702.97347353757
1043,1441.1741449841686
1044,580.4882561947758
1045,285.2013165805023
1046,422.1643342736277
1047,951.370791054095
1048,294.58557308578474
1049,3197.105020287466
1050,801.2926806201076
1051,636.0884653526671
1052,2635.7296195851804
1053,535.0666539871952
1054,667.7001724783237
1055,644.3588315468816
1056,1048.8404435136647
1057,1102.6000436199931
1058,939.387844726979
1059,1114.5087160582775
1060,117.6728365782779
1061,1297.0665347664233
1062,867.6635124866842
1063,534.3165065877505
1064,1039.1325567338
1065,637.0799389096815
1066,1016.8038877797024
1067,1006.0089822113298
1068,1055.2994889958516
1069,1511.5932865398809
1070,870.5635082011128
1071,769.9151721342828
1072,937.5288679935402
1073,773.7442115971766
1074,1477.7480774785574
1075,949.9950630708624
1076,330.81138669641945
1077,1280.9626216339268
1078,912.3769596866766
1079,851.5431114517777
1080,363.5397618204287
1081,1466.3922447461707
1082,617.3982550747647
1083,1098.2418310023722
1084,389.6316106210902
1085,1277.9756773158904
1086,1057.6527207378524
1087,1145.2497451893332
1088,1034.8718282175232
1089,881.994720494022
1090,99.91394743811385
1091,1135.1191880463061
1092,758.9591683435069
1093,960.1856727081775
1094,1121.4180447613098
1095,4307.798800880316
1096,1375.5060361081141
1097,472.2223322469233
1098,913.2630574166658
1099,1457.1766038818482
1100,553.465928091905
1101,501.1060255017481
1102,295.84845800584645
1103,1261.4701413548491
1104,640.0440482971445
1105,402.995212539645
1106,885.6007037553164
1107,384.14118731190314
1108,1010.5172884819921
1109,917.7463985008146
1110,157.9865802325782
1111,149.1430984578497
1112,604.1215105539002
1113,617.9328490707558
1114,276.12210188393
1115,898.8946311615855
1116,645.0166097938476
1117,936.6074276400659
1118,892.0681083104429
1119,1121.6575357400422
1120,973.4221010538837
1121,1002.5713535622916
1122,349.3499478358072
1123,939.00659241695
1124,48.48792764649409
1125,963.7934300394436
1126,178.26608907823385
1127,507.4504076869363
1128,564.562931445098
1129,823.0096792468375
1130,505.0859180937228
1131,280.418702321331
1132,616.3284849810598
1133,633.7691257872491
1134,758.5370050202505
1135,819.020232517533
1136,805.7099141681686
1137,1915.6865737655392
1138,420.58174291187794
1139,892.3907998447249
1140,969.3710486135526
1141,948.2398621944002
1142,192.83893114010579
1143,508.2574001028937
1144,1258.9167485397677
1145,301.7278977961397
1146,1558.0997861241358
1147,401.10395175734624
1148,687.4114791847521
1149,70.59006189250553
1150,685.3867635490602
1151,1040.7817114186137
1152,1143.9043605745362
1153,739.7141705698162
1154,611.6435341792848
1155,766.0382470051682
1156,875.495973270016
1157,910.6182983757276
1158,1045.8641204364428
1159,1078.456575798908
1160,752.979740974977
1161,404.022211829415
1162,478.91888282415067
1163,786.3358635376985
1164,1112.4289902138728
1165,199.51945151061463
1166,732.130505354212
1167,1214.7870601393681
1168,673.9435751651645
1169,944.6646160304476
1170,944.4811774252632
1171,928.727415087996
1172,1814.9050651317934
1173,1146.9564698289726
1174,983.7623817923958
1175,323.76599819198293
1176,1754.7472343434017
1177,788.4338574251324
1178,1215.8257021394083
1179,829.8372794261709
1180,776.3525974087929
1181,2630.6924714827574
1182,694.5255014085993
1183,899.6445839542979
1184,1088.5463936781307
1185,1136.0846419198508
1186,526.29939256492
1187,621.3622289588415
1188,740.7029758511487
1189,758.213954176089
1190,664.1031130062759
1191,732.8860530871102
1192,1322.5079503388693
1193,815.7968231358162
1194,1613.2403138737332
1195,684.3563522444377
1196,975.5439861548025
1197,70.69303926568745
1198,959.3317945441764
1199,784.3633708534214
1200,1370.4425947645034
1201,1620.6519231649268
1202,681.8511704068396
1203,1141.8479793572017
1204,999.8833312160815
1205,1176.4118364247342
1206,1267.03062192062
1207,774.7871400598951
1208,840.6548537628036
1209,982.4167713550257
1210,666.1663052343837
1211,764.5424690787556
1212,765.7421949045895
