DAUID,DGUID,GEO_NAME,population_2021
48112416,2021S051248112416,48112416,969
48112417,2021S051248112417,48112417,1694
48112451,2021S051248112451,48112451,336
48112459,2021S051248112459,48112459,319
48112460,2021S051248112460,48112460,259
48112461,2021S051248112461,48112461,5
48112462,2021S051248112462,48112462,638
48112463,2021S051248112463,48112463,335
48112465,2021S051248112465,48112465,424
48112468,2021S051248112468,48112468,1304
48112469,2021S051248112469,48112469,960
48112470,2021S051248112470,48112470,122
48112471,2021S051248112471,48112471,129
48112472,2021S051248112472,48112472,1744
48112473,2021S051248112473,48112473,1391
48112474,2021S051248112474,48112474,2195
48112475,2021S051248112475,48112475,2686
48112476,2021S051248112476,48112476,2434
48112479,2021S051248112479,48112479,2271
48112480,2021S051248112480,48112480,1937
48112483,2021S051248112483,48112483,739
48112484,2021S051248112484,48112484,1935
48112485,2021S051248112485,48112485,1612
48112489,2021S051248112489,48112489,2151
48112490,2021S051248112490,48112490,685
48112491,2021S051248112491,48112491,2683
48112492,2021S051248112492,48112492,354
48112493,2021S051248112493,48112493,25
48112497,2021S051248112497,48112497,20
48112498,2021S051248112498,48112498,572
48112501,2021S051248112501,48112501,1125
48112502,2021S051248112502,48112502,683
48112503,2021S051248112503,48112503,1556
48112504,2021S051248112504,48112504,1692
48112505,2021S051248112505,48112505,102
48112506,2021S051248112506,48112506,1458
48112507,2021S051248112507,48112507,1739
48112508,2021S051248112508,48112508,1579
48112509,2021S051248112509,48112509,590
48112510,2021S051248112510,48112510,1169
48112512,2021S051248112512,48112512,1661
48112513,2021S051248112513,48112513,625
48112514,2021S051248112514,48112514,885
48112515,2021S051248112515,48112515,270
48112516,2021S051248112516,48112516,558
48112517,2021S051248112517,48112517,295
48112519,2021S051248112519,48112519,0
48112520,2021S051248112520,48112520,437
48112522,2021S051248112522,48112522,45
48112523,2021S051248112523,48112523,613
48112525,2021S051248112525,48112525,476
48112526,2021S051248112526,48112526,619
48112528,2021S051248112528,48112528,682
48112529,2021S051248112529,48112529,378
48112530,2021S051248112530,48112530,1210
48112531,2021S051248112531,48112531,700
48112533,2021S051248112533,48112533,678
48112534,2021S051248112534,48112534,704
48112535,2021S051248112535,48112535,2768
48112536,2021S051248112536,48112536,1233
48112537,2021S051248112537,48112537,2718
48112538,2021S051248112538,48112538,1152
48112539,2021S051248112539,48112539,5
48112540,2021S051248112540,48112540,54
48112541,2021S051248112541,48112541,460
48112542,2021S051248112542,48112542,411
48112543,2021S051248112543,48112543,0
48112544,2021S051248112544,48112544,814
48112545,2021S051248112545,48112545,458
48112546,2021S051248112546,48112546,1137
48112550,2021S051248112550,48112550,811
48112551,2021S051248112551,48112551,993
48112552,2021S051248112552,48112552,398
48112553,2021S051248112553,48112553,612
48112554,2021S051248112554,48112554,1363
48112555,2021S051248112555,48112555,1489
48112556,2021S051248112556,48112556,1697
48112557,2021S051248112557,48112557,1220
48112558,2021S051248112558,48112558,1648
48112559,2021S051248112559,48112559,1954
48112560,2021S051248112560,48112560,2195
48112561,2021S051248112561,48112561,3215
48112562,2021S051248112562,48112562,588
48112563,2021S051248112563,48112563,6162
48112564,2021S051248112564,48112564,3541
48112565,2021S051248112565,48112565,2685
48112566,2021S051248112566,48112566,2875
48112567,2021S051248112567,48112567,5
48112568,2021S051248112568,48112568,1521
48112569,2021S051248112569,48112569,2278
48112570,2021S051248112570,48112570,2819
48112571,2021S051248112571,48112571,2086
48112572,2021S051248112572,48112572,2013
48112573,2021S051248112573,48112573,1952
48112574,2021S051248112574,48112574,2240
48112575,2021S051248112575,48112575,0
48112576,2021S051248112576,48112576,225
48112577,2021S051248112577,48112577,198
48112578,2021S051248112578,48112578,607
48112580,2021S051248112580,48112580,2258
48112582,2021S051248112582,48112582,3933
48112583,2021S051248112583,48112583,2735
48112584,2021S051248112584,48112584,1473
48112585,2021S051248112585,48112585,20
48112586,2021S051248112586,48112586,3528
48112587,2021S051248112587,48112587,2833
48112588,2021S051248112588,48112588,4101
48112589,2021S051248112589,48112589,1199
48112590,2021S051248112590,48112590,3316
48112591,2021S051248112591,48112591,2647
48112592,2021S051248112592,48112592,3434
48112593,2021S051248112593,48112593,1427
48112594,2021S051248112594,48112594,858
48112595,2021S051248112595,48112595,511
48112596,2021S051248112596,48112596,538
48112599,2021S051248112599,48112599,432
48112600,2021S051248112600,48112600,474
48112601,2021S051248112601,48112601,1204
48112602,2021S051248112602,48112602,1865
48112603,2021S051248112603,48112603,1202
48112611,2021S051248112611,48112611,535
48112614,2021S051248112614,48112614,634
48112615,2021S051248112615,48112615,555
48112616,2021S051248112616,48112616,760
48112617,2021S051248112617,48112617,1149
48112618,2021S051248112618,48112618,936
48112619,2021S051248112619,48112619,1947
48112620,2021S051248112620,48112620,296
48112621,2021S051248112621,48112621,314
48112622,2021S051248112622,48112622,990
48112623,2021S051248112623,48112623,421
48112624,2021S051248112624,48112624,773
48112625,2021S051248112625,48112625,297
48112626,2021S051248112626,48112626,480
48112627,2021S051248112627,48112627,697
48112628,2021S051248112628,48112628,2273
48112629,2021S051248112629,48112629,1455
48112630,2021S051248112630,48112630,1480
48112631,2021S051248112631,48112631,2123
48112632,2021S051248112632,48112632,516
48112637,2021S051248112637,48112637,332
48112638,2021S051248112638,48112638,717
48112639,2021S051248112639,48112639,4180
48112640,2021S051248112640,48112640,3623
48112641,2021S051248112641,48112641,4525
48112642,2021S051248112642,48112642,0
48112643,2021S051248112643,48112643,2897
48112644,2021S051248112644,48112644,2114
48112645,2021S051248112645,48112645,769
48112646,2021S051248112646,48112646,597
48112647,2021S051248112647,48112647,4647
48112648,2021S051248112648,48112648,4951
48112649,2021S051248112649,48112649,544
48112650,2021S051248112650,48112650,637
48112652,2021S051248112652,48112652,1789
48112653,2021S051248112653,48112653,1816
48112654,2021S051248112654,48112654,2411
48112655,2021S051248112655,48112655,1519
48112656,2021S051248112656,48112656,1046
48112657,2021S051248112657,48112657,1770
48112658,2021S051248112658,48112658,1637
48112659,2021S051248112659,48112659,181
48112660,2021S051248112660,48112660,1271
48112661,2021S051248112661,48112661,2320
48112662,2021S051248112662,48112662,1951
48112663,2021S051248112663,48112663,2437
48112664,2021S051248112664,48112664,857
48112665,2021S051248112665,48112665,0
48112667,2021S051248112667,48112667,952
48112668,2021S051248112668,48112668,0
48112669,2021S051248112669,48112669,6706
48112670,2021S051248112670,48112670,806
48112671,2021S051248112671,48112671,1016
48112679,2021S051248112679,48112679,951
48112686,2021S051248112686,48112686,478
48112687,2021S051248112687,48112687,1215
48112688,2021S051248112688,48112688,985
48112689,2021S051248112689,48112689,2247
48112690,2021S051248112690,48112690,408
48112691,2021S051248112691,48112691,141
48112692,2021S051248112692,48112692,201
48112693,2021S051248112693,48112693,2348
48112694,2021S051248112694,48112694,2934
48112695,2021S051248112695,48112695,973
48112696,2021S051248112696,48112696,1618
48112697,2021S051248112697,48112697,683
48112698,2021S051248112698,48112698,1216
48112699,2021S051248112699,48112699,396
48112700,2021S051248112700,48112700,467
48112702,2021S051248112702,48112702,1639
48112703,2021S051248112703,48112703,994
48112704,2021S051248112704,48112704,2502
48112705,2021S051248112705,48112705,932
48112706,2021S051248112706,48112706,1318
48112707,2021S051248112707,48112707,1153
48112708,2021S051248112708,48112708,1304
48112709,2021S051248112709,48112709,1697
48112710,2021S051248112710,48112710,1246
48112711,2021S051248112711,48112711,553
48112713,2021S051248112713,48112713,0
48112716,2021S051248112716,48112716,350
48112717,2021S051248112717,48112717,831
48112718,2021S051248112718,48112718,2393
48112719,2021S051248112719,48112719,1512
48112720,2021S051248112720,48112720,1101
48112721,2021S051248112721,48112721,4119
48112722,2021S051248112722,48112722,134
48112726,2021S051248112726,48112726,698
48112727,2021S051248112727,48112727,665
48112728,2021S051248112728,48112728,3151
48112729,2021S051248112729,48112729,1884
48112730,2021S051248112730,48112730,2928
48112731,2021S051248112731,48112731,4202
48112732,2021S051248112732,48112732,4003
48112733,2021S051248112733,48112733,1070
48112734,2021S051248112734,48112734,2009
48112735,2021S051248112735,48112735,1794
48112736,2021S051248112736,48112736,854
48112737,2021S051248112737,48112737,2994
48112738,2021S051248112738,48112738,3316
48112739,2021S051248112739,48112739,0
48112740,2021S051248112740,48112740,543
48112741,2021S051248112741,48112741,31
48112742,2021S051248112742,48112742,736
48112743,2021S051248112743,48112743,1240
48112744,2021S051248112744,48112744,1808
48112745,2021S051248112745,48112745,1464
48112746,2021S051248112746,48112746,640
48112747,2021S051248112747,48112747,231
48112748,2021S051248112748,48112748,396
48112749,2021S051248112749,48112749,670
48112751,2021S051248112751,48112751,395
48112753,2021S051248112753,48112753,1553
48112754,2021S051248112754,48112754,0
48112755,2021S051248112755,48112755,2172
48112756,2021S051248112756,48112756,3634
48112757,2021S051248112757,48112757,1185
48112759,2021S051248112759,48112759,786
48112760,2021S051248112760,48112760,326
48112762,2021S051248112762,48112762,692
48112764,2021S051248112764,48112764,1541
48112800,2021S051248112800,48112800,1678
48112801,2021S051248112801,48112801,637
48112802,2021S051248112802,48112802,2007
48112803,2021S051248112803,48112803,0
48112804,2021S051248112804,48112804,0
48112805,2021S051248112805,48112805,480
48112806,2021S051248112806,48112806,1692
48112807,2021S051248112807,48112807,726
48112808,2021S051248112808,48112808,976
48112809,2021S051248112809,48112809,389
48112810,2021S051248112810,48112810,1166
48112837,2021S051248112837,48112837,742
48112839,2021S051248112839,48112839,0
48112840,2021S051248112840,48112840,749
48112841,2021S051248112841,48112841,914
48112848,2021S051248112848,48112848,1553
48112849,2021S051248112849,48112849,561
48111890,2021S051248111890,48111890,545
48111891,2021S051248111891,48111891,769
48111892,2021S051248111892,48111892,549
48111893,2021S051248111893,48111893,506
48111894,2021S051248111894,48111894,465
48111895,2021S051248111895,48111895,512
48111897,2021S051248111897,48111897,618
48111898,2021S051248111898,48111898,852
48111899,2021S051248111899,48111899,446
48111900,2021S051248111900,48111900,510
48111901,2021S051248111901,48111901,920
48111902,2021S051248111902,48111902,480
48111903,2021S051248111903,48111903,503
48111904,2021S051248111904,48111904,535
48111908,2021S051248111908,48111908,440
48111909,2021S051248111909,48111909,366
48111910,2021S051248111910,48111910,404
48111911,2021S051248111911,48111911,754
48111913,2021S051248111913,48111913,477
48111914,2021S051248111914,48111914,1381
48111915,2021S051248111915,48111915,623
48111916,2021S051248111916,48111916,1131
48111917,2021S051248111917,48111917,445
48111918,2021S051248111918,48111918,525
48111919,2021S051248111919,48111919,399
48111920,2021S051248111920,48111920,732
48111921,2021S051248111921,48111921,644
48111922,2021S051248111922,48111922,441
48111923,2021S051248111923,48111923,1067
48111924,2021S051248111924,48111924,500
48111925,2021S051248111925,48111925,782
48111926,2021S051248111926,48111926,498
48111927,2021S051248111927,48111927,392
48111928,2021S051248111928,48111928,397
48111929,2021S051248111929,48111929,469
48111930,2021S051248111930,48111930,511
48111931,2021S051248111931,48111931,580
48111932,2021S051248111932,48111932,310
48111933,2021S051248111933,48111933,576
48111934,2021S051248111934,48111934,829
48111935,2021S051248111935,48111935,497
48111936,2021S051248111936,48111936,423
48111937,2021S051248111937,48111937,405
48111938,2021S051248111938,48111938,514
48111939,2021S051248111939,48111939,1721
48111940,2021S051248111940,48111940,419
48111941,2021S051248111941,48111941,562
48111942,2021S051248111942,48111942,569
48111943,2021S051248111943,48111943,601
48111944,2021S051248111944,48111944,1221
48111945,2021S051248111945,48111945,469
48111946,2021S051248111946,48111946,577
48111947,2021S051248111947,48111947,655
48111948,2021S051248111948,48111948,1478
48111949,2021S051248111949,48111949,776
48111950,2021S051248111950,48111950,600
48111951,2021S051248111951,48111951,570
48111952,2021S051248111952,48111952,546
48111953,2021S051248111953,48111953,692
48111954,2021S051248111954,48111954,460
48111955,2021S051248111955,48111955,472
48111956,2021S051248111956,48111956,469
48111957,2021S051248111957,48111957,606
48111958,2021S051248111958,48111958,752
48111960,2021S051248111960,48111960,1660
48111961,2021S051248111961,48111961,564
48111962,2021S051248111962,48111962,383
48111963,2021S051248111963,48111963,685
48111964,2021S051248111964,48111964,567
48111965,2021S051248111965,48111965,450
48111966,2021S051248111966,48111966,745
48111967,2021S051248111967,48111967,1148
48111968,2021S051248111968,48111968,442
48112197,2021S051248112197,48112197,1052
48112201,2021S051248112201,48112201,1429
48112202,2021S051248112202,48112202,674
48112205,2021S051248112205,48112205,1292
48112206,2021S051248112206,48112206,681
48112207,2021S051248112207,48112207,859
48112208,2021S051248112208,48112208,571
48112421,2021S051248112421,48112421,856
48112422,2021S051248112422,48112422,1678
48112424,2021S051248112424,48112424,1021
48112425,2021S051248112425,48112425,113
48112820,2021S051248112820,48112820,601
48112821,2021S051248112821,48112821,801
48112822,2021S051248112822,48112822,270
48112824,2021S051248112824,48112824,522
48112826,2021S051248112826,48112826,1866
48112827,2021S051248112827,48112827,1610
48112828,2021S051248112828,48112828,498
48112829,2021S051248112829,48112829,597
48112830,2021S051248112830,48112830,1701
48112831,2021S051248112831,48112831,684
48112832,2021S051248112832,48112832,461
48112833,2021S051248112833,48112833,594
48112834,2021S051248112834,48112834,533
48112835,2021S051248112835,48112835,687
48111558,2021S051248111558,48111558,854
48111559,2021S051248111559,48111559,455
48111560,2021S051248111560,48111560,480
48111561,2021S051248111561,48111561,585
48112852,2021S051248112852,48112852,844
48112083,2021S051248112083,48112083,466
48112084,2021S051248112084,48112084,492
48112085,2021S051248112085,48112085,557
48112086,2021S051248112086,48112086,600
48111553,2021S051248111553,48111553,433
48111554,2021S051248111554,48111554,404
48112851,2021S051248112851,48112851,624
48111994,2021S051248111994,48111994,2406
48111995,2021S051248111995,48111995,526
48111996,2021S051248111996,48111996,756
48111997,2021S051248111997,48111997,413
48111998,2021S051248111998,48111998,232
48111999,2021S051248111999,48111999,578
48112000,2021S051248112000,48112000,432
48112001,2021S051248112001,48112001,1009
48112002,2021S051248112002,48112002,719
48112003,2021S051248112003,48112003,2727
48112004,2021S051248112004,48112004,587
48111548,2021S051248111548,48111548,630
48111549,2021S051248111549,48111549,602
48111773,2021S051248111773,48111773,2256
48111779,2021S051248111779,48111779,285
48111774,2021S051248111774,48111774,195
48111775,2021S051248111775,48111775,1126
48111981,2021S051248111981,48111981,1220
48111982,2021S051248111982,48111982,605
48112008,2021S051248112008,48112008,730
48112009,2021S051248112009,48112009,347
48112016,2021S051248112016,48112016,0
48112017,2021S051248112017,48112017,374
48112018,2021S051248112018,48112018,607
48112060,2021S051248112060,48112060,0
48112020,2021S051248112020,48112020,20
48120178,2021S051248120178,48120178,83
48120179,2021S051248120179,48120179,216
48120180,2021S051248120180,48120180,428
48120181,2021S051248120181,48120181,335
48120182,2021S051248120182,48120182,274
48120183,2021S051248120183,48120183,296
48120184,2021S051248120184,48120184,538
48120185,2021S051248120185,48120185,554
48120186,2021S051248120186,48120186,514
48120187,2021S051248120187,48120187,458
48120189,2021S051248120189,48120189,452
48120190,2021S051248120190,48120190,551
48120191,2021S051248120191,48120191,594
48120197,2021S051248120197,48120197,498
48120198,2021S051248120198,48120198,530
48120199,2021S051248120199,48120199,574
48120200,2021S051248120200,48120200,897
48120201,2021S051248120201,48120201,608
48120202,2021S051248120202,48120202,903
48120276,2021S051248120276,48120276,690
48120277,2021S051248120277,48120277,225
48120278,2021S051248120278,48120278,1106
48120279,2021S051248120279,48120279,1619
48120280,2021S051248120280,48120280,1072
48120281,2021S051248120281,48120281,835
48120282,2021S051248120282,48120282,811
48120154,2021S051248120154,48120154,486
48120155,2021S051248120155,48120155,529
48120156,2021S051248120156,48120156,616
48120157,2021S051248120157,48120157,1218
48120159,2021S051248120159,48120159,792
48120171,2021S051248120171,48120171,912
48120173,2021S051248120173,48120173,505
48120174,2021S051248120174,48120174,625
48120175,2021S051248120175,48120175,571
48120176,2021S051248120176,48120176,625
48120177,2021S051248120177,48120177,991
48120192,2021S051248120192,48120192,784
48120194,2021S051248120194,48120194,465
48120205,2021S051248120205,48120205,1093
48120207,2021S051248120207,48120207,384
48120208,2021S051248120208,48120208,424
48120233,2021S051248120233,48120233,411
48120235,2021S051248120235,48120235,517
48120271,2021S051248120271,48120271,949
48120161,2021S051248120161,48120161,486
48120162,2021S051248120162,48120162,551
48120163,2021S051248120163,48120163,462
48120164,2021S051248120164,48120164,515
48120165,2021S051248120165,48120165,493
48120166,2021S051248120166,48120166,411
48120167,2021S051248120167,48120167,508
48120168,2021S051248120168,48120168,1097
48120169,2021S051248120169,48120169,661
48120170,2021S051248120170,48120170,508
48120172,2021S051248120172,48120172,712
48120160,2021S051248120160,48120160,70
48120234,2021S051248120234,48120234,338
48120158,2021S051248120158,48120158,158
48120211,2021S051248120211,48120211,487
48120212,2021S051248120212,48120212,497
48120213,2021S051248120213,48120213,689
48120217,2021S051248120217,48120217,514
48120228,2021S051248120228,48120228,506
48120232,2021S051248120232,48120232,500
48120238,2021S051248120238,48120238,380
48120239,2021S051248120239,48120239,565
48120240,2021S051248120240,48120240,518
48120242,2021S051248120242,48120242,534
48120263,2021S051248120263,48120263,554
48120264,2021S051248120264,48120264,562
48120214,2021S051248120214,48120214,430
48120215,2021S051248120215,48120215,592
48120216,2021S051248120216,48120216,377
48120219,2021S051248120219,48120219,566
48120220,2021S051248120220,48120220,610
48120221,2021S051248120221,48120221,534
48120222,2021S051248120222,48120222,547
48120223,2021S051248120223,48120223,530
48120224,2021S051248120224,48120224,600
48120225,2021S051248120225,48120225,886
48120226,2021S051248120226,48120226,539
48120227,2021S051248120227,48120227,491
48120231,2021S051248120231,48120231,560
48120230,2021S051248120230,48120230,81
48120243,2021S051248120243,48120243,232
48120245,2021S051248120245,48120245,433
48120252,2021S051248120252,48120252,532
48120253,2021S051248120253,48120253,461
48120254,2021S051248120254,48120254,364
48120255,2021S051248120255,48120255,724
48120256,2021S051248120256,48120256,430
48120260,2021S051248120260,48120260,361
48120261,2021S051248120261,48120261,337
48120244,2021S051248120244,48120244,268
48120257,2021S051248120257,48120257,247
48120258,2021S051248120258,48120258,516
48120259,2021S051248120259,48120259,611
48120140,2021S051248120140,48120140,617
48120141,2021S051248120141,48120141,583
48120142,2021S051248120142,48120142,364
48120143,2021S051248120143,48120143,516
48120144,2021S051248120144,48120144,629
48120145,2021S051248120145,48120145,411
48120146,2021S051248120146,48120146,373
48120147,2021S051248120147,48120147,497
48120148,2021S051248120148,48120148,409
48120149,2021S051248120149,48120149,479
48120150,2021S051248120150,48120150,454
48120151,2021S051248120151,48120151,750
48120248,2021S051248120248,48120248,360
48120250,2021S051248120250,48120250,573
48120251,2021S051248120251,48120251,446
48120268,2021S051248120268,48120268,212
48120270,2021S051248120270,48120270,15
48120210,2021S051248120210,48120210,875
48120209,2021S051248120209,48120209,564
48120241,2021S051248120241,48120241,
48120246,2021S051248120246,48120246,308
48120247,2021S051248120247,48120247,785
48120206,2021S051248120206,48120206,671
48120236,2021S051248120236,48120236,412
48120237,2021S051248120237,48120237,626
48120204,2021S051248120204,48120204,68
48120195,2021S051248120195,48120195,181
48120249,2021S051248120249,48120249,401
48120153,2021S051248120153,48120153,211
48130237,2021S051248130237,48130237,603
48130239,2021S051248130239,48130239,804
48130242,2021S051248130242,48130242,1287
48130245,2021S051248130245,48130245,584
48130246,2021S051248130246,48130246,830
48130249,2021S051248130249,48130249,535
48130255,2021S051248130255,48130255,878
48130260,2021S051248130260,48130260,454
48130261,2021S051248130261,48130261,489
48130267,2021S051248130267,48130267,408
48130268,2021S051248130268,48130268,447
48130272,2021S051248130272,48130272,478
48130273,2021S051248130273,48130273,397
48130297,2021S051248130297,48130297,453
48130298,2021S051248130298,48130298,400
48130299,2021S051248130299,48130299,298
48130300,2021S051248130300,48130300,530
48130302,2021S051248130302,48130302,394
48130303,2021S051248130303,48130303,563
48130269,2021S051248130269,48130269,402
48130270,2021S051248130270,48130270,387
48130271,2021S051248130271,48130271,470
48130238,2021S051248130238,48130238,78
48130248,2021S051248130248,48130248,158
48130257,2021S051248130257,48130257,222
48130251,2021S051248130251,48130251,117
48130250,2021S051248130250,48130250,126
48130253,2021S051248130253,48130253,15
48130301,2021S051248130301,48130301,214
48130252,2021S051248130252,48130252,257
48130247,2021S051248130247,48130247,864
48130262,2021S051248130262,48130262,67
48130243,2021S051248130243,48130243,547
48130244,2021S051248130244,48130244,419
48130256,2021S051248130256,48130256,72
48130240,2021S051248130240,48130240,278
48130241,2021S051248130241,48130241,153
48130205,2021S051248130205,48130205,499
48130206,2021S051248130206,48130206,474
48130207,2021S051248130207,48130207,641
48130208,2021S051248130208,48130208,373
48130217,2021S051248130217,48130217,516
48130218,2021S051248130218,48130218,456
48130235,2021S051248130235,48130235,483
48130236,2021S051248130236,48130236,473
48130263,2021S051248130263,48130263,599
48130264,2021S051248130264,48130264,473
48130265,2021S051248130265,48130265,412
48130266,2021S051248130266,48130266,478
48130209,2021S051248130209,48130209,566
48130210,2021S051248130210,48130210,914
48130211,2021S051248130211,48130211,464
48130212,2021S051248130212,48130212,462
48130213,2021S051248130213,48130213,389
48130214,2021S051248130214,48130214,476
48130215,2021S051248130215,48130215,539
48130216,2021S051248130216,48130216,510
48130200,2021S051248130200,48130200,694
48130202,2021S051248130202,48130202,391
48130203,2021S051248130203,48130203,487
48130204,2021S051248130204,48130204,388
48130219,2021S051248130219,48130219,434
48130220,2021S051248130220,48130220,494
48130231,2021S051248130231,48130231,546
48130232,2021S051248130232,48130232,585
48130233,2021S051248130233,48130233,547
48130234,2021S051248130234,48130234,654
48130304,2021S051248130304,48130304,483
48130305,2021S051248130305,48130305,480
48130307,2021S051248130307,48130307,516
48130308,2021S051248130308,48130308,487
48130274,2021S051248130274,48130274,546
48130275,2021S051248130275,48130275,866
48130276,2021S051248130276,48130276,1061
48130296,2021S051248130296,48130296,280
48130333,2021S051248130333,48130333,444
48130335,2021S051248130335,48130335,510
48130338,2021S051248130338,48130338,851
48130277,2021S051248130277,48130277,551
48130278,2021S051248130278,48130278,556
48130279,2021S051248130279,48130279,383
48130280,2021S051248130280,48130280,518
48130281,2021S051248130281,48130281,658
48130282,2021S051248130282,48130282,488
48130283,2021S051248130283,48130283,234
48130284,2021S051248130284,48130284,567
48130285,2021S051248130285,48130285,279
48130286,2021S051248130286,48130286,454
48130287,2021S051248130287,48130287,490
48130288,2021S051248130288,48130288,1006
48130289,2021S051248130289,48130289,1179
48130290,2021S051248130290,48130290,1458
48130291,2021S051248130291,48130291,396
48130334,2021S051248130334,48130334,710
48130221,2021S051248130221,48130221,417
48130222,2021S051248130222,48130222,437
48130223,2021S051248130223,48130223,377
48130224,2021S051248130224,48130224,500
48130225,2021S051248130225,48130225,683
48130226,2021S051248130226,48130226,507
48130227,2021S051248130227,48130227,495
48130228,2021S051248130228,48130228,561
48130229,2021S051248130229,48130229,492
48130230,2021S051248130230,48130230,452
48130306,2021S051248130306,48130306,415
48130201,2021S051248130201,48130201,53
48130309,2021S051248130309,48130309,412
48130310,2021S051248130310,48130310,391
48130311,2021S051248130311,48130311,454
48130312,2021S051248130312,48130312,464
48130313,2021S051248130313,48130313,561
48130314,2021S051248130314,48130314,304
48130315,2021S051248130315,48130315,456
48130178,2021S051248130178,48130178,402
48130186,2021S051248130186,48130186,608
48130187,2021S051248130187,48130187,429
48130188,2021S051248130188,48130188,539
48130191,2021S051248130191,48130191,606
48130195,2021S051248130195,48130195,511
48130196,2021S051248130196,48130196,454
48130197,2021S051248130197,48130197,382
48130198,2021S051248130198,48130198,343
48130199,2021S051248130199,48130199,404
48130317,2021S051248130317,48130317,366
48130319,2021S051248130319,48130319,513
48130324,2021S051248130324,48130324,412
48130327,2021S051248130327,48130327,601
48130331,2021S051248130331,48130331,389
48130180,2021S051248130180,48130180,103
48130183,2021S051248130183,48130183,336
48130330,2021S051248130330,48130330,489
48130323,2021S051248130323,48130323,55
48130189,2021S051248130189,48130189,867
48130190,2021S051248130190,48130190,591
48130192,2021S051248130192,48130192,535
48130193,2021S051248130193,48130193,451
48130194,2021S051248130194,48130194,315
48130322,2021S051248130322,48130322,174
48130318,2021S051248130318,48130318,81
48130181,2021S051248130181,48130181,124
48130316,2021S051248130316,48130316,70
48130321,2021S051248130321,48130321,46
48130320,2021S051248130320,48130320,128
48130254,2021S051248130254,48130254,0
48130258,2021S051248130258,48130258,469
48130259,2021S051248130259,48130259,301
48130336,2021S051248130336,48130336,5
48130337,2021S051248130337,48130337,0
48140056,2021S051248140056,48140056,355
48140075,2021S051248140075,48140075,526
48140076,2021S051248140076,48140076,1035
48140091,2021S051248140091,48140091,943
48140092,2021S051248140092,48140092,701
48140093,2021S051248140093,48140093,597
48140094,2021S051248140094,48140094,480
48140095,2021S051248140095,48140095,633
48140096,2021S051248140096,48140096,621
48140097,2021S051248140097,48140097,428
48140099,2021S051248140099,48140099,461
48140100,2021S051248140100,48140100,524
48140101,2021S051248140101,48140101,390
48140102,2021S051248140102,48140102,511
48140103,2021S051248140103,48140103,449
48140104,2021S051248140104,48140104,497
48140105,2021S051248140105,48140105,512
48142190,2021S051248142190,48142190,273
48142193,2021S051248142193,48142193,490
48140058,2021S051248140058,48140058,409
48140059,2021S051248140059,48140059,625
48140060,2021S051248140060,48140060,520
48140061,2021S051248140061,48140061,429
48140062,2021S051248140062,48140062,767
48140063,2021S051248140063,48140063,923
48140064,2021S051248140064,48140064,383
48140067,2021S051248140067,48140067,1058
48140068,2021S051248140068,48140068,403
48140070,2021S051248140070,48140070,783
48140071,2021S051248140071,48140071,611
48140073,2021S051248140073,48140073,515
48142191,2021S051248142191,48142191,337
48142192,2021S051248142192,48142192,626
48142194,2021S051248142194,48142194,312
48142195,2021S051248142195,48142195,642
48142196,2021S051248142196,48142196,474
48140077,2021S051248140077,48140077,438
48140078,2021S051248140078,48140078,537
48140079,2021S051248140079,48140079,705
48140080,2021S051248140080,48140080,1024
48140081,2021S051248140081,48140081,656
48140082,2021S051248140082,48140082,344
48140083,2021S051248140083,48140083,508
48140084,2021S051248140084,48140084,464
48140085,2021S051248140085,48140085,487
48140086,2021S051248140086,48140086,968
48140087,2021S051248140087,48140087,456
48140088,2021S051248140088,48140088,414
48140089,2021S051248140089,48140089,451
48140090,2021S051248140090,48140090,301
48140098,2021S051248140098,48140098,621
48140055,2021S051248140055,48140055,0
48150138,2021S051248150138,48150138,504
48150139,2021S051248150139,48150139,480
48150140,2021S051248150140,48150140,388
48150141,2021S051248150141,48150141,341
48150142,2021S051248150142,48150142,502
48150143,2021S051248150143,48150143,567
48150144,2021S051248150144,48150144,499
48150145,2021S051248150145,48150145,543
48150146,2021S051248150146,48150146,517
48150147,2021S051248150147,48150147,478
48150148,2021S051248150148,48150148,382
48150149,2021S051248150149,48150149,494
48150115,2021S051248150115,48150115,156
48150116,2021S051248150116,48150116,0
48150118,2021S051248150118,48150118,0
48150127,2021S051248150127,48150127,37
48150150,2021S051248150150,48150150,287
48150151,2021S051248150151,48150151,572
48150153,2021S051248150153,48150153,702
48150105,2021S051248150105,48150105,1833
48150106,2021S051248150106,48150106,439
48150107,2021S051248150107,48150107,514
48150108,2021S051248150108,48150108,520
48150109,2021S051248150109,48150109,337
48150110,2021S051248150110,48150110,418
48150111,2021S051248150111,48150111,441
48150112,2021S051248150112,48150112,1741
48150113,2021S051248150113,48150113,541
48150114,2021S051248150114,48150114,1721
48150129,2021S051248150129,48150129,664
48150130,2021S051248150130,48150130,369
48150131,2021S051248150131,48150131,328
48150132,2021S051248150132,48150132,1404
48150133,2021S051248150133,48150133,337
48150134,2021S051248150134,48150134,357
48150135,2021S051248150135,48150135,1901
48150136,2021S051248150136,48150136,2125
48150125,2021S051248150125,48150125,82
48150123,2021S051248150123,48150123,57
48150088,2021S051248150088,48150088,750
48150089,2021S051248150089,48150089,236
48150090,2021S051248150090,48150090,18
48150079,2021S051248150079,48150079,415
48150080,2021S051248150080,48150080,652
48150081,2021S051248150081,48150081,497
48150082,2021S051248150082,48150082,442
