efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,burst,burst_seed
0.004368939075773774,-0.012611650076294167,0.03310457478012481,0.4367816091954023,54,87,0.5740427639062994,9,143,877308581
0.01646671701216767,-0.01641631112220221,0.010145861911837424,0.45977011494252873,55,87,0.5740427639062995,9,144,2131733183
0.0040655392128775255,-0.012975202821941312,0.03666850985250639,0.4482758620689655,54,87,0.5740427639062996,9,145,1832669143
0.0037033088665342734,-0.012337053784853058,0.03226571393443374,0.45977011494252873,54,87,0.5740427639062994,9,146,74502574
0.006076293264157144,-0.01205200146423635,0.030680779629638916,0.45977011494252873,54,87,0.5740427639062995,9,147,502381220
0.01172609531615457,-0.012786335808131044,0.011236620037092044,0.45977011494252873,55,87,0.5740427639062994,9,148,1764532444
0.005795740942884148,-0.012498725071650507,0.028051552027525385,0.45977011494252873,54,87,0.5740427639062994,9,149,125204183
0.0029860044885796837,-0.012589815078885791,0.03396331643572125,0.45977011494252873,54,87,0.5740427639062995,9,150,1837539164
0.01459069994804354,-0.012241059722947867,0.008746213856691673,0.45977011494252873,55,87,0.5740427639062995,9,151,604267306
0.01816239184707048,-0.012440319503400299,0.0056492502974412806,0.45977011494252873,55,87,0.5740427639062994,9,152,1970642945
