map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
majority,Calgary-McKenzie,Okotoks-Diamond Valley,0.0677599307492546,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Calgary-McKenzie,0.19872031499938478,0.1356160430893527,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Mountain View,Calgary-Varsity,0.16102305475504322,0.17839306054499254,UCP,UCP,NDP,NDP,False,False
majority,Calgary-Varsity,Calgary-Mountain View,0.08915272058179269,0.3221261607428754,UCP,UCP,NDP,NDP,False,False
majority,Calgary-North,Calgary-Nose Creek,0.004069952305246423,0.027156789197299323,NDP,UCP,UCP,NDP,False,True
majority,Calgary-Nose Creek,Calgary-North,0.013553388347086772,0.00820349761526232,UCP,NDP,NDP,UCP,False,True
majority,Calgary-North,Calgary-Symons Valley,0.004069952305246423,0.006034009873834339,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Symons Valley,Calgary-North,0.0029959070002953713,0.00820349761526232,NDP,NDP,UCP,UCP,False,False
majority,Calgary-North,Cochrane-Springbank,0.004069952305246423,0.2483648450623682,NDP,NDP,UCP,UCP,False,False
majority,Cochrane-Springbank,Calgary-North,0.12416455198541763,0.00820349761526232,NDP,NDP,UCP,UCP,False,False
majority,Calgary-North East,Calgary-Nose Creek,0.050458034166872986,0.027156789197299323,UCP,UCP,NDP,NDP,False,False
majority,Calgary-Nose Creek,Calgary-North East,0.013553388347086772,0.10096558554097548,UCP,UCP,NDP,NDP,False,False
majority,Calgary-North West,Calgary-Symons Valley,0.0029959070002953713,0.006034009873834339,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Symons Valley,Calgary-North West,0.0029959070002953713,0.006034009873834339,NDP,NDP,UCP,UCP,False,False
majority,Calgary-North West,Calgary-Varsity,0.0029959070002953713,0.17839306054499254,NDP,UCP,UCP,NDP,False,True
majority,Calgary-Varsity,Calgary-North West,0.08915272058179269,0.006034009873834339,UCP,NDP,NDP,UCP,False,True
majority,Calgary-North West,Cochrane-Springbank,0.0029959070002953713,0.2483648450623682,NDP,NDP,UCP,UCP,False,False
majority,Cochrane-Springbank,Calgary-North West,0.12416455198541763,0.006034009873834339,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Shaw,Calgary-South East,0.06876755832417247,0.19741595477920865,NDP,NDP,UCP,UCP,False,False
majority,Calgary-South East,Calgary-Shaw,0.09868672701772281,0.13757583160294776,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Shaw,Okotoks-Diamond Valley,0.06876755832417247,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Calgary-Shaw,0.19872031499938478,0.13757583160294776,NDP,NDP,UCP,UCP,False,False
majority,Calgary-South East,Chestermere-Strathmore,0.09868672701772281,0.4302872305758577,NDP,NDP,UCP,UCP,False,False
majority,Chestermere-Strathmore,Calgary-South East,0.21512033890414786,0.19741595477920865,NDP,NDP,UCP,UCP,False,False
majority,Calgary-South East,Okotoks-Diamond Valley,0.09868672701772281,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Calgary-South East,0.19872031499938478,0.19741595477920865,NDP,NDP,UCP,UCP,False,False
majority,Calgary-Symons Valley,Cochrane-Springbank,0.0029959070002953713,0.2483648450623682,NDP,NDP,UCP,UCP,False,False
majority,Cochrane-Springbank,Calgary-Symons Valley,0.12416455198541763,0.006034009873834339,NDP,NDP,UCP,UCP,False,False
majority,Calgary-West-Elbow Valley,Canmore-Banff,0.08824497859729996,0.01327724464309189,NDP,UCP,UCP,NDP,False,True
majority,Canmore-Banff,Calgary-West-Elbow Valley,0.00661671267692038,0.1765369960957712,UCP,NDP,NDP,UCP,False,True
majority,Calgary-West-Elbow Valley,Cochrane-Springbank,0.08824497859729996,0.2483648450623682,NDP,NDP,UCP,UCP,False,False
majority,Cochrane-Springbank,Calgary-West-Elbow Valley,0.12416455198541763,0.1765369960957712,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Drumheller-Stettler,0.20020418032346463,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Camrose,0.3504511529464186,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Edmonton-Beaumont,0.20020418032346463,0.19187808468265652,NDP,NDP,UCP,UCP,False,False
majority,Edmonton-Beaumont,Camrose,0.09589574854965797,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Fort Saskatchewan-Vegreville,0.20020418032346463,0.21828374299266926,NDP,NDP,UCP,UCP,False,False
majority,Fort Saskatchewan-Vegreville,Camrose,0.10909874946097456,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Leduc-Devon,0.20020418032346463,0.19187808468265652,NDP,NDP,UCP,UCP,False,False
majority,Leduc-Devon,Camrose,0.09589574854965797,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Lloydminster-Wainwright,0.20020418032346463,0.6197130843433094,NDP,NDP,UCP,UCP,False,False
majority,Lloydminster-Wainwright,Camrose,0.30979470690081623,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Strathcona-Sherwood Park,0.20020418032346463,0.08698208615891184,NDP,NDP,UCP,UCP,False,False
majority,Strathcona-Sherwood Park,Camrose,0.04347144369095684,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Camrose,Wetaskiwin-Ponoka-Maskwacis,0.20020418032346463,0.4159722644607992,NDP,NDP,UCP,UCP,False,False
majority,Wetaskiwin-Ponoka-Maskwacis,Camrose,0.20795572045496016,0.4004620923109989,NDP,NDP,UCP,UCP,False,False
majority,Canmore-Banff,Cochrane-Springbank,0.00661671267692038,0.2483648450623682,UCP,NDP,NDP,UCP,False,True
majority,Cochrane-Springbank,Canmore-Banff,0.12416455198541763,0.01327724464309189,NDP,UCP,UCP,NDP,False,True
