va_id,parent_ed_2019,va_ndp,va_ucp,va_other,assigned_2026_majority,maj_method,maj_confidence,assigned_2026_minority,min_method,min_confidence
Edmonton-Gold Bar|041,Edmonton-Gold Bar,93.6,40.2,3.6,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Calgary-Mountain View|053,Calgary-Mountain View,90.0,50.25,3.125,Calgary-Mountain View,crosswalk,high,Calgary-Mountain View,crosswalk,high
Edmonton-Gold Bar|037,Edmonton-Gold Bar,104.33333333333333,71.33333333333333,5.666666666666667,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Edmonton-City Centre|041,Edmonton-City Centre,91.875,29.625,3.875,Edmonton-City Centre,crosswalk,high,Edmonton-City Centre,crosswalk,high
Calgary-Peigan|013,Calgary-Peigan,96.5,166.5,5.333333333333333,Calgary-Hays,spatial,high,Calgary-Klein,spatial,high
Fort Saskatchewan-Vegreville|019,Fort Saskatchewan-Vegreville,77.66666666666667,117.66666666666667,11.666666666666666,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Edmonton-Beverly-Clareview|032,Edmonton-Beverly-Clareview,113.8,70.6,6.6,Edmonton-Beverly-Clareview,crosswalk,high,Edmonton-Beverly-Clareview,crosswalk,high
Chestermere-Strathmore|002,Chestermere-Strathmore,64.0,95.66666666666667,4.0,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Calgary-North|019,Calgary-North,86.5,80.75,0.0,Calgary-North,crosswalk,high,Calgary-North,crosswalk,high
Grande Prairie-Wapiti|019,Grande Prairie-Wapiti,24.25,115.25,6.75,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Lesser Slave Lake|022,Lesser Slave Lake,11.0,36.0,2.0,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
St. Albert|040,St. Albert,122.5,108.16666666666667,2.8333333333333335,St. Albert,crosswalk,high,St. Albert,crosswalk,high
Banff-Kananaskis|038,Banff-Kananaskis,109.66666666666667,60.5,5.666666666666667,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Edmonton-South|008,Edmonton-South,127.6,83.6,4.0,Edmonton-South,crosswalk,high,Edmonton-McClung,spatial,high
Calgary-Bow|005,Calgary-Bow,89.0,107.0,6.2,Calgary-Bow,crosswalk,high,Calgary-Lougheed,spatial,high
Fort Saskatchewan-Vegreville|028,Fort Saskatchewan-Vegreville,50.0,128.25,10.0,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Calgary-Buffalo|023,Calgary-Buffalo,88.2,53.6,1.8,Calgary-Buffalo,spatial,high,Calgary-Buffalo,crosswalk,high
Calgary-Buffalo|014,Calgary-Buffalo,94.44444444444444,52.111111111111114,3.5555555555555554,Calgary-Buffalo,spatial,high,Calgary-Buffalo,crosswalk,high
Drumheller-Stettler|024,Drumheller-Stettler,36.5,193.5,6.5,Drumheller-Stettler,crosswalk,high,Drumheller-Stettler,crosswalk,high
Calgary-Shaw|064,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,crosswalk,high,Calgary-De Winton,spatial,high
Edmonton-Manning|042,Edmonton-Manning,76.5,53.0,1.625,Edmonton-Manning,crosswalk,high,Edmonton-Manning,crosswalk,high
Edmonton-South|002,Edmonton-South,113.71428571428571,98.71428571428571,2.5714285714285716,Edmonton-South,crosswalk,high,Edmonton-McClung,spatial,high
Calgary-Peigan|046,Calgary-Peigan,113.28571428571429,151.14285714285714,7.142857142857143,Calgary-Acadia,spatial,high,Calgary-Buffalo,spatial,high
Strathcona-Sherwood Park|050,Strathcona-Sherwood Park,127.0,123.66666666666667,7.0,Strathcona-Sherwood Park,crosswalk,high,Sherwood Park-Strathcona,spatial,high
Brooks-Medicine Hat|058,Brooks-Medicine Hat,78.33333333333333,111.16666666666667,9.833333333333334,Medicine Hat-Brooks,spatial,high,Medicine Hat-Brooks,crosswalk,high
Calgary-Currie|024,Calgary-Currie,106.2,92.0,7.4,Calgary-Currie,crosswalk,high,Calgary-Currie,crosswalk,high
Edmonton-Mill Woods|032,Edmonton-Mill Woods,123.66666666666667,89.33333333333333,0.0,Edmonton-Mill Woods,crosswalk,high,Edmonton-Mill Woods,crosswalk,high
Drumheller-Stettler|012,Drumheller-Stettler,34.42857142857143,147.57142857142858,6.571428571428571,Drumheller-Stettler,crosswalk,high,Drumheller-Stettler,crosswalk,high
Edmonton-Gold Bar|004,Edmonton-Gold Bar,128.75,69.75,7.75,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Calgary-Currie|008,Calgary-Currie,157.75,76.5,12.0,Calgary-Currie,crosswalk,high,Calgary-Currie,crosswalk,high
Calgary-Varsity|043,Calgary-Varsity,143.25,96.25,1.75,Calgary-Varsity,crosswalk,high,Calgary-Varsity,crosswalk,high
Edmonton-South West|035,Edmonton-South West,72.125,63.375,1.625,Edmonton-Windermere,spatial,high,Stony Plain-Drayton Valley,spatial,high
Airdrie-Cochrane|028,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Lethbridge-East|013,Lethbridge-East,71.375,88.625,4.875,Lethbridge-East,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Maskwacis-Wetaskiwin|022,Maskwacis-Wetaskiwin,51.2,126.2,8.2,Wetaskiwin-Ponoka-Maskwacis,spatial,high,Wetaskawin-Ponoka-Maskwacis,spatial,high
Calgary-Buffalo|040,Calgary-Buffalo,120.2,58.4,4.2,Calgary-Buffalo,spatial,high,Calgary-Buffalo,crosswalk,high
Calgary-North West|021,Calgary-North West,94.28571428571429,89.71428571428571,10.571428571428571,Calgary-Bow,spatial,high,Calgary-Bow-Springbank,spatial,high
Calgary-Glenmore|030,Calgary-Glenmore,104.16666666666667,124.5,6.833333333333333,Calgary-West-Elbow Valley,spatial,high,Calgary-Glenmore,crosswalk,high
Red Deer-North|046,Red Deer-North,121.0,182.0,7.5,Red Deer-North,crosswalk,high,Red Deer-Blackfalds,crosswalk,high
Strathcona-Sherwood Park|024,Strathcona-Sherwood Park,91.25,166.5,10.75,Strathcona-Sherwood Park,crosswalk,high,Stony Plain-Drayton Valley,spatial,high
Vermilion-Lloydminster-Wainwright|034,Vermilion-Lloydminster-Wainwright,37.833333333333336,138.5,19.0,Lloydminster-Wainwright,spatial,high,Lloydminster-Wainwright,crosswalk,high
Calgary-Varsity|001,Calgary-Varsity,159.8,120.4,4.4,Calgary-Varsity,crosswalk,high,Calgary-Varsity,crosswalk,high
Livingstone-Macleod|053,Livingstone-Macleod,30.125,113.125,8.0,Livingstone-Macleod,crosswalk,high,Lethbridge-Fort MacLeod-Crowsnest Pass,spatial,high
Edmonton-Castle Downs|007,Edmonton-Castle Downs,78.66666666666667,74.33333333333333,9.0,Edmonton-Castle Downs,crosswalk,high,Edmonton-Beverly-Clareview,spatial,high
Calgary-Bhullar-McCall|032,Calgary-Bhullar-McCall,117.75,88.25,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Calgary-Bhullar-McCall|031,Calgary-Bhullar-McCall,117.75,88.25,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Calgary-East|015,Calgary-East,41.625,60.5,7.0,Calgary-Acadia,spatial,high,Calgary-East,crosswalk,high
Calgary-East|013,Calgary-East,41.625,60.5,7.0,Calgary-Acadia,spatial,high,Calgary-East,crosswalk,high
Edmonton-South West|005,Edmonton-South West,97.4,72.8,4.0,Edmonton-Enoch,spatial,high,Stony Plain-Drayton Valley,spatial,high
Red Deer-South|025,Red Deer-South,86.25,149.25,3.75,Red Deer-South,crosswalk,high,Red Deer-Blackfalds,spatial,high
Red Deer-South|024,Red Deer-South,86.25,149.25,3.75,Red Deer-South,crosswalk,high,Red Deer-Blackfalds,spatial,high
Edmonton-Riverview|044,Edmonton-Riverview,159.0,48.666666666666664,8.666666666666666,Edmonton-Rutherford,spatial,high,Edmonton-McClung,spatial,high
Calgary-North West|037,Calgary-North West,82.0,93.42857142857143,8.571428571428571,Calgary-Edgemont,spatial,high,Calgary-Bow-Springbank,spatial,high
Fort McMurray-Wood Buffalo|013,Fort McMurray-Wood Buffalo,28.0,121.8,24.6,Fort McMurray-Wood Buffalo,crosswalk,high,Fort McMurray-Wood Buffalo,crosswalk,high
Airdrie-East|017,Airdrie-East,61.333333333333336,90.0,6.333333333333333,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Edmonton-Meadows|035,Edmonton-Meadows,78.8,56.4,3.2,Edmonton-Meadows,crosswalk,high,Edmonton-Meadows,crosswalk,high
Edmonton-City Centre|058,Edmonton-City Centre,90.0,23.2,2.0,Edmonton-City Centre,crosswalk,high,Edmonton-City Centre,crosswalk,high
Edmonton-Strathcona|044,Edmonton-Strathcona,124.5,38.25,8.75,Edmonton-Strathcona,crosswalk,high,Edmonton-Strathcona,crosswalk,high
Edmonton-Glenora|004,Edmonton-Glenora,135.75,58.75,4.5,Edmonton-City Centre,spatial,high,Edmonton-Beverly-Clareview,spatial,high
Calgary-Lougheed|010,Calgary-Lougheed,116.0,142.2,8.4,Calgary-Lougheed,crosswalk,high,Calgary-Lougheed,crosswalk,high
Calgary-Lougheed|009,Calgary-Lougheed,100.8,145.2,9.6,Calgary-Lougheed,crosswalk,high,Calgary-Lougheed,crosswalk,high
Calgary-Falconridge|004,Calgary-Falconridge,74.5,85.66666666666667,8.666666666666666,Calgary-Cross,spatial,high,Calgary-Falconridge,crosswalk,high
Sherwood Park|036,Sherwood Park,116.75,116.5,14.25,Sherwood Park,crosswalk,high,Sherwood Park,crosswalk,high
Calgary-Elbow|038,Calgary-Elbow,95.0,150.5,18.0,Calgary-Elbow,crosswalk,high,Calgary-Elbow,crosswalk,high
Edmonton-Whitemud|039,Edmonton-Whitemud,122.75,77.75,6.0,Edmonton-Whitemud,crosswalk,high,Edmonton-Whitemud,crosswalk,high
Camrose|034,Camrose,34.333333333333336,169.0,24.666666666666668,Camrose,crosswalk,high,Camrose,crosswalk,high
Edmonton-Decore|006,Edmonton-Decore,82.5,73.75,9.75,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Calgary-Edgemont|043,Calgary-Edgemont,61.888888888888886,77.55555555555556,4.777777777777778,Calgary-Edgemont,crosswalk,high,Calgary-Edgemont,crosswalk_split_default,medium
Edmonton-Riverview|027,Edmonton-Riverview,150.2,71.0,11.2,Edmonton-Rutherford,spatial,high,Edmonton-Glenora-Riverview,spatial,high
Lethbridge-West|040,Lethbridge-West,113.4,120.6,6.8,Lethbridge-West,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Lethbridge-West|037,Lethbridge-West,97.75,101.5,8.25,Lethbridge-West,spatial,high,Lethbridge-Fort MacLeod-Crowsnest Pass,candidate,medium
Calgary-Glenmore|039,Calgary-Glenmore,114.0,128.25,7.75,Calgary-West-Elbow Valley,spatial,high,Calgary-Glenmore,crosswalk,high
Calgary-Glenmore|036,Calgary-Glenmore,114.0,128.25,7.75,Calgary-West-Elbow Valley,spatial,high,Calgary-Glenmore,crosswalk,high
Calgary-Foothills|026,Calgary-Foothills,108.33333333333333,108.33333333333333,1.6666666666666667,Calgary-Edgemont,nearest_ed,low,Calgary-Foothills-Airdrie West,spatial,high
Peace River|002,Peace River,38.0,229.0,21.0,Peace River,crosswalk,high,Peace River,crosswalk,high
Sherwood Park|037,Sherwood Park,126.0,144.25,19.0,Sherwood Park,crosswalk,high,Sherwood Park,crosswalk,high
Edmonton-Riverview|040,Edmonton-Riverview,152.4,44.8,6.6,Edmonton-Rutherford,spatial,high,Stony Plain-Drayton Valley,spatial,high
Edmonton-Rutherford|016,Edmonton-Rutherford,129.33333333333334,69.0,8.0,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Camrose|016,Camrose,59.2,88.8,21.0,Camrose,crosswalk,high,Camrose,crosswalk,high
Brooks-Medicine Hat|045,Brooks-Medicine Hat,77.42857142857143,121.14285714285714,8.285714285714286,Medicine Hat-Brooks,spatial,high,Medicine Hat-Brooks,crosswalk,high
Calgary-North East|057,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Chestermere-Strathmore|037,Chestermere-Strathmore,57.833333333333336,113.66666666666667,4.333333333333333,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Morinville-St. Albert|007,Morinville-St. Albert,56.5,126.5,10.0,St. Albert-Sturgeon,spatial,high,St. Albert-Sturgeon,spatial,high
Sherwood Park|013,Sherwood Park,102.33333333333333,90.0,14.333333333333334,Sherwood Park,crosswalk,high,Sherwood Park,crosswalk,high
Taber-Warner|041,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,spatial,high,Lethbridge-Little Bow,spatial,high
Calgary-Edgemont|015,Calgary-Edgemont,95.25,70.0,7.75,Calgary-Edgemont,crosswalk,high,Calgary-Edgemont,crosswalk_split_default,medium
Taber-Warner|012,Taber-Warner,25.142857142857142,120.57142857142857,17.142857142857142,Taber-Cardston,spatial,high,Lethbridge-Little Bow,spatial,high
Calgary-Klein|025,Calgary-Klein,114.25,122.0,7.5,Calgary-Klein,crosswalk,high,Calgary-Klein,crosswalk,high
Edmonton-South West|045,Edmonton-South West,106.66666666666667,98.0,3.6666666666666665,Edmonton-Rutherford,spatial,high,Stony Plain-Drayton Valley,spatial,high
Edmonton-Decore|018,Edmonton-Decore,43.666666666666664,32.0,7.333333333333333,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Airdrie-Cochrane|070,Airdrie-Cochrane,59.625,100.0,3.875,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Airdrie-Cochrane|071,Airdrie-Cochrane,59.625,100.0,3.875,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Calgary-Hays|019,Calgary-Hays,72.8,94.4,6.0,Calgary-South East,spatial,high,Calgary-Hays,crosswalk,high
Calgary-Hays|018,Calgary-Hays,72.8,94.4,6.0,Calgary-South East,spatial,high,Calgary-Hays,crosswalk,high
Grande Prairie-Wapiti|067,Grande Prairie-Wapiti,42.5,243.0,19.0,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Calgary-East|022,Calgary-East,43.125,61.75,5.125,Calgary-Acadia,spatial,high,Calgary-East,crosswalk,high
Calgary-East|012,Calgary-East,41.625,60.5,7.0,Calgary-Acadia,spatial,high,Calgary-East,crosswalk,high
Airdrie-East|069,Airdrie-East,75.75,108.5,4.25,Airdrie-East,crosswalk,high,Calgary-Falconridge,spatial,high
Edmonton-Rutherford|041,Edmonton-Rutherford,119.625,76.75,5.0,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Central Peace-Notley|040,Central Peace-Notley,27.5,113.83333333333333,6.833333333333333,Central Peace-Notley,crosswalk,high,Central Peace-Notley,crosswalk,high
Edmonton-South|047,Edmonton-South,71.14285714285714,55.714285714285715,2.5714285714285716,Edmonton-South,crosswalk,high,Edmonton-Rutherford,spatial,high
Edmonton-Riverview|033,Edmonton-Riverview,185.0,91.75,5.25,Edmonton-Rutherford,spatial,high,Edmonton-Glenora-Riverview,spatial,high
Calgary-Hays|033,Calgary-Hays,93.5,127.66666666666667,6.166666666666667,Calgary-South East,spatial,high,Calgary-Hays,crosswalk,high
Calgary-East|068,Calgary-East,67.8,76.6,9.0,Calgary-East,crosswalk,high,Calgary-East,crosswalk,high
Calgary-East|064,Calgary-East,88.5,95.5,10.25,Calgary-East,crosswalk,high,Calgary-East,crosswalk,high
Edmonton-South West|051,Edmonton-South West,59.22222222222222,50.111111111111114,1.5555555555555556,Edmonton-Windermere,spatial,high,Edmonton-McClung,spatial,high
Highwood|019,Highwood,57.0,168.33333333333334,4.666666666666667,High River-Vulcan-Siksika,spatial,high,Highwood,crosswalk,high
Innisfail-Sylvan Lake|008,Innisfail-Sylvan Lake,46.166666666666664,112.5,8.083333333333334,Sylvan Lake-Innisfail,spatial,high,Red Deer-Innisfail,crosswalk_split_default,medium
Lesser Slave Lake|016,Lesser Slave Lake,49.0,73.0,4.0,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
Red Deer-South|041,Red Deer-South,111.33333333333333,169.0,5.666666666666667,Red Deer-South,crosswalk,high,Red Deer-Blackfalds,spatial,high
Rimbey-Rocky Mountain House-Sundre|008,Rimbey-Rocky Mountain House-Sundre,13.833333333333334,92.16666666666667,11.666666666666666,Stony Plain-Drayton Valley,nearest_ed,low,Stony Plain-Drayton Valley,spatial,high
Calgary-Lougheed|037,Calgary-Lougheed,52.666666666666664,82.5,4.666666666666667,Calgary-Lougheed,crosswalk,high,Calgary-Lougheed,crosswalk,high
Grande Prairie-Wapiti|066,Grande Prairie-Wapiti,6.0,67.0,5.0,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Vermilion-Lloydminster-Wainwright|051,Vermilion-Lloydminster-Wainwright,27.5,130.5,9.5,Lloydminster-Wainwright,spatial,high,Lloydminster-Wainwright,spatial,high
Edmonton-Rutherford|034,Edmonton-Rutherford,95.0,61.0,6.666666666666667,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Calgary-Shaw|012,Calgary-Shaw,120.6,153.4,4.2,Calgary-Shaw,crosswalk,high,Calgary-Acadia,spatial,high
Innisfail-Sylvan Lake|022,Innisfail-Sylvan Lake,45.77777777777778,132.66666666666666,8.555555555555555,Sylvan Lake-Innisfail,spatial,high,Red Deer-Innisfail,crosswalk_split_default,medium
Drayton Valley-Devon|052,Drayton Valley-Devon,63.0,144.0,8.0,Stony Plain-Drayton Valley,spatial,high,Stony Plain-Drayton Valley,spatial,high
Lesser Slave Lake|011,Lesser Slave Lake,30.11111111111111,95.0,1.3333333333333333,Lesser Slave Lake,crosswalk,high,Lesser Slave Lake,crosswalk,high
Edmonton-Rutherford|013,Edmonton-Rutherford,163.0,84.2,8.8,Edmonton-Rutherford,crosswalk,high,Edmonton-Rutherford,crosswalk,high
Drumheller-Stettler|027,Drumheller-Stettler,14.5,216.0,8.0,Drumheller-Stettler,crosswalk,high,Drumheller-Stettler,crosswalk,high
Calgary-Falconridge|021,Calgary-Falconridge,76.33333333333333,58.666666666666664,6.666666666666667,Calgary-Klein,spatial,high,Calgary-Falconridge,crosswalk,high
Airdrie-East|048,Airdrie-East,69.2,139.4,6.4,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Edmonton-North West|035,Edmonton-North West,113.66666666666667,90.0,5.333333333333333,Edmonton-North West,crosswalk,high,Edmonton-North West,crosswalk,high
Brooks-Medicine Hat|002,Brooks-Medicine Hat,20.0,116.0,14.5,Medicine Hat-Brooks,spatial,high,Medicine Hat-Brooks,spatial,high
Red Deer-South|057,Red Deer-South,77.8,136.8,2.6,Red Deer-South,crosswalk,high,Red Deer-Blackfalds,spatial,high
Calgary-Varsity|015,Calgary-Varsity,75.375,74.0,1.375,Calgary-Varsity,crosswalk,high,Calgary-Varsity,crosswalk,high
Livingstone-Macleod|038,Livingstone-Macleod,35.0,173.5,24.0,Livingstone-Macleod,crosswalk,high,Lethbridge-Fort MacLeod-Crowsnest Pass,nearest_ed,low
Chestermere-Strathmore|011,Chestermere-Strathmore,55.285714285714285,159.14285714285714,9.571428571428571,Chestermere-Strathmore,crosswalk,high,Chestermere-Strathmore,crosswalk,high
Grande Prairie|003,Grande Prairie,90.0,175.33333333333334,11.0,Grande Prairie,crosswalk,high,Grande Prairie,crosswalk,high
Fort Saskatchewan-Vegreville|036,Fort Saskatchewan-Vegreville,57.0,114.5,10.25,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Fort Saskatchewan-Vegreville|066,Fort Saskatchewan-Vegreville,75.0,98.0,8.2,Fort Saskatchewan-Vegreville,crosswalk,high,Fort Saskatchewan-Vegreville,crosswalk,high
Calgary-Shaw|023,Calgary-Shaw,72.625,100.75,1.875,Calgary-Shaw,crosswalk,high,Calgary-De Winton,spatial,high
Taber-Warner|047,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,spatial,high,Lethbridge-Little Bow,spatial,high
Edmonton-Ellerslie|012,Edmonton-Ellerslie,109.33333333333333,96.0,3.3333333333333335,Edmonton-Ellerslie,crosswalk,high,Edmonton-Ellerslie,crosswalk,high
Edmonton-Ellerslie|021,Edmonton-Ellerslie,109.33333333333333,96.0,3.3333333333333335,Edmonton-Ellerslie,crosswalk,high,Edmonton-Ellerslie,crosswalk,high
Calgary-East|046,Calgary-East,59.0,57.666666666666664,6.833333333333333,Calgary-Acadia,spatial,high,Calgary-East,crosswalk,high
Edmonton-Highlands-Norwood|031,Edmonton-Highlands-Norwood,109.66666666666667,43.666666666666664,5.0,Edmonton-Highlands-Norwood,crosswalk,high,Edmonton-Highlands-Norwood,crosswalk,high
Grande Prairie-Wapiti|052,Grande Prairie-Wapiti,47.166666666666664,133.16666666666666,7.166666666666667,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Olds-Didsbury-Three Hills|048,Olds-Didsbury-Three Hills,18.0,135.0,7.0,Mountain View-Kneehill,spatial,high,Drumheller-Stettler,spatial,high
Edmonton-Decore|003,Edmonton-Decore,66.0,60.0,9.5,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Calgary-Shaw|042,Calgary-Shaw,107.66666666666667,184.33333333333334,2.8333333333333335,Calgary-Shaw,crosswalk,high,Calgary-South,crosswalk,high
Calgary-North|029,Calgary-North,95.66666666666667,109.33333333333333,0.0,Calgary-North,crosswalk,high,Calgary-North,crosswalk,high
Grande Prairie-Wapiti|038,Grande Prairie-Wapiti,40.8,126.0,6.2,Grande Prairie-Wapiti,crosswalk,high,Grande Prairie-Wapiti,crosswalk,high
Innisfail-Sylvan Lake|053,Innisfail-Sylvan Lake,37.3,128.9,5.25,Sylvan Lake-Innisfail,spatial,high,Red Deer-Innisfail,crosswalk_split_default,medium
Edmonton-West Henday|030,Edmonton-West Henday,124.16666666666667,104.83333333333333,8.0,Edmonton-West Henday,spatial,high,Edmonton-Enoch-Devon,spatial,high
Edmonton-South West|011,Edmonton-South West,100.66666666666667,79.5,3.8333333333333335,Edmonton-Windermere,spatial,high,Stony Plain-Drayton Valley,spatial,high
Calgary-South East|007,Calgary-South East,74.2,136.8,5.6,Calgary-South East,crosswalk,high,Calgary-South East,crosswalk,high
Edmonton-Strathcona|008,Edmonton-Strathcona,124.33333333333333,24.0,7.666666666666667,Edmonton-Strathcona,crosswalk,high,Edmonton-Strathcona,crosswalk,high
Edmonton-Decore|022,Edmonton-Decore,86.2,77.0,12.8,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Calgary-Beddington|049,Calgary-Beddington,84.33333333333333,81.66666666666667,9.666666666666666,Calgary-Klein,spatial,high,Calgary-Beddington,crosswalk,high
Calgary-Bhullar-McCall|030,Calgary-Bhullar-McCall,92.8,80.2,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Edmonton-Decore|019,Edmonton-Decore,43.666666666666664,32.0,7.333333333333333,Edmonton-Decore,crosswalk,high,Edmonton-Decore,crosswalk,high
Lac Ste. Anne-Parkland|008,Lac Ste. Anne-Parkland,38.5,190.5,10.5,Barrhead-Westlock-Athabasca,nearest_ed,low,Lac Ste. Anne-Parkland,crosswalk,high
Morinville-St. Albert|001,Morinville-St. Albert,45.0,115.0,10.0,St. Albert-Sturgeon,spatial,high,St. Albert-Sturgeon,spatial,high
Airdrie-East|042,Airdrie-East,69.2,139.4,6.4,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Calgary-Cross|012,Calgary-Cross,76.0,106.25,8.5,Calgary-Cross,crosswalk,high,Calgary-Cross,crosswalk,high
Airdrie-East|035,Airdrie-East,55.75,89.375,3.375,Airdrie-East,crosswalk,high,Airdrie East,spatial,high
Airdrie-Cochrane|008,Airdrie-Cochrane,88.66666666666667,120.66666666666667,6.833333333333333,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Calgary-Bhullar-McCall|006,Calgary-Bhullar-McCall,112.75,65.0,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-McCall-Bhullar,spatial,high
Calgary-Bhullar-McCall|005,Calgary-Bhullar-McCall,112.75,65.0,0.0,Calgary-Bhullar-McCall,crosswalk,high,Calgary-Edgemont,spatial,high
Edmonton-Mill Woods|018,Edmonton-Mill Woods,133.33333333333334,89.33333333333333,0.0,Edmonton-Mill Woods,crosswalk,high,Edmonton-Mill Woods,crosswalk,high
Calgary-Bow|020,Calgary-Bow,59.285714285714285,66.14285714285714,3.0,Calgary-Bow,crosswalk,high,Calgary-Lougheed,spatial,high
Airdrie-Cochrane|025,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Banff-Kananaskis|035,Banff-Kananaskis,89.71428571428571,44.857142857142854,4.857142857142857,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Banff-Kananaskis|031,Banff-Kananaskis,59.0,36.5,3.5,Canmore-Banff,spatial,high,Canmore-Kananaskis,spatial,high
Calgary-North East|019,Calgary-North East,83.5,94.33333333333333,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Calgary-North East|056,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Edmonton-Meadows|047,Edmonton-Meadows,111.2,54.2,2.6,Edmonton-Meadows,crosswalk,high,Edmonton-Meadows,crosswalk,high
Edmonton-Meadows|049,Edmonton-Meadows,111.2,54.2,2.6,Edmonton-Meadows,crosswalk,high,Edmonton-Meadows,crosswalk,high
Cardston-Siksika|040,Cardston-Siksika,23.0,128.0,13.0,Taber-Cardston,nearest_ed,low,Lethbridge-Little Bow,nearest_ed,low
Airdrie-Cochrane|014,Airdrie-Cochrane,76.28571428571429,118.14285714285714,7.571428571428571,Cochrane-Springbank,spatial,high,Calgary-Airdrie,spatial,high
Strathcona-Sherwood Park|029,Strathcona-Sherwood Park,97.8,102.6,5.4,Strathcona-Sherwood Park,crosswalk,high,Edmonton-Gold Bar,spatial,high
Calgary-Elbow|036,Calgary-Elbow,95.0,150.5,18.0,Calgary-Elbow,crosswalk,high,Calgary-Elbow,crosswalk,high
Calgary-North East|003,Calgary-North East,104.5,123.125,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
St. Albert|016,St. Albert,91.75,75.75,6.0,St. Albert,crosswalk,high,St. Albert,crosswalk,high
St. Albert|011,St. Albert,142.75,110.75,7.0,St. Albert,crosswalk,high,St. Albert,crosswalk,high
Edmonton-Gold Bar|043,Edmonton-Gold Bar,122.6,43.2,7.4,Edmonton-Gold Bar,crosswalk,high,Edmonton-Gold Bar,crosswalk,high
Edmonton-South|009,Edmonton-South,127.6,83.6,4.0,Edmonton-South,crosswalk,high,Edmonton-McClung,spatial,high
Edmonton-South West|071,Edmonton-South West,70.42857142857143,50.0,1.7142857142857142,Edmonton-Windermere,spatial,high,Edmonton-McClung,spatial,high
Calgary-North East|001,Calgary-North East,104.5,123.125,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
Calgary-North East|036,Calgary-North East,88.0,63.5,0.0,Calgary-North East,crosswalk,high,Calgary-North East,crosswalk,high
