OBJECTID,VA_NUMBER,parent_ed_2019,va_ndp,va_ucp,va_other,ed_2026_maj,ed_2026_min
3958,049,Red Deer-South,121.75,172.5,8.0,Red Deer-South,Red Deer-Innisfail
3959,027,Calgary-Foothills,108.33333333333333,108.33333333333333,1.6666666666666667,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
3960,037,Edmonton-City Centre,105.5,31.333333333333332,5.666666666666667,Edmonton-City Centre,Edmonton-City Centre
3961,010,Fort McMurray-Wood Buffalo,39.6,101.4,19.2,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
3962,032,Peace River,0.5,26.5,1.0,Peace River,Peace River
3963,060,Peace River,4.0,12.0,1.0,Peace River,Peace River
3964,059,Leduc-Beaumont,78.25,133.75,9.25,Leduc-Devon,Leduc
3965,007,Edmonton-Meadows,100.25,65.0,2.0,Edmonton-Mill Woods,Edmonton-Mill Woods
3966,024,Edmonton-Manning,88.0,70.66666666666667,2.3333333333333335,Edmonton-Manning,Edmonton-Manning
3967,044,Edmonton-Castle Downs,74.5,61.875,5.125,Edmonton-Castle Downs,Edmonton-Castledowns
3968,038,Edmonton-McClung,101.75,84.25,4.75,Edmonton-McClung,Edmonton-McClung
3969,037,Edmonton-McClung,101.75,84.25,4.75,Edmonton-McClung,Edmonton-McClung
3970,011,Red Deer-North,49.0,80.5,8.25,Red Deer-North,Red Deer-Lacombe
3971,036,Cypress-Medicine Hat,95.8,165.8,4.0,Medicine Hat-Cypress,Medicine Hat-Cypress
3972,011,Calgary-North East,66.125,59.25,0.0,Calgary-Nose Creek,Calgary-Airdrie
3973,012,Edmonton-Glenora,113.33333333333333,75.66666666666667,8.666666666666666,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
3974,045,Edmonton-West Henday,104.88888888888889,75.22222222222223,6.888888888888889,Edmonton-West Henday,Edmonton-West Henday
3975,048,Lethbridge-West,52.666666666666664,41.0,5.666666666666667,Lethbridge-West,Lethbridge-Taber-Warner
3976,013,Calgary-Lougheed,85.8,117.0,6.8,Calgary-Lougheed,Calgary-Lougheed
3977,031,Red Deer-North,60.75,161.0,10.75,Red Deer-North,Red Deer-Blackfalds
3978,004,Calgary-Bhullar-McCall,160.0,116.0,0.0,Calgary-Bhullar-McCall,Calgary-North East
3979,009,Airdrie-Cochrane,88.66666666666667,120.66666666666667,6.833333333333333,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
3980,039,Athabasca-Barrhead-Westlock,38.0,243.0,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
3981,071,Fort Saskatchewan-Vegreville,58.42857142857143,91.85714285714286,7.142857142857143,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
3982,009,Peace River,79.66666666666667,107.66666666666667,9.666666666666666,Peace River,Peace River
3983,005,Athabasca-Barrhead-Westlock,51.0,223.0,0.0,Barrhead-Westlock-Athabasca,Lac Ste Anne-Parkland
3984,025,Calgary-Foothills,108.33333333333333,108.33333333333333,1.6666666666666667,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
3985,030,Calgary-Edgemont,117.25,115.0,6.0,Calgary-Edgemont,Calgary-Edgemont
3986,039,Edmonton-Riverview,152.4,44.8,6.6,Edmonton-Strathcona,Edmonton-Strathcona
3987,013,Fort McMurray-Lac La Biche,32.666666666666664,80.16666666666667,2.6666666666666665,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
3988,048,Leduc-Beaumont,79.66666666666667,143.66666666666666,9.5,Leduc-Devon,Leduc
3989,050,Leduc-Beaumont,79.66666666666667,143.66666666666666,9.5,Leduc-Devon,Leduc
3990,014,Fort Saskatchewan-Vegreville,96.0,162.66666666666666,12.666666666666666,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
3991,015,Edmonton-South West,100.66666666666667,79.5,3.8333333333333335,Edmonton-Enoch,Edmonton-Enoch-Devon
3992,029,Lac Ste. Anne-Parkland,52.666666666666664,151.0,8.0,Barrhead-Westlock-Athabasca,Lac Ste Anne-Parkland
3993,058,Peace River,5.5,4.0,1.0,Peace River,Peace River
3994,044,Highwood,51.1578947368421,115.84210526315789,4.368421052631579,Okotoks-Diamond Valley,Highwood
3995,040,Edmonton-Glenora,140.33333333333334,67.66666666666667,7.0,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
3996,046,Edmonton-Manning,54.77777777777778,42.111111111111114,1.1111111111111112,Edmonton-Manning,Edmonton-Manning
3997,037,Calgary-Buffalo,120.2,58.4,4.2,Calgary-Confluence,Calgary-Elbow
3998,036,Spruce Grove-Stony Plain,61.333333333333336,79.66666666666667,6.333333333333333,Spruce Grove,Edmonton-Spruce Grove
3999,021,Edmonton-Manning,134.25,95.25,6.5,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4000,026,Lac Ste. Anne-Parkland,35.5,129.5,10.0,Barrhead-Westlock-Athabasca,Lac Ste Anne-Parkland
4001,037,Edmonton-Highlands-Norwood,145.75,56.5,5.5,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
4002,036,Edmonton-Highlands-Norwood,145.75,56.5,5.5,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
4003,012,Central Peace-Notley,18.0,90.0,3.0,Central Peace-Notley,Central Peace-Notley
4004,019,Calgary-East,43.125,61.75,5.125,Calgary-Confluence,Calgary-East
4005,013,Calgary-Acadia,104.5,91.25,8.0,Calgary-Acadia,Calgary-Acadia
4006,051,Cardston-Siksika,8.142857142857142,104.71428571428571,21.571428571428573,Taber-Cardston,Lethbridge-Cardston
4007,041,Sherwood Park,116.75,116.5,14.25,Sherwood Park,Sherwood Park
4008,025,Calgary-Buffalo,114.25,81.25,6.0,Calgary-Buffalo,Calgary-Buffalo
4009,044,Calgary-Glenmore,130.8,145.6,4.0,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
4010,001,Edmonton-Whitemud,120.0,75.0,6.5,Edmonton-Whitemud,Edmonton-Whitemud
4011,027,Calgary-Beddington,102.16666666666667,109.33333333333333,7.166666666666667,Calgary-Beddington,Calgary-Beddington
4012,030,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
4013,017,Central Peace-Notley,119.0,164.0,10.0,Central Peace-Notley,Central Peace-Notley
4014,006,Lac Ste. Anne-Parkland,60.0,203.0,19.5,West Yellowhead,Lac Ste Anne-Parkland
4015,007,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
4016,009,Grande Prairie-Wapiti,37.0,198.0,4.833333333333333,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4017,005,Lethbridge-West,52.666666666666664,41.0,5.666666666666667,Lethbridge-West,Lethbridge-Taber-Warner
4018,045,Edmonton-City Centre,90.2,21.0,4.6,Edmonton-City Centre,Edmonton-City Centre
4019,021,Banff-Kananaskis,85.25,181.5,2.25,Cochrane-Springbank,Calgary-Bow-Springbank
4020,004,Rimbey-Rocky Mountain House-Sundre,23.0,3.0,3.0,Lacombe-Clearwater,Rocky Mountain House-Banff Park
4021,001,Edmonton-South West,97.4,72.8,4.0,Edmonton-Enoch,Edmonton-Enoch-Devon
4022,024,Edmonton-Whitemud,115.33333333333333,87.66666666666667,9.333333333333334,Edmonton-Whitemud,Edmonton-Whitemud
4023,006,Innisfail-Sylvan Lake,46.166666666666664,112.5,8.083333333333334,Sylvan Lake-Innisfail,Red Deer-Innisfail
4024,015,Olds-Didsbury-Three Hills,35.0,309.0,28.5,Mountain View-Kneehill,Olds-Three Hills-Didsbury
4025,013,Calgary-North,78.5,88.16666666666667,0.0,Calgary-North,Calgary-North
4026,014,Calgary-Bow,59.285714285714285,66.14285714285714,3.0,Calgary-Bow,Calgary-Bow-Springbank
4027,029,Brooks-Medicine Hat,28.7,92.9,14.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4028,052,Lethbridge-East,70.4,105.4,5.2,Lethbridge-East,Lethbridge-Taber-Warner
4029,051,Lethbridge-East,70.4,105.4,5.2,Lethbridge-East,Lethbridge-Taber-Warner
4030,039,Edmonton-South,104.875,68.875,2.75,Edmonton-South,Edmonton-South
4031,025,Edmonton-Riverview,139.5,75.5,8.75,Edmonton-McClung,Edmonton-McClung
4032,033,Edmonton-Decore,65.2,52.6,7.4,Edmonton-Decore,Edmonton-Decore
4033,034,Edmonton-Riverview,199.0,101.66666666666667,12.0,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
4034,014,Edmonton-Manning,89.66666666666667,70.83333333333333,1.6666666666666667,Edmonton-Manning,Edmonton-Manning
4035,003,Edmonton-Manning,76.0,63.5,4.75,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4036,027,Edmonton-Gold Bar,166.33333333333334,57.333333333333336,10.0,Edmonton-Gold Bar,Edmonton-Gold Bar
4037,023,Edmonton-Gold Bar,166.33333333333334,57.333333333333336,10.0,Edmonton-Gold Bar,Edmonton-Gold Bar
4038,021,Lethbridge-West,116.66666666666667,77.33333333333333,9.666666666666666,Lethbridge-West,Lethbridge-Cardston
4039,020,Lethbridge-West,116.66666666666667,77.33333333333333,9.666666666666666,Lethbridge-West,Lethbridge-Fort Macleod-Crowsnest Pass
4040,048,Peace River,11.0,14.0,2.0,Peace River,Peace River
4041,005,Edmonton-Manning,102.33333333333333,87.0,7.333333333333333,Edmonton-Manning,Edmonton-Manning
4042,041,Calgary-Klein,87.0,107.83333333333333,6.166666666666667,Calgary-Klein,Calgary-East
4043,034,Airdrie-East,55.75,89.375,3.375,Airdrie-West,Airdrie-East
4044,019,Edmonton-Beverly-Clareview,86.4,65.4,9.0,Edmonton-Decore,Edmonton-Decore
4045,045,Drayton Valley-Devon,90.5,220.5,15.0,Stony Plain-Drayton Valley,Edmonton-Enoch-Devon
4046,014,Spruce Grove-Stony Plain,112.625,147.125,6.25,Spruce Grove,Edmonton-Spruce Grove
4047,053,Spruce Grove-Stony Plain,59.25,116.75,5.0,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4048,012,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
4049,022,Edmonton-Highlands-Norwood,55.25,17.25,3.5,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
4050,054,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-North East,Calgary-North East
4051,041,Central Peace-Notley,19.0,96.0,7.0,Central Peace-Notley,Central Peace-Notley
4052,031,Olds-Didsbury-Three Hills,32.0,262.0,20.0,Mountain View-Kneehill,Olds-Three Hills-Didsbury
4053,031,Spruce Grove-Stony Plain,71.83333333333333,99.33333333333333,8.333333333333334,Spruce Grove,Edmonton-Spruce Grove
4054,048,Calgary-Foothills,81.57142857142857,87.0,2.4285714285714284,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
4055,043,Olds-Didsbury-Three Hills,50.0,357.0,31.0,Mountain View-Kneehill,Olds-Three Hills-Didsbury
4056,017,Taber-Warner,8.25,85.0,8.75,Taber-Cardston,Medicine Hat-Cypress
4057,059,Grande Prairie-Wapiti,33.333333333333336,201.0,5.333333333333333,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4058,056,Calgary-South East,77.8,102.8,1.6,Calgary-South East,Calgary-South East
4059,009,Edmonton-Castle Downs,95.0,64.0,14.0,Edmonton-Castle Downs,Edmonton-Castledowns
4060,050,Edmonton-South,71.14285714285714,55.714285714285715,2.5714285714285716,Edmonton-Windermere,Edmonton-Windermere
4061,063,Edmonton-South,72.0,47.22222222222222,2.6666666666666665,Edmonton-South,Edmonton-South
4062,062,Edmonton-South,72.0,62.8,2.6,Edmonton-Windermere,Edmonton-Windermere
4063,015,Central Peace-Notley,21.5,116.5,6.0,Central Peace-Notley,Central Peace-Notley
4064,002,Drayton Valley-Devon,68.0,233.33333333333334,20.0,Leduc-Devon,Leduc
4065,060,Leduc-Beaumont,78.25,133.75,9.25,Leduc-Devon,Leduc
4066,005,Calgary-Beddington,95.0,104.2,6.6,Calgary-Beddington,Calgary-Beddington
4067,013,Calgary-Buffalo,94.44444444444444,52.111111111111114,3.5555555555555554,Calgary-Buffalo,Calgary-Buffalo
4068,032,Edmonton-McClung,125.6,80.8,8.2,Edmonton-McClung,Edmonton-McClung
4069,046,Calgary-Hays,92.5,117.0,6.166666666666667,Calgary-Hays,Calgary-Hays
4070,049,Lethbridge-East,89.25,104.0,4.5,Lethbridge-East,Lethbridge-Taber-Warner
4071,071,Livingstone-Macleod,21.75,62.583333333333336,4.416666666666667,Livingstone-Macleod,Lethbridge-Cardston
4072,072,Livingstone-Macleod,21.75,62.583333333333336,4.416666666666667,Livingstone-Macleod,Lethbridge-Cardston
4073,015,Red Deer-South,77.66666666666667,83.0,9.333333333333334,Red Deer-South,Red Deer-Sylvan Lake
4074,039,Calgary-Falconridge,96.83333333333333,52.5,3.8333333333333335,Calgary-Falconridge-Conrich,Calgary-Falconridge
4075,067,Lac Ste. Anne-Parkland,47.5,178.0,14.0,Barrhead-Westlock-Athabasca,St Albert-Sturgeon
4076,054,St. Albert,162.5,133.0,6.0,St. Albert,St Albert
4077,053,St. Albert,122.5,108.16666666666667,2.8333333333333335,St. Albert,St Albert
4078,043,Grande Prairie,52.5,161.75,9.5,Grande Prairie,Grande Prairie
4079,073,Livingstone-Macleod,21.75,62.583333333333336,4.416666666666667,Livingstone-Macleod,Lethbridge-Cardston
4080,019,Calgary-Currie,94.0,104.0,12.333333333333334,Calgary-Currie,Calgary-Currie
4081,019,Drayton Valley-Devon,23.0,158.33333333333334,9.222222222222221,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4082,047,Calgary-Hays,92.5,117.0,6.166666666666667,Calgary-Hays,Calgary-Hays
4083,008,Edmonton-Whitemud,111.66666666666667,65.33333333333333,10.666666666666666,Edmonton-Whitemud,Edmonton-Whitemud
4084,006,Edmonton-Whitemud,111.66666666666667,65.33333333333333,10.666666666666666,Edmonton-Whitemud,Edmonton-Whitemud
4085,057,Calgary-Shaw,82.9090909090909,104.54545454545455,1.5454545454545454,Calgary-Shaw,Calgary-South
4086,013,Lacombe-Ponoka,57.5,283.5,26.0,Lacombe-Clearwater,Red Deer-Lacombe
4087,035,Lacombe-Ponoka,41.333333333333336,142.0,17.333333333333332,Lacombe-Clearwater,Red Deer-Lacombe
4088,046,Calgary-Varsity,143.25,96.25,1.75,Calgary-Varsity,Calgary-Mountainview
4089,047,Grande Prairie-Wapiti,29.166666666666668,69.83333333333333,5.5,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4090,024,Edmonton-North West,98.8,69.6,3.2,Edmonton-North West,Edmonton-North West
4091,013,Banff-Kananaskis,54.0,163.2,3.0,Cochrane-Springbank,Calgary-Bow-Springbank
4092,016,Edmonton-South West,101.8,78.2,4.4,Edmonton-Enoch,Edmonton-Enoch-Devon
4093,009,Calgary-Hays,86.5,152.25,7.0,Calgary-McKenzie,Calgary-South
4094,009,Airdrie-East,78.8,123.4,4.6,Airdrie-West,Airdrie-East
4095,039,Calgary-Foothills,67.14285714285714,71.42857142857143,1.5714285714285714,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
4096,041,Edmonton-Mill Woods,125.33333333333333,92.33333333333333,0.0,Edmonton-Ellerslie,Edmonton-Ellerslie
4097,042,Edmonton-Mill Woods,125.33333333333333,92.33333333333333,0.0,Edmonton-Ellerslie,Edmonton-Ellerslie
4098,028,Calgary-Foothills,108.33333333333333,108.33333333333333,1.6666666666666667,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
4099,034,Sherwood Park,114.33333333333333,114.66666666666667,15.666666666666666,Sherwood Park,Sherwood Park
4100,028,Edmonton-McClung,70.6,50.8,6.0,Edmonton-McClung,Edmonton-McClung
4101,017,Edmonton-Decore,105.33333333333333,76.0,18.0,Edmonton-Decore,Edmonton-Decore
4102,022,Athabasca-Barrhead-Westlock,56.166666666666664,148.0,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
4103,040,Calgary-Lougheed,53.166666666666664,88.5,5.5,Calgary-Fish Creek,Calgary-Lougheed
4104,025,Bonnyville-Cold Lake-St. Paul,49.54545454545455,111.9090909090909,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
4105,014,Calgary-Mountain View,115.8,59.4,3.0,Calgary-Mountain View,Calgary-Mountainview
4106,006,Edmonton-Riverview,113.75,78.75,9.0,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
4107,003,Fort McMurray-Lac La Biche,37.22222222222222,122.22222222222223,4.111111111111111,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
4108,051,Edmonton-Manning,54.77777777777778,42.111111111111114,1.1111111111111112,Edmonton-Manning,Edmonton-Manning
4109,049,Edmonton-Manning,54.77777777777778,42.111111111111114,1.1111111111111112,Edmonton-Manning,Edmonton-Manning
4110,042,Leduc-Beaumont,113.25,138.25,6.0,Leduc-Devon,Leduc
4111,040,Fort McMurray-Lac La Biche,33.333333333333336,87.0,1.3333333333333333,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
4112,036,Calgary-Cross,113.0,79.0,3.25,Calgary-Cross,Calgary-Cross
4113,050,Lethbridge-West,109.0,121.8,11.4,Lethbridge-West,Lethbridge-Little Bow
4114,018,Peace River,86.0,250.0,14.0,Peace River,Peace River
4115,042,Vermilion-Lloydminster-Wainwright,24.0,187.25,17.75,Lloydminster-Wainwright,Lloydminster-Wainwright
4116,026,Grande Prairie-Wapiti,17.4,88.8,4.6,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4117,014,Edmonton-Mill Woods,115.75,85.0,0.0,Edmonton-Mill Woods,Edmonton-Mill Woods
4118,027,Cardston-Siksika,24.75,150.0,11.75,Livingstone-Macleod,Lethbridge-Little Bow
4119,048,Taber-Warner,22.5,131.5,10.166666666666666,Taber-Cardston,Lethbridge-Taber-Warner
4120,035,Taber-Warner,17.0,195.0,21.5,Taber-Cardston,Lethbridge-Taber-Warner
4121,034,Calgary-Lougheed,52.666666666666664,82.5,4.666666666666667,Calgary-Fish Creek,Calgary-Lougheed
4122,045,Edmonton-Beverly-Clareview,92.6,77.0,7.8,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4123,032,Spruce Grove-Stony Plain,71.83333333333333,99.33333333333333,8.333333333333334,Spruce Grove,Edmonton-Spruce Grove
4124,020,Spruce Grove-Stony Plain,71.83333333333333,99.33333333333333,8.333333333333334,Spruce Grove,Edmonton-Spruce Grove
4125,055,Rimbey-Rocky Mountain House-Sundre,15.125,138.0,36.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
4126,001,Calgary-Beddington,121.0,118.6,7.6,Calgary-Beddington,Calgary-Beddington
4127,041,Calgary-Edgemont,64.0,61.25,4.5,Calgary-Edgemont,Calgary-Edgemont
4128,007,Calgary-Bhullar-McCall,92.0,64.0,0.0,Calgary-Falconridge-Conrich,Calgary-McCall-Bhullar
4129,018,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
4130,027,Calgary-Bow,98.66666666666667,141.33333333333334,3.0,Calgary-Bow,Calgary-Bow-Springbank
4131,054,Drumheller-Stettler,55.857142857142854,163.28571428571428,9.571428571428571,Drumheller-Stettler,Drumheller-Stettler
4132,036,Calgary-Buffalo,120.2,58.4,4.2,Calgary-Confluence,Calgary-Elbow
4133,019,Drumheller-Stettler,20.0,185.33333333333334,5.666666666666667,Drumheller-Stettler,Drumheller-Stettler
4134,036,Drumheller-Stettler,13.0,137.0,8.0,Drumheller-Stettler,Drumheller-Stettler
4135,035,Drumheller-Stettler,26.0,211.0,9.0,Drumheller-Stettler,Drumheller-Stettler
4136,032,Calgary-Hays,93.6,147.4,5.6,Calgary-Hays,Calgary-Hays
4137,031,Edmonton-Beverly-Clareview,113.8,70.6,6.6,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4138,004,Grande Prairie,51.666666666666664,139.66666666666666,9.333333333333334,Grande Prairie,Grande Prairie
4139,015,Edmonton-Glenora,146.75,94.5,10.0,Edmonton-West Henday,Edmonton-West Henday
4140,008,Calgary-Shaw,84.2,122.4,2.4,Calgary-Lougheed,Calgary-Lougheed
4141,001,Red Deer-North,59.5,93.75,13.5,Red Deer-North,Red Deer-Lacombe
4142,012,Lethbridge-West,100.2,116.6,5.6,Lethbridge-West,Lethbridge-Cardston
4143,046,Fort Saskatchewan-Vegreville,113.0,122.57142857142857,12.285714285714286,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4144,016,Lethbridge-East,71.375,88.625,4.875,Lethbridge-East,Lethbridge-Little Bow
4145,039,Fort Saskatchewan-Vegreville,46.0,109.33333333333333,4.666666666666667,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4146,032,Maskwacis-Wetaskiwin,77.25,233.75,19.75,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
4147,027,Taber-Warner,38.81818181818182,116.9090909090909,8.727272727272727,Livingstone-Macleod,Lethbridge-Taber-Warner
4148,034,Edmonton-North West,113.66666666666667,90.0,5.333333333333333,Edmonton-North West,Edmonton-North West
4149,041,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
4150,014,Leduc-Beaumont,88.2,115.8,5.6,Edmonton-Beaumont,Edmonton-Beaumont
4151,021,Spruce Grove-Stony Plain,71.83333333333333,99.33333333333333,8.333333333333334,Spruce Grove,Edmonton-Spruce Grove
4152,046,Edmonton-Glenora,97.66666666666667,42.333333333333336,4.0,Edmonton-City Centre,Edmonton-City Centre
4153,006,Grande Prairie,45.666666666666664,153.16666666666666,7.166666666666667,Grande Prairie,Grande Prairie
4154,025,Calgary-Beddington,105.33333333333333,116.0,7.166666666666667,Calgary-Beddington,Calgary-Beddington
4155,025,Fort Saskatchewan-Vegreville,46.0,109.33333333333333,4.666666666666667,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4156,066,Edmonton-South,72.0,47.22222222222222,2.6666666666666665,Edmonton-South,Edmonton-South
4157,025,Strathcona-Sherwood Park,94.0,171.0,6.0,Strathcona-Sherwood Park,Sherwood Park-Strathcona
4158,053,Bonnyville-Cold Lake-St. Paul,38.45454545454545,120.54545454545455,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
4159,026,Edmonton-North West,106.2,74.4,5.0,Edmonton-North West,Edmonton-North West
4160,075,Airdrie-Cochrane,66.11111111111111,96.44444444444444,5.111111111111111,Airdrie-West,Calgary-Airdrie
4161,021,Calgary-Foothills,87.6,87.8,3.6,Calgary-Symons Valley,Calgary-Edgemont
4162,033,Edmonton-Ellerslie,141.25,110.75,6.25,Edmonton-Ellerslie,Edmonton-Ellerslie
4163,033,Calgary-Mountain View,137.0,48.5,4.0,Calgary-Mountain View,Calgary-Mountainview
4164,016,Airdrie-East,61.333333333333336,90.0,6.333333333333333,Airdrie-West,Calgary-Foothills-Airdrie West
4165,041,Brooks-Medicine Hat,78.33333333333333,111.16666666666667,9.833333333333334,Medicine Hat-Brooks,Medicine Hat-Brooks
4166,050,Edmonton-Meadows,78.8,56.4,3.2,Edmonton-Meadows,Edmonton-Meadows
4167,021,Strathcona-Sherwood Park,105.6,200.0,11.4,Strathcona-Sherwood Park,Sherwood Park-Strathcona
4168,026,Spruce Grove-Stony Plain,91.5,112.16666666666667,5.5,Spruce Grove,Edmonton-Spruce Grove
4169,007,Calgary-Foothills,73.75,77.5,3.5,Calgary-Edgemont,Calgary-Edgemont
4170,030,Calgary-Shaw,72.625,100.75,1.875,Calgary-Shaw,Calgary-De Winton
4171,028,Leduc-Beaumont,55.888888888888886,98.55555555555556,5.222222222222222,Leduc-Devon,Leduc
4172,009,Red Deer-South,79.5,110.75,5.25,Red Deer-South,Red Deer-Sylvan Lake
4173,032,Brooks-Medicine Hat,16.0,58.5,4.5,Medicine Hat-Brooks,Medicine Hat-Brooks
4174,017,Lacombe-Ponoka,28.6,203.6,19.6,Wetaskiwin-Ponoka-Maskwacis,Red Deer-Blackfalds
4175,021,Calgary-Glenmore,100.5,123.5,4.166666666666667,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
4176,016,West Yellowhead,50.916666666666664,119.25,0.0,West Yellowhead,West Yellowhead
4177,062,Livingstone-Macleod,134.0,369.0,30.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
4178,045,Airdrie-Cochrane,56.42857142857143,107.14285714285714,6.142857142857143,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
4179,069,Calgary-Buffalo,53.666666666666664,35.166666666666664,1.3333333333333333,Calgary-Confluence,Calgary-Buffalo
4180,050,Lac Ste. Anne-Parkland,34.0,79.2,6.4,Spruce Grove,Edmonton-Spruce Grove
4181,028,Calgary-Mountain View,80.5,36.666666666666664,1.8333333333333333,Calgary-Mountain View,Calgary-Mountainview
4182,011,Calgary-Mountain View,115.8,59.4,3.0,Calgary-Mountain View,Calgary-Mountainview
4183,033,Camrose,34.333333333333336,169.0,24.666666666666668,Camrose,Camrose
4184,004,Calgary-Glenmore,91.83333333333333,102.83333333333333,2.1666666666666665,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
4185,044,Spruce Grove-Stony Plain,71.5,114.0,5.833333333333333,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4186,016,Edmonton-Meadows,146.25,99.0,4.0,Edmonton-Mill Woods,Edmonton-Mill Woods
4187,042,Calgary-Edgemont,64.0,61.25,4.5,Calgary-Edgemont,Calgary-Edgemont
4188,054,Calgary-Mountain View,90.0,50.25,3.125,Calgary-Mountain View,Calgary-Mountainview
4189,003,Peace River,15.0,79.0,2.0,Peace River,Peace River
4190,034,Cardston-Siksika,50.0,106.6,8.6,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
4191,020,Edmonton-Ellerslie,109.33333333333333,96.0,3.3333333333333335,Edmonton-Beaumont,Edmonton-Beaumont
4192,011,Red Deer-South,104.0,133.66666666666666,7.666666666666667,Red Deer-South,Red Deer-Sylvan Lake
4193,002,West Yellowhead,33.0,104.0,0.0,West Yellowhead,West Yellowhead
4194,005,Brooks-Medicine Hat,14.666666666666666,180.0,9.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4195,035,Calgary-Cross,113.0,79.0,3.25,Calgary-Cross,Calgary-Falconridge
4196,034,Edmonton-Glenora,117.5,66.5,3.5,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
4197,030,Innisfail-Sylvan Lake,54.666666666666664,159.66666666666666,8.0,Sylvan Lake-Innisfail,Red Deer-Innisfail
4198,036,Cardston-Siksika,50.0,106.6,8.6,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
4199,008,Central Peace-Notley,24.2,83.6,3.6,Central Peace-Notley,Central Peace-Notley
4200,040,Drumheller-Stettler,23.0,106.0,6.0,Drumheller-Stettler,Drumheller-Stettler
4201,016,Fort McMurray-Wood Buffalo,39.6,101.4,19.2,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
4202,018,Sherwood Park,152.5,143.75,19.5,Sherwood Park,Sherwood Park
4203,024,Calgary-Klein,114.25,122.0,7.5,Calgary-Klein,Calgary-Klein
4204,032,Calgary-Klein,113.5,90.25,5.0,Calgary-Klein,Calgary-Klein
4205,038,Central Peace-Notley,27.5,113.83333333333333,6.833333333333333,Central Peace-Notley,Central Peace-Notley
