csd_anchoring,chain
0.17996987951807228,0
0.17996987951807228,0
0.17909329336830274,0
0.1796317173994739,0
0.17788642346746897,0
0.17832957110609482,0
0.17908201655379985,0
0.17914941663530298,0
0.17960254968128983,0
0.17953523238380809,0
0.18099204846648997,0
0.18085508891411275,0
0.18071833648393196,0
0.18112921561197423,0
0.18161180476730987,0
0.1812665908229048,0
0.1817493373722075,0
0.18099547511312217,0
0.18137254901960784,0
0.18137254901960784,0
0.18178396687993978,0
0.18089123867069487,0
0.18133736305251227,0
0.18126888217522658,0
0.1808590806330068,0
0.18065487391795257,0
0.18045112781954886,0
0.18247072157159047,0
0.18202416918429004,0
0.1808590806330068,0
0.17970797454137027,0
0.18001497005988024,0
0.18114051434960865,0
0.18324022346368715,0
0.18321468714874484,0
0.18348968105065666,0
0.18348968105065666,0
0.18328335832083958,0
0.18287210172026927,0
0.1830407172207695,0
0.18613274008157213,0
0.18409425625920472,0
0.18463810930576072,0
0.18459837877671334,0
0.1827485380116959,0
0.18268176835951772,0
0.18198395331874545,0
0.18241517694272164,0
0.18241517694272164,0
0.18357664233576643,0
0.18350966800437796,0
0.18324225865209473,0
0.1831755280407866,0
0.18284260268993094,0
0.18284260268993094,0
0.18333939614405237,0
0.1832785688207375,0
0.18254545454545454,0
0.18254545454545454,0
0.1822803195352215,0
0.18208197315923105,0
0.181256810751907,0
0.18171926006528835,0
0.18155410312273057,0
0.18148820326678766,0
0.18109380659181457,0
0.18142235123367198,0
0.1819505094614265,0
0.18059102517329442,0
0.18065693430656934,0
0.1812522885389967,0
0.18171846435100547,0
0.18171846435100547,0
