map,name,perimeter_km_total,perimeter_km_anchored,anchored_pct
enacted_2019,Calgary-Cross,19.554591832185604,17.656579827168965,90.29377845722847
enacted_2019,Calgary-Klein,34.11149717992575,31.4961905625858,92.33306411751687
enacted_2019,Calgary-Bow,32.46991686778244,26.157691878403117,80.55977471367508
enacted_2019,Calgary-Varsity,27.1980352696097,24.937209637358688,91.68754062622607
enacted_2019,Calgary-Falconridge,19.422902054262376,16.349074986838268,84.17421321058684
enacted_2019,Calgary-Edgemont,19.21750283133359,19.21750283133359,100.0
enacted_2019,Calgary-North West,36.08024008692155,24.444809339927314,67.75123802124622
enacted_2019,Calgary-North,21.91171279742063,16.822690606181943,76.77487726181884
enacted_2019,Calgary-Beddington,27.069846743612707,27.069846743612707,100.0
enacted_2019,Calgary-McCall,30.27639731575076,27.512871259986515,90.87234182144066
enacted_2019,Calgary-Foothills,38.70992333959952,23.874073433819095,61.67429789093995
enacted_2019,Calgary-North East,46.48471065461631,36.8195698548976,79.20791446561607
enacted_2019,Grande Prairie-Wapiti,720.0364005741847,330.5149783424724,45.902537438233274
enacted_2019,Cypress-Medicine Hat,410.71542754041155,74.49100650944058,18.136890293002494
