OBJECTID,va_pop_total_est,va_visible_min_est,va_indigenous_est,VA_NUMBER,va_ndp,va_ucp,va_other,pct_visible_min,pct_indigenous
2369,0.0,0.0,0.0,041,119.625,76.75,5.0,0.0,0.0
2370,0.0,0.0,0.0,040,27.5,113.83333333333333,6.833333333333333,0.0,0.0
2371,0.0,0.0,0.0,047,71.14285714285714,55.714285714285715,2.5714285714285716,0.0,0.0
2372,0.0,0.0,0.0,033,185.0,91.75,5.25,0.0,0.0
2373,0.0,0.0,0.0,033,93.5,127.66666666666667,6.166666666666667,0.0,0.0
2374,0.0,0.0,0.0,068,67.8,76.6,9.0,0.0,0.0
2375,0.0,0.0,0.0,064,88.5,95.5,10.25,0.0,0.0
2376,0.0,0.0,0.0,051,59.22222222222222,50.111111111111114,1.5555555555555556,0.0,0.0
2377,0.0,0.0,0.0,019,57.0,168.33333333333334,4.666666666666667,0.0,0.0
2378,0.0,0.0,0.0,008,46.166666666666664,112.5,8.083333333333334,0.0,0.0
2379,0.0,0.0,0.0,016,49.0,73.0,4.0,0.0,0.0
2380,0.0,0.0,0.0,041,111.33333333333333,169.0,5.666666666666667,0.0,0.0
2381,0.0,0.0,0.0,008,13.833333333333334,92.16666666666667,11.666666666666666,0.0,0.0
2382,0.0,0.0,0.0,037,52.666666666666664,82.5,4.666666666666667,0.0,0.0
2383,0.0,0.0,0.0,066,6.0,67.0,5.0,0.0,0.0
2384,0.0,0.0,0.0,051,27.5,130.5,9.5,0.0,0.0
2385,0.0,0.0,0.0,034,95.0,61.0,6.666666666666667,0.0,0.0
2386,0.0,0.0,0.0,012,120.6,153.4,4.2,0.0,0.0
2387,0.0,0.0,0.0,022,45.77777777777778,132.66666666666666,8.555555555555555,0.0,0.0
2388,0.0,0.0,0.0,052,63.0,144.0,8.0,0.0,0.0
2389,0.0,0.0,0.0,011,30.11111111111111,95.0,1.3333333333333333,0.0,0.0
2390,0.0,0.0,0.0,013,163.0,84.2,8.8,0.0,0.0
2391,0.0,0.0,0.0,027,14.5,216.0,8.0,0.0,0.0
2392,0.0,0.0,0.0,021,76.33333333333333,58.666666666666664,6.666666666666667,0.0,0.0
2393,0.0,0.0,0.0,048,69.2,139.4,6.4,0.0,0.0
2394,0.0,0.0,0.0,035,113.66666666666667,90.0,5.333333333333333,0.0,0.0
2395,0.0,0.0,0.0,002,20.0,116.0,14.5,0.0,0.0
2396,0.0,0.0,0.0,057,77.8,136.8,2.6,0.0,0.0
2397,0.0,0.0,0.0,015,75.375,74.0,1.375,0.0,0.0
2398,0.0,0.0,0.0,038,35.0,173.5,24.0,0.0,0.0
2399,0.0,0.0,0.0,011,55.285714285714285,159.14285714285714,9.571428571428571,0.0,0.0
2400,0.0,0.0,0.0,003,90.0,175.33333333333334,11.0,0.0,0.0
2401,0.0,0.0,0.0,036,57.0,114.5,10.25,0.0,0.0
2402,0.0,0.0,0.0,066,75.0,98.0,8.2,0.0,0.0
2403,0.0,0.0,0.0,023,72.625,100.75,1.875,0.0,0.0
2404,0.0,0.0,0.0,047,20.125,108.125,12.75,0.0,0.0
2405,0.0,0.0,0.0,012,109.33333333333333,96.0,3.3333333333333335,0.0,0.0
2406,0.0,0.0,0.0,021,109.33333333333333,96.0,3.3333333333333335,0.0,0.0
2407,0.0,0.0,0.0,046,59.0,57.666666666666664,6.833333333333333,0.0,0.0
2408,0.0,0.0,0.0,031,109.66666666666667,43.666666666666664,5.0,0.0,0.0
2409,0.0,0.0,0.0,052,47.166666666666664,133.16666666666666,7.166666666666667,0.0,0.0
2410,0.0,0.0,0.0,048,18.0,135.0,7.0,0.0,0.0
2411,0.0,0.0,0.0,003,66.0,60.0,9.5,0.0,0.0
2412,0.0,0.0,0.0,042,107.66666666666667,184.33333333333334,2.8333333333333335,0.0,0.0
2413,0.0,0.0,0.0,029,95.66666666666667,109.33333333333333,0.0,0.0,0.0
2414,0.0,0.0,0.0,038,40.8,126.0,6.2,0.0,0.0
2415,0.0,0.0,0.0,053,37.3,128.9,5.25,0.0,0.0
2416,0.0,0.0,0.0,030,124.16666666666667,104.83333333333333,8.0,0.0,0.0
2417,0.0,0.0,0.0,011,100.66666666666667,79.5,3.8333333333333335,0.0,0.0
2418,0.0,0.0,0.0,007,74.2,136.8,5.6,0.0,0.0
2419,0.0,0.0,0.0,008,124.33333333333333,24.0,7.666666666666667,0.0,0.0
2420,0.0,0.0,0.0,022,86.2,77.0,12.8,0.0,0.0
2421,0.0,0.0,0.0,049,84.33333333333333,81.66666666666667,9.666666666666666,0.0,0.0
2422,0.0,0.0,0.0,030,92.8,80.2,0.0,0.0,0.0
2423,0.0,0.0,0.0,019,43.666666666666664,32.0,7.333333333333333,0.0,0.0
2424,0.0,0.0,0.0,008,38.5,190.5,10.5,0.0,0.0
2425,0.0,0.0,0.0,001,45.0,115.0,10.0,0.0,0.0
2426,0.0,0.0,0.0,042,69.2,139.4,6.4,0.0,0.0
2427,0.0,0.0,0.0,012,76.0,106.25,8.5,0.0,0.0
2428,0.0,0.0,0.0,035,55.75,89.375,3.375,0.0,0.0
2429,0.0,0.0,0.0,008,88.66666666666667,120.66666666666667,6.833333333333333,0.0,0.0
2430,0.0,0.0,0.0,006,112.75,65.0,0.0,0.0,0.0
2431,0.0,0.0,0.0,005,112.75,65.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,018,133.33333333333334,89.33333333333333,0.0,0.0,0.0
2433,0.0,0.0,0.0,020,59.285714285714285,66.14285714285714,3.0,0.0,0.0
2434,0.0,0.0,0.0,025,69.2,112.26666666666667,7.066666666666666,0.0,0.0
2435,0.0,0.0,0.0,035,89.71428571428571,44.857142857142854,4.857142857142857,0.0,0.0
2436,0.0,0.0,0.0,031,59.0,36.5,3.5,0.0,0.0
2437,0.0,0.0,0.0,019,83.5,94.33333333333333,0.0,0.0,0.0
2438,0.0,0.0,0.0,056,69.0909090909091,44.63636363636363,0.0,0.0,0.0
2439,0.0,0.0,0.0,047,111.2,54.2,2.6,0.0,0.0
2440,0.0,0.0,0.0,049,111.2,54.2,2.6,0.0,0.0
2441,0.0,0.0,0.0,040,23.0,128.0,13.0,0.0,0.0
2442,0.0,0.0,0.0,014,76.28571428571429,118.14285714285714,7.571428571428571,0.0,0.0
2443,0.0,0.0,0.0,029,97.8,102.6,5.4,0.0,0.0
2444,0.0,0.0,0.0,036,95.0,150.5,18.0,0.0,0.0
2445,0.0,0.0,0.0,003,104.5,123.125,0.0,0.0,0.0
2446,0.0,0.0,0.0,016,91.75,75.75,6.0,0.0,0.0
2447,0.0,0.0,0.0,011,142.75,110.75,7.0,0.0,0.0
2448,0.0,0.0,0.0,043,122.6,43.2,7.4,0.0,0.0
2449,0.0,0.0,0.0,009,127.6,83.6,4.0,0.0,0.0
2450,0.0,0.0,0.0,071,70.42857142857143,50.0,1.7142857142857142,0.0,0.0
2451,0.0,0.0,0.0,001,104.5,123.125,0.0,0.0,0.0
2452,0.0,0.0,0.0,036,88.0,63.5,0.0,0.0,0.0
2453,0.0,0.0,0.0,014,111.5,164.16666666666666,5.833333333333333,0.0,0.0
2454,0.0,0.0,0.0,031,102.5,89.25,6.5,0.0,0.0
2455,0.0,0.0,0.0,037,104.875,68.875,2.75,0.0,0.0
2456,0.0,0.0,0.0,003,197.0,116.0,10.0,0.0,0.0
2457,0.0,0.0,0.0,001,57.5,283.5,26.0,0.0,0.0
2458,0.0,0.0,0.0,061,67.28571428571429,58.857142857142854,2.2857142857142856,0.0,0.0
2459,0.0,0.0,0.0,008,131.0,85.0,8.75,0.0,0.0
2460,0.0,0.0,0.0,067,24.7,115.6,30.5,0.0,0.0
2461,0.0,0.0,0.0,026,114.25,81.25,6.0,0.0,0.0
2462,0.0,0.0,0.0,007,113.75,78.75,9.0,0.0,0.0
2463,0.0,0.0,0.0,048,54.77777777777778,42.111111111111114,1.1111111111111112,0.0,0.0
2464,0.0,0.0,0.0,020,57.0,168.33333333333334,4.666666666666667,0.0,0.0
2465,0.0,0.0,0.0,038,39.0,24.0,2.0,0.0,0.0
2466,0.0,0.0,0.0,049,69.0909090909091,44.63636363636363,0.0,0.0,0.0
2467,0.0,0.0,0.0,020,87.6,87.8,3.6,0.0,0.0
2468,0.0,0.0,0.0,009,74.625,115.5,3.375,0.0,0.0
2469,0.0,0.0,0.0,045,54.77777777777778,42.111111111111114,1.1111111111111112,0.0,0.0
2470,0.0,0.0,0.0,018,29.571428571428573,164.71428571428572,63.857142857142854,0.0,0.0
2471,0.0,0.0,0.0,063,86.0,45.0,4.166666666666667,0.0,0.0
2472,0.0,0.0,0.0,028,91.75,75.75,6.0,0.0,0.0
2473,0.0,0.0,0.0,027,82.16666666666667,73.5,3.1666666666666665,0.0,0.0
2474,0.0,0.0,0.0,060,38.45454545454545,120.54545454545455,0.0,0.0,0.0
2475,0.0,0.0,0.0,028,143.5,97.25,9.0,0.0,0.0
2476,0.0,0.0,0.0,067,53.666666666666664,35.166666666666664,1.3333333333333333,0.0,0.0
2477,0.0,0.0,0.0,003,116.0,142.2,8.4,0.0,0.0
2478,0.0,0.0,0.0,028,68.33333333333333,109.66666666666667,3.8333333333333335,0.0,0.0
2479,0.0,0.0,0.0,031,91.33333333333333,145.66666666666666,6.666666666666667,0.0,0.0
2480,0.0,0.0,0.0,050,56.666666666666664,95.33333333333333,5.333333333333333,0.0,0.0
2481,0.0,0.0,0.0,032,45.5,115.25,11.25,0.0,0.0
2482,0.0,0.0,0.0,025,101.2,105.2,8.6,0.0,0.0
2483,0.0,0.0,0.0,008,39.61538461538461,141.30769230769232,18.46153846153846,0.0,0.0
2484,0.0,0.0,0.0,022,116.66666666666667,77.33333333333333,9.666666666666666,0.0,0.0
2485,0.0,0.0,0.0,010,39.61538461538461,141.30769230769232,18.46153846153846,0.0,0.0
2486,0.0,0.0,0.0,040,125.33333333333333,92.33333333333333,0.0,0.0,0.0
2487,0.0,0.0,0.0,030,102.5,89.25,6.5,0.0,0.0
2488,0.0,0.0,0.0,002,22.0,107.5,0.0,0.0,0.0
2489,0.0,0.0,0.0,031,56.42857142857143,107.14285714285714,6.142857142857143,0.0,0.0
2490,0.0,0.0,0.0,013,150.25,80.0,6.25,0.0,0.0
2491,0.0,0.0,0.0,024,140.8,104.0,6.0,0.0,0.0
2492,0.0,0.0,0.0,035,199.0,101.66666666666667,12.0,0.0,0.0
2493,0.0,0.0,0.0,006,144.0,21.8,6.2,0.0,0.0
2494,0.0,0.0,0.0,048,54.285714285714285,95.28571428571429,7.714285714285714,0.0,0.0
2495,0.0,0.0,0.0,042,45.0,39.0,4.0,0.0,0.0
2496,0.0,0.0,0.0,055,81.57142857142857,87.0,2.4285714285714284,0.0,0.0
2497,0.0,0.0,0.0,038,72.125,63.375,1.625,0.0,0.0
2498,0.0,0.0,0.0,040,90.16666666666667,140.83333333333334,7.166666666666667,0.0,0.0
2499,0.0,0.0,0.0,041,105.0,77.0,2.5,0.0,0.0
2500,0.0,0.0,0.0,018,39.6,101.4,19.2,0.0,0.0
2501,0.0,0.0,0.0,006,88.0,98.0,10.0,0.0,0.0
2502,0.0,0.0,0.0,010,25.142857142857142,120.57142857142857,17.142857142857142,0.0,0.0
2503,0.0,0.0,0.0,012,100.66666666666667,79.5,3.8333333333333335,0.0,0.0
2504,0.0,0.0,0.0,023,53.166666666666664,88.5,5.5,0.0,0.0
2505,0.0,0.0,0.0,010,46.166666666666664,112.5,8.083333333333334,0.0,0.0
2506,0.0,0.0,0.0,054,37.3,128.9,5.25,0.0,0.0
2507,0.0,0.0,0.0,014,202.75,102.75,8.75,0.0,0.0
2508,0.0,0.0,0.0,057,59.42857142857143,58.714285714285715,5.571428571428571,0.0,0.0
2509,0.0,0.0,0.0,003,110.0,159.14285714285714,6.857142857142857,0.0,0.0
2510,0.0,0.0,0.0,030,51.0,20.0,0.0,0.0,0.0
2511,0.0,0.0,0.0,039,11.0,22.0,3.0,0.0,0.0
2512,0.0,0.0,0.0,028,59.0,57.666666666666664,6.833333333333333,0.0,0.0
2513,0.0,0.0,0.0,002,93.83333333333333,90.0,10.833333333333334,0.0,0.0
2514,0.0,0.0,0.0,024,40.77777777777778,118.16666666666667,10.38888888888889,0.0,0.0
2515,0.0,0.0,0.0,004,76.0,63.5,4.75,0.0,0.0
2516,0.0,0.0,0.0,043,74.375,121.125,2.25,0.0,0.0
2517,0.0,0.0,0.0,006,67.0,149.66666666666666,8.333333333333334,0.0,0.0
2518,0.0,0.0,0.0,002,124.33333333333333,126.66666666666667,10.666666666666666,0.0,0.0
2519,0.0,0.0,0.0,040,69.75,85.0,5.0,0.0,0.0
2520,0.0,0.0,0.0,017,38.0,180.0,10.0,0.0,0.0
2521,0.0,0.0,0.0,031,72.625,100.75,1.875,0.0,0.0
2522,0.0,0.0,0.0,002,65.33333333333333,65.66666666666667,8.0,0.0,0.0
2523,0.0,0.0,0.0,006,56.57142857142857,118.14285714285714,20.0,0.0,0.0
2524,0.0,0.0,0.0,006,88.66666666666667,120.66666666666667,6.833333333333333,0.0,0.0
2525,0.0,0.0,0.0,011,135.33333333333334,149.33333333333334,22.666666666666668,0.0,0.0
2526,0.0,0.0,0.0,020,105.6,200.0,11.4,0.0,0.0
2527,0.0,0.0,0.0,034,29.923076923076923,133.07692307692307,0.0,0.0,0.0
2528,0.0,0.0,0.0,020,24.25,115.25,6.75,0.0,0.0
2529,0.0,0.0,0.0,067,83.5,63.0,2.25,0.0,0.0
2530,0.0,0.0,0.0,065,76.0,7.0,4.0,0.0,0.0
2531,0.0,0.0,0.0,056,82.33333333333333,49.833333333333336,6.0,0.0,0.0
2532,0.0,0.0,0.0,036,125.6,80.8,8.2,0.0,0.0
2533,0.0,0.0,0.0,011,76.28571428571429,118.14285714285714,7.571428571428571,0.0,0.0
2534,0.0,0.0,0.0,031,74.375,121.125,2.25,0.0,0.0
2535,0.0,0.0,0.0,021,9.5,81.25,6.5,0.0,0.0
2536,0.0,0.0,0.0,026,100.0,72.5,4.75,0.0,0.0
2537,0.0,0.0,0.0,052,119.16666666666667,102.5,10.166666666666666,0.0,0.0
2538,0.0,0.0,0.0,040,37.833333333333336,138.5,19.0,0.0,0.0
2539,0.0,0.0,0.0,044,37.3,128.9,5.25,0.0,0.0
2540,0.0,0.0,0.0,045,52.5,161.75,9.5,0.0,0.0
2541,0.0,0.0,0.0,001,11.0,67.0,5.5,0.0,0.0
2542,0.0,0.0,0.0,011,17.0,89.0,3.0,0.0,0.0
2543,0.0,0.0,0.0,045,68.0,2.5,0.5,0.0,0.0
2544,0.0,0.0,0.0,006,90.5,9.25,4.25,0.0,0.0
2545,0.0,0.0,0.0,043,72.66666666666667,88.77777777777777,8.11111111111111,0.0,0.0
2546,0.0,0.0,0.0,063,69.14285714285714,114.85714285714286,8.0,0.0,0.0
2547,0.0,0.0,0.0,049,43.333333333333336,189.0,21.666666666666668,0.0,0.0
2548,0.0,0.0,0.0,064,42.0,75.25,3.75,0.0,0.0
2549,0.0,0.0,0.0,063,67.28571428571429,58.857142857142854,2.2857142857142856,0.0,0.0
2550,0.0,0.0,0.0,002,18.0,148.0,5.0,0.0,0.0
2551,0.0,0.0,0.0,057,19.454545454545453,38.72727272727273,2.6363636363636362,0.0,0.0
2552,0.0,0.0,0.0,028,90.0,23.2,2.0,0.0,0.0
2553,0.0,0.0,0.0,019,130.75,33.25,4.25,0.0,0.0
2554,0.0,0.0,0.0,027,92.8,73.6,7.2,0.0,0.0
2555,0.0,0.0,0.0,044,24.0,187.25,17.75,0.0,0.0
2556,0.0,0.0,0.0,011,130.0,93.75,0.0,0.0,0.0
2557,0.0,0.0,0.0,030,91.5,112.16666666666667,5.5,0.0,0.0
2558,0.0,0.0,0.0,049,79.66666666666667,143.66666666666666,9.5,0.0,0.0
2559,0.0,0.0,0.0,024,128.2,141.4,6.6,0.0,0.0
2560,0.0,0.0,0.0,041,49.6,162.4,9.2,0.0,0.0
2561,0.0,0.0,0.0,072,83.5,63.0,2.25,0.0,0.0
2562,0.0,0.0,0.0,048,90.0,50.25,3.125,0.0,0.0
2563,0.0,0.0,0.0,047,91.8,65.2,3.2,0.0,0.0
2564,0.0,0.0,0.0,033,91.75,75.75,6.0,0.0,0.0
2565,0.0,0.0,0.0,012,59.285714285714285,66.14285714285714,3.0,0.0,0.0
2566,0.0,0.0,0.0,017,144.16666666666666,133.5,4.0,0.0,0.0
2567,0.0,0.0,0.0,007,91.0,112.2,2.6,0.0,0.0
2568,0.0,0.0,0.0,003,91.0,112.2,2.6,0.0,0.0
2569,0.0,0.0,0.0,056,38.45454545454545,120.54545454545455,0.0,0.0,0.0
2570,0.0,0.0,0.0,034,110.0,90.0,8.666666666666666,0.0,0.0
2571,0.0,0.0,0.0,036,40.8,126.0,6.2,0.0,0.0
2572,0.0,0.0,0.0,040,91.66666666666667,81.66666666666667,5.666666666666667,0.0,0.0
2573,0.0,0.0,0.0,041,177.75,52.75,5.0,0.0,0.0
2574,0.0,0.0,0.0,066,64.0,62.333333333333336,5.0,0.0,0.0
2575,0.0,0.0,0.0,007,121.0,118.6,7.6,0.0,0.0
2576,0.0,0.0,0.0,081,66.11111111111111,96.44444444444444,5.111111111111111,0.0,0.0
2577,0.0,0.0,0.0,015,76.28571428571429,118.14285714285714,7.571428571428571,0.0,0.0
2578,0.0,0.0,0.0,011,86.85714285714286,143.57142857142858,6.285714285714286,0.0,0.0
2579,0.0,0.0,0.0,010,108.0,102.5,0.0,0.0,0.0
2580,0.0,0.0,0.0,015,81.25,131.75,6.5,0.0,0.0
2581,0.0,0.0,0.0,004,108.25,106.5,9.0,0.0,0.0
2582,0.0,0.0,0.0,016,100.6,36.2,7.0,0.0,0.0
2583,0.0,0.0,0.0,036,119.5,133.0,8.5,0.0,0.0
2584,0.0,0.0,0.0,043,130.8,145.6,4.0,0.0,0.0
2585,0.0,0.0,0.0,040,106.66666666666667,128.0,5.333333333333333,0.0,0.0
2586,0.0,0.0,0.0,018,117.66666666666667,87.5,8.166666666666666,0.0,0.0
2587,0.0,0.0,0.0,045,117.0,134.0,12.75,0.0,0.0
2588,0.0,0.0,0.0,041,63.44444444444444,111.22222222222223,8.777777777777779,0.0,0.0
2589,0.0,0.0,0.0,033,172.66666666666666,122.0,4.0,0.0,0.0
2590,0.0,0.0,0.0,030,143.25,112.5,3.25,0.0,0.0
2591,0.0,0.0,0.0,030,92.0,269.0,0.0,0.0,0.0
2592,0.0,0.0,0.0,021,105.33333333333333,136.33333333333334,5.0,0.0,0.0
2593,0.0,0.0,0.0,030,93.6,147.4,5.6,0.0,0.0
2594,0.0,0.0,0.0,029,70.6,50.8,6.0,0.0,0.0
2595,0.0,0.0,0.0,010,142.75,110.75,7.0,0.0,0.0
2596,0.0,0.0,0.0,022,140.0,106.0,7.333333333333333,0.0,0.0
2597,0.0,0.0,0.0,002,99.6,122.4,5.0,0.0,0.0
2598,0.0,0.0,0.0,037,115.5,154.5,7.0,0.0,0.0
2599,0.0,0.0,0.0,022,140.8,104.0,6.0,0.0,0.0
2600,0.0,0.0,0.0,052,30.125,113.125,8.0,0.0,0.0
2601,0.0,0.0,0.0,042,113.4,101.8,13.0,0.0,0.0
2602,0.0,0.0,0.0,022,23.0,123.66666666666667,4.0,0.0,0.0
2603,0.0,0.0,0.0,024,209.66666666666666,53.666666666666664,9.666666666666666,0.0,0.0
2604,0.0,0.0,0.0,001,114.5,83.25,5.0,0.0,0.0
2605,0.0,0.0,0.0,029,28.666666666666668,76.0,7.333333333333333,0.0,0.0
2606,0.0,0.0,0.0,027,48.0,297.0,30.0,0.0,0.0
2607,0.0,0.0,0.0,039,55.888888888888886,98.55555555555556,5.222222222222222,0.0,0.0
2608,0.0,0.0,0.0,003,84.75,66.0,8.75,0.0,0.0
2609,0.0,0.0,0.0,044,113.4,101.8,13.0,0.0,0.0
2610,0.0,0.0,0.0,010,100.2,116.6,5.6,0.0,0.0
2611,0.0,0.0,0.0,034,39.833333333333336,123.0,17.333333333333332,0.0,0.0
2612,0.0,0.0,0.0,001,22.0,107.5,0.0,0.0,0.0
2613,0.0,0.0,0.0,028,29.923076923076923,133.07692307692307,0.0,0.0,0.0
2614,0.0,0.0,0.0,044,45.5,115.25,11.25,0.0,0.0
2615,0.0,0.0,0.0,045,95.33333333333333,42.666666666666664,5.0,0.0,0.0
2616,0.0,0.0,0.0,021,56.166666666666664,148.0,0.0,0.0,0.0
2617,0.0,0.0,0.0,038,122.66666666666667,103.0,4.0,0.0,0.0
2618,0.0,0.0,0.0,040,43.5,206.0,0.0,0.0,0.0
2619,0.0,0.0,0.0,038,90.16666666666667,140.83333333333334,7.166666666666667,0.0,0.0
2620,0.0,0.0,0.0,027,17.4,88.8,4.6,0.0,0.0
2621,0.0,0.0,0.0,037,12.0,204.0,8.0,0.0,0.0
2622,0.0,0.0,0.0,002,109.0,121.8,11.4,0.0,0.0
2623,0.0,0.0,0.0,048,51.1578947368421,115.84210526315789,4.368421052631579,0.0,0.0
2624,0.0,0.0,0.0,026,163.75,54.0,5.0,0.0,0.0
2625,0.0,0.0,0.0,040,101.75,84.25,4.75,0.0,0.0
2626,0.0,0.0,0.0,032,185.0,91.75,5.25,0.0,0.0
2627,0.0,0.0,0.0,044,81.25,89.25,11.5,0.0,0.0
2628,0.0,0.0,0.0,064,180.0,344.0,42.0,0.0,0.0
2629,0.0,0.0,0.0,032,69.2,112.26666666666667,7.066666666666666,0.0,0.0
2630,0.0,0.0,0.0,016,111.83333333333333,112.83333333333333,5.666666666666667,0.0,0.0
2631,0.0,0.0,0.0,015,125.0,126.5,7.0,0.0,0.0
2632,0.0,0.0,0.0,028,45.875,159.875,4.75,0.0,0.0
2633,0.0,0.0,0.0,034,172.66666666666666,122.0,4.0,0.0,0.0
2634,0.0,0.0,0.0,007,14.0,70.0,8.0,0.0,0.0
2635,0.0,0.0,0.0,032,59.0,36.5,3.5,0.0,0.0
2636,0.0,0.0,0.0,053,92.0,19.0,3.0,0.0,0.0
2637,0.0,0.0,0.0,059,5.5,4.0,1.0,0.0,0.0
2638,0.0,0.0,0.0,031,143.25,112.5,3.25,0.0,0.0
2639,0.0,0.0,0.0,055,82.9090909090909,104.54545454545455,1.5454545454545454,0.0,0.0
2640,0.0,0.0,0.0,021,97.66666666666667,93.0,4.333333333333333,0.0,0.0
2641,0.0,0.0,0.0,048,104.88888888888889,75.22222222222223,6.888888888888889,0.0,0.0
2642,0.0,0.0,0.0,004,108.0,102.5,0.0,0.0,0.0
2643,0.0,0.0,0.0,053,45.833333333333336,117.33333333333333,5.333333333333333,0.0,0.0
2644,0.0,0.0,0.0,051,81.57142857142857,87.0,2.4285714285714284,0.0,0.0
2645,0.0,0.0,0.0,020,85.25,181.5,2.25,0.0,0.0
2646,0.0,0.0,0.0,036,14.625,114.875,23.875,0.0,0.0
2647,0.0,0.0,0.0,047,104.8,113.4,8.6,0.0,0.0
2648,0.0,0.0,0.0,026,85.0,126.0,9.0,0.0,0.0
2649,0.0,0.0,0.0,016,83.33333333333333,101.33333333333333,0.0,0.0,0.0
2650,0.0,0.0,0.0,045,21.0,138.0,7.0,0.0,0.0
2651,0.0,0.0,0.0,045,81.25,89.25,11.5,0.0,0.0
2652,0.0,0.0,0.0,025,164.0,94.0,13.0,0.0,0.0
2653,0.0,0.0,0.0,014,67.0,219.0,4.0,0.0,0.0
2654,0.0,0.0,0.0,011,113.33333333333333,75.66666666666667,8.666666666666666,0.0,0.0
2655,0.0,0.0,0.0,052,8.142857142857142,104.71428571428571,21.571428571428573,0.0,0.0
2656,0.0,0.0,0.0,036,32.666666666666664,148.33333333333334,13.333333333333334,0.0,0.0
2657,0.0,0.0,0.0,047,7.0,120.0,2.0,0.0,0.0
2658,0.0,0.0,0.0,011,75.0,89.83333333333333,7.0,0.0,0.0
2659,0.0,0.0,0.0,006,73.75,77.5,3.5,0.0,0.0
2660,0.0,0.0,0.0,025,66.125,59.25,0.0,0.0,0.0
2661,0.0,0.0,0.0,005,99.6,122.4,5.0,0.0,0.0
2662,0.0,0.0,0.0,008,99.75,138.75,10.0,0.0,0.0
2663,0.0,0.0,0.0,064,24.7,115.6,30.5,0.0,0.0
2664,0.0,0.0,0.0,028,69.5,55.75,6.5,0.0,0.0
2665,0.0,0.0,0.0,023,124.83333333333333,95.5,11.666666666666666,0.0,0.0
2666,0.0,0.0,0.0,019,31.5,87.0,6.5,0.0,0.0
2667,0.0,0.0,0.0,015,32.666666666666664,80.16666666666667,2.6666666666666665,0.0,0.0
2668,0.0,0.0,0.0,074,21.75,62.583333333333336,4.416666666666667,0.0,0.0
2669,0.0,0.0,0.0,026,124.5,103.5,10.166666666666666,0.0,0.0
2670,0.0,0.0,0.0,005,131.66666666666666,120.83333333333333,8.833333333333334,0.0,0.0
2671,0.0,0.0,0.0,051,44.833333333333336,116.33333333333333,0.0,0.0,0.0
2672,0.0,0.0,0.0,042,51.1578947368421,115.84210526315789,4.368421052631579,0.0,0.0
2673,0.0,0.0,0.0,018,41.0,171.0,0.0,0.0,0.0
2674,0.0,0.0,0.0,047,91.5,95.5,0.0,0.0,0.0
2675,0.0,0.0,0.0,004,79.33333333333333,87.5,12.166666666666666,0.0,0.0
2676,0.0,0.0,0.0,007,55.4,94.2,3.0,0.0,0.0
2677,0.0,0.0,0.0,017,111.75,98.5,3.5,0.0,0.0
2678,0.0,0.0,0.0,010,121.33333333333333,160.5,8.0,0.0,0.0
2679,0.0,0.0,0.0,021,126.8,100.0,5.0,0.0,0.0
2680,0.0,0.0,0.0,020,126.0,139.66666666666666,18.333333333333332,0.0,0.0
2681,0.0,0.0,0.0,044,41.0,192.25,26.5,0.0,0.0
2682,0.0,0.0,0.0,032,55.888888888888886,98.55555555555556,5.222222222222222,0.0,0.0
2683,0.0,0.0,0.0,026,116.0,156.4,5.8,0.0,0.0
2684,0.0,0.0,0.0,055,90.0,50.25,3.125,0.0,0.0
2685,0.0,0.0,0.0,062,82.6,110.3,2.3,0.0,0.0
2686,0.0,0.0,0.0,056,82.9090909090909,104.54545454545455,1.5454545454545454,0.0,0.0
2687,0.0,0.0,0.0,015,113.0,62.6,2.8,0.0,0.0
2688,0.0,0.0,0.0,037,131.75,93.25,0.0,0.0,0.0
2689,0.0,0.0,0.0,067,5.5,54.5,3.0,0.0,0.0
2690,0.0,0.0,0.0,037,65.875,63.25,4.75,0.0,0.0
2691,0.0,0.0,0.0,032,164.5,75.5,7.5,0.0,0.0
2692,0.0,0.0,0.0,009,40.77777777777778,118.16666666666667,10.38888888888889,0.0,0.0
2693,0.0,0.0,0.0,041,37.833333333333336,138.5,19.0,0.0,0.0
2694,0.0,0.0,0.0,029,147.0,117.25,0.0,0.0,0.0
2695,0.0,0.0,0.0,058,67.28571428571429,67.57142857142857,1.0,0.0,0.0
2696,0.0,0.0,0.0,001,15.0,45.0,6.0,0.0,0.0
2697,0.0,0.0,0.0,008,45.666666666666664,153.16666666666666,7.166666666666667,0.0,0.0
2698,0.0,0.0,0.0,009,121.33333333333333,160.5,8.0,0.0,0.0
2699,0.0,0.0,0.0,008,121.33333333333333,160.5,8.0,0.0,0.0
2700,0.0,0.0,0.0,011,111.83333333333333,112.83333333333333,5.666666666666667,0.0,0.0
2701,0.0,0.0,0.0,018,117.5,98.83333333333333,7.166666666666667,0.0,0.0
2702,0.0,0.0,0.0,014,117.6,67.4,5.6,0.0,0.0
2703,0.0,0.0,0.0,047,56.57142857142857,128.85714285714286,6.428571428571429,0.0,0.0
2704,0.0,0.0,0.0,024,56.4,88.6,3.4,0.0,0.0
2705,0.0,0.0,0.0,023,56.4,88.6,3.4,0.0,0.0
2706,0.0,0.0,0.0,035,52.666666666666664,82.5,4.666666666666667,0.0,0.0
2707,0.0,0.0,0.0,048,49.166666666666664,81.5,1.6666666666666667,0.0,0.0
