parent_ed_2019,VA_NUMBER,election_day_ndp,election_day_ucp,apportioned_advance_ndp,apportioned_advance_ucp,full_ndp,full_ucp,pct_advance_ndp
Calgary-East,39,65.875,63.25,28.911567564347,33.912237845567205,94.786567564347,97.1622378455672,30.5
Highwood,66,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Olds-Didsbury-Three Hills,17,39.61538461538461,141.30769230769232,24.06378932618632,79.27972331268559,63.67917394157094,220.5874156203779,37.79
Edmonton-Manning,38,76.5,53.0,45.495769230769234,24.690384615384616,121.99576923076924,77.69038461538462,37.29
Maskwacis-Wetaskiwin,34,77.25,233.75,52.36375145057495,112.40489503112141,129.61375145057497,346.15489503112144,40.4
Drumheller-Stettler,18,20.0,185.33333333333334,21.39654144305307,98.8097793679189,41.39654144305307,284.1431127012522,51.69
Edmonton-North West,22,106.2,74.4,81.50862308762171,48.60375521557719,187.70862308762173,123.0037552155772,43.42
Rimbey-Rocky Mountain House-Sundre,16,29.571428571428573,164.71428571428572,23.43125923934955,101.32831608654752,53.00268781077813,266.04260180083327,44.21
Highwood,49,51.1578947368421,115.84210526315789,49.47248484848485,106.6910707070707,100.63037958532695,222.53317597022857,49.16
Edmonton-City Centre,27,67.6,26.0,76.21403364792776,20.240951990151835,143.81403364792777,46.240951990151835,52.99
Calgary-North,27,95.66666666666667,109.33333333333333,48.18231740801756,48.126029654036245,143.84898407468424,157.45936298736956,33.5
Edmonton-Gold Bar,45,122.6,43.2,104.16316905140437,32.290143084260734,226.76316905140436,75.49014308426074,45.93
Maskwacis-Wetaskiwin,16,51.2,126.2,29.869226711678454,64.1177761367233,81.06922671167845,190.3177761367233,36.84
Grande Prairie-Wapiti,50,48.4,149.8,18.381062205619617,58.507146337502036,66.78106220561962,208.30714633750205,27.52
Calgary-Shaw,44,87.28571428571429,153.28571428571428,53.82140535185394,70.83501718248522,141.10711963756825,224.1207314681995,38.14
Peace River,7,79.66666666666667,107.66666666666667,34.00285561306443,134.54030578856563,113.6695222797311,242.2069724552323,29.91
Edmonton-City Centre,64,90.14285714285714,25.285714285714285,93.98800242296343,24.961369365144492,184.13085956582057,50.24708365085878,51.04
Highwood,38,51.1578947368421,115.84210526315789,49.47248484848485,106.6910707070707,100.63037958532695,222.53317597022857,49.16
Fort Saskatchewan-Vegreville,11,39.666666666666664,95.66666666666667,40.05239671079021,49.46750902527076,79.71906337745688,145.13417569193743,50.24
Calgary-Glenmore,15,144.16666666666666,133.5,133.92357075654436,130.4659914771155,278.090237423211,263.9659914771155,48.16
Edmonton-Rutherford,29,143.5,97.25,158.35943595150238,65.43526620980495,301.8594359515024,162.68526620980495,52.46
Edmonton-Glenora,45,97.66666666666667,42.333333333333336,55.83617747440273,16.30034129692833,153.5028441410694,58.633674630261666,36.37
Edmonton-Mill Woods,29,136.33333333333334,85.0,94.0514233241506,50.7603305785124,230.38475665748393,135.7603305785124,40.82
Edmonton-Strathcona,21,130.75,33.25,68.77296481244919,14.207873649982583,199.52296481244917,47.45787364998258,34.47
Central Peace-Notley,23,9.0,95.0,11.978009895547002,42.06597031335898,20.978009895547004,137.06597031335897,57.1
Rimbey-Rocky Mountain House-Sundre,1,14.0,31.5,5.487394167450612,23.730197554092193,19.48739416745061,55.23019755409219,28.16
Vermilion-Lloydminster-Wainwright,36,37.833333333333336,138.5,23.661567176615677,82.07495917074961,61.49490050994901,220.5749591707496,38.48
Calgary-Fish Creek,27,116.0,156.4,54.773008246683396,63.19211186805305,170.7730082466834,219.59211186805305,32.07
Calgary-Shaw,43,107.66666666666667,184.33333333333334,65.32716896626455,85.97789496496426,172.99383563293122,270.3112282982976,37.76
Calgary-Shaw,41,107.66666666666667,184.33333333333334,65.32716896626455,85.97789496496426,172.99383563293122,270.3112282982976,37.76
Calgary-Currie,14,93.83333333333333,90.0,59.24792153806183,39.83294362171992,153.08125487139517,129.83294362171992,38.7
Banff-Kananaskis,50,89.5,8.5,69.3938263932049,48.48228713486639,158.8938263932049,56.98228713486639,43.67
Sherwood Park,49,117.4,130.6,106.21912444200798,75.31866238546479,223.619124442008,205.91866238546478,47.5
Calgary-Fish Creek,39,82.0,104.0,37.400071710290426,43.148798852635345,119.40007171029043,147.14879885263534,31.32
Calgary-Klein,4,144.33333333333334,125.33333333333333,80.15807885033563,64.32532854306515,224.49141218366896,189.65866187639847,35.71
Olds-Didsbury-Three Hills,50,36.5,208.0,32.519878560069394,107.13886077779382,69.0198785600694,315.1388607777938,47.12
Fort McMurray-Lac La Biche,21,23.0,123.66666666666667,21.71434728732288,53.45617154248155,44.71434728732288,177.12283820914823,48.56
Lacombe-Ponoka,12,28.6,203.6,58.92348315697505,132.5440248519561,87.52348315697506,336.1440248519561,67.32
Vermilion-Lloydminster-Wainwright,24,30.357142857142858,157.71428571428572,25.23666204808091,87.53849615038499,55.59380490522376,245.2527818646707,45.39
Calgary-East,1,65.33333333333333,65.66666666666667,29.331387035271682,34.40467111534795,94.664720368605,100.07133778201462,30.98
Lesser Slave Lake,32,21.375,13.75,8.271217919855923,17.001069338135974,29.64621791985592,30.751069338135974,27.9
Leduc-Beaumont,25,54.0,100.4,62.99237737696892,81.22601811801194,116.99237737696892,181.62601811801193,53.84
Edmonton-North West,36,122.66666666666667,103.0,101.84816875289755,60.732267037552155,224.51483541956424,163.73226703755216,45.36
Lac Ste. Anne-Parkland,13,58.666666666666664,141.66666666666666,27.68028263448347,58.258780751972765,86.34694930115013,199.9254474186394,32.06
Calgary-Klein,9,125.0,126.5,74.75805994138223,59.991916422426016,199.75805994138221,186.49191642242602,37.42
Cardston-Siksika,41,41.0,192.25,17.916266607122918,74.73791448029475,58.91626660712292,266.98791448029476,30.41
Grande Prairie,26,74.0,127.66666666666667,40.758874601604575,59.55361395025096,114.75887460160457,187.22028061691765,35.52
Calgary-Shaw,37,87.28571428571429,153.28571428571428,53.82140535185394,70.83501718248522,141.10711963756825,224.1207314681995,38.14
Calgary-Shaw,36,87.28571428571429,153.28571428571428,53.82140535185394,70.83501718248522,141.10711963756825,224.1207314681995,38.14
Calgary-West,20,111.25,139.75,129.2588869312882,166.7176909524303,240.5088869312882,306.4676909524303,53.74
Calgary-Edgemont,1,109.2,97.4,121.21517763296195,126.7525961740593,230.41517763296196,224.1525961740593,52.61
Calgary-Acadia,27,115.6,128.4,99.89524318546232,102.59041510778549,215.4952431854623,230.9904151077855,46.36
Lac Ste. Anne-Parkland,17,38.0,88.0,17.409562122853163,36.64196193718088,55.40956212285316,124.64196193718088,31.42
Olds-Didsbury-Three Hills,45,66.5,246.5,41.63076478242014,137.15526962556024,108.13076478242013,383.6552696255602,38.5
Edmonton-Whitemud,25,108.0,64.0,125.29310344827587,68.85560344827586,233.29310344827587,132.85560344827587,53.71
Grande Prairie,41,52.0,153.66666666666666,41.56731508957029,60.7348426567022,93.56731508957029,214.40150932336886,44.43
Lethbridge-West,9,131.0,85.0,125.54705156205486,80.01291425315735,256.5470515620549,165.01291425315736,48.94
Edmonton-Rutherford,3,142.42857142857142,70.42857142857143,140.01219971383387,57.854055275246616,282.4407711424053,128.28262670381804,49.57
Calgary-Foothills,37,67.14285714285714,71.42857142857143,71.31883539595104,66.25338007010515,138.46169253880817,137.6819514986766,51.51
Calgary-East,38,65.875,63.25,28.911567564347,33.912237845567205,94.786567564347,97.1622378455672,30.5
Edmonton-McClung,1,92.0,77.33333333333333,87.08745065199187,46.51146468875862,179.08745065199187,123.84479802209195,48.63
Drumheller-Stettler,30,23.75,203.75,23.706395348837212,109.47674418604652,47.45639534883721,313.2267441860465,49.95
Rimbey-Rocky Mountain House-Sundre,7,13.833333333333334,92.16666666666667,12.78381937911571,55.283537158984,26.617152712449045,147.45020382565068,48.03
Edmonton-South,20,75.4,59.8,43.13564154786151,25.163340122199596,118.53564154786152,84.9633401221996,36.39
Calgary-Bow,6,88.375,120.875,92.38341255941955,100.48048536402301,180.75841255941955,221.35548536402302,51.11
Calgary-Beddington,9,121.0,118.6,94.3603984063745,84.003187250996,215.3603984063745,202.603187250996,43.82
Cardston-Siksika,13,39.0,205.0,18.741989505414754,78.1824271519482,57.74198950541475,283.1824271519482,32.46
Calgary-South East,51,118.25,170.5,111.764396529056,157.7760978175125,230.014396529056,328.2760978175125,48.59
Fort McMurray-Wood Buffalo,3,34.333333333333336,98.33333333333333,19.330784480317188,59.85216652506372,53.66411781365052,158.18549985839707,36.02
Calgary-Bhullar-McCall,16,131.75,76.0,60.32734501546164,42.85933588573111,192.07734501546165,118.85933588573111,31.41
Lethbridge-West,23,120.2,112.0,134.96308042920896,86.01388282214413,255.16308042920895,198.01388282214413,52.89
Maskwacis-Wetaskiwin,47,65.5,157.5,37.546998628547314,80.59900833421248,103.04699862854731,238.0990083342125,36.44
Vermilion-Lloydminster-Wainwright,10,53.666666666666664,123.5,23.77338932773389,82.46283704962833,77.44005599440055,205.96283704962832,30.7
Calgary-Cross,2,64.25,108.5,61.98470035551041,67.55586592178771,126.23470035551041,176.0558659217877,49.1
Chestermere-Strathmore,29,46.25,182.0,71.42228754125414,191.07933683993397,117.67228754125414,373.07933683993394,60.7
Innisfail-Sylvan Lake,25,45.77777777777778,132.66666666666666,40.791282303384314,95.76275989705327,86.56906008116209,228.42942656371991,47.12
Calgary-North,37,116.71428571428571,122.42857142857143,56.20710755471875,56.14144504589316,172.92139326900445,178.57001647446458,32.5
Airdrie-East,41,52.285714285714285,99.28571428571429,45.28680610051521,74.6574658523548,97.57252038622948,173.9431801380691,46.41
Edmonton-Whitemud,26,108.0,64.0,125.29310344827587,68.85560344827586,233.29310344827587,132.85560344827587,53.71
Edmonton-Rutherford,39,119.625,76.75,129.17065102793885,53.3742488139167,248.79565102793885,130.1242488139167,51.92
Edmonton-Decore,46,76.8,65.8,47.16416711301554,35.36357793251205,123.96416711301553,101.16357793251206,38.05
Brooks-Medicine Hat,22,28.7,92.9,24.92337186354666,59.9486514425336,53.62337186354666,152.8486514425336,46.48
Central Peace-Notley,1,26.0,143.0,19.464266080263886,68.35720175920835,45.46426608026388,211.35720175920835,42.81
St. Albert,29,132.0,91.8,113.2810414841946,66.9315072856119,245.2810414841946,158.73150728561188,46.18
Edmonton-Manning,25,88.0,70.66666666666667,55.74256410256412,30.251282051282057,143.74256410256413,100.91794871794873,38.78
Airdrie-Cochrane,29,69.2,112.26666666666667,65.20962180070461,97.80173117752737,134.4096218007046,210.06839784419404,48.52
West Yellowhead,30,29.923076923076923,133.07692307692307,48.09525653436594,100.0406582768635,78.01833345744286,233.11758135378656,61.65
Calgary-Peigan,5,105.66666666666667,146.16666666666666,64.45002514272191,79.89210814328393,170.11669180938858,226.0587748099506,37.89
Lacombe-Ponoka,34,54.0,141.57142857142858,49.62855201298073,111.63576351810504,103.62855201298072,253.20719208953363,47.89
Grande Prairie-Wapiti,11,37.0,198.0,21.793893129770996,69.37022900763358,58.79389312977099,267.3702290076336,37.07
Cardston-Siksika,42,41.0,192.25,17.916266607122918,74.73791448029475,58.91626660712292,266.98791448029476,30.41
Edmonton-Mill Woods,44,115.75,87.75,86.47348484848484,46.67045454545455,202.22348484848484,134.42045454545456,42.76
Highwood,10,42.333333333333336,111.66666666666667,45.621333333333325,98.38577777777776,87.95466666666667,210.05244444444443,51.87
Airdrie-East,66,75.75,108.5,55.05057320277048,90.7535029058196,130.80057320277047,199.2535029058196,42.09
St. Albert,43,149.66666666666666,114.0,133.46038697348516,78.85436738593835,283.1270536401518,192.85436738593836,47.14
Edmonton-Gold Bar,29,184.0,98.66666666666667,177.58417240770183,55.05034446210917,361.58417240770183,153.71701112877585,49.11
West Yellowhead,20,50.916666666666664,119.25,50.209874152952565,104.43917392707321,101.12654081961924,223.68917392707323,49.65
West Yellowhead,21,50.916666666666664,119.25,50.209874152952565,104.43917392707321,101.12654081961924,223.68917392707323,49.65
Brooks-Medicine Hat,49,77.42857142857143,121.14285714285714,40.69958516251157,97.8954716930471,118.128156591083,219.03832883590422,34.45
Morinville-St. Albert,6,56.5,126.5,56.95802905680682,62.51456683834269,113.45802905680682,189.0145668383427,50.2
Calgary-North West,3,79.25,102.75,106.72802045126153,105.00855840835833,185.97802045126153,207.75855840835834,57.39
Banff-Kananaskis,22,89.5,8.5,69.3938263932049,48.48228713486639,158.8938263932049,56.98228713486639,43.67
Calgary-Klein,37,87.0,107.83333333333333,57.91396426207808,46.47485109199206,144.91396426207808,154.30818442532538,39.96
Drayton Valley-Devon,38,63.44444444444444,111.22222222222223,21.62931449264352,68.07262782040567,85.07375893708796,179.2948500426279,25.42
Lesser Slave Lake,29,69.0,27.0,22.60603331832508,46.46555605583071,91.60603331832507,73.46555605583072,24.68
Calgary-Buffalo,17,95.33333333333333,43.111111111111114,85.23679287002072,42.568946944699576,180.57012620335405,85.68005805581069,47.2
Calgary-Buffalo,8,93.42857142857143,52.285714285714285,89.71265289461023,44.80428032014928,183.14122432318166,97.08999460586357,48.99
Calgary-Shaw,58,82.6,110.3,43.15620169038503,56.79841074911507,125.75620169038503,167.09841074911506,34.32
Strathcona-Sherwood Park,5,115.75,202.5,79.42980929591764,94.15270828801391,195.17980929591764,296.6527082880139,40.7
Edmonton-Riverview,19,202.75,102.75,95.53270375883884,31.294705991812425,298.2827037588388,134.04470599181244,32.03
Edmonton-South West,21,101.8,78.2,82.8963110667996,61.09172482552343,184.69631106679958,139.29172482552343,44.88
Camrose,6,63.333333333333336,147.0,50.83022540340302,100.09552960381743,114.16355873673635,247.09552960381743,44.52
Grande Prairie-Wapiti,16,25.0,109.0,12.427156082507716,39.55579015754426,37.427156082507715,148.55579015754427,33.2
Morinville-St. Albert,43,160.0,101.33333333333333,81.33897045635074,89.27398980193198,241.33897045635075,190.6073231352653,33.7
West Yellowhead,39,31.692307692307693,139.69230769230768,50.56924566237246,105.1866855313128,82.26155335468016,244.87899322362048,61.47
Livingstone-Macleod,44,37.285714285714285,91.85714285714286,42.49582755643916,94.17898344102335,79.78154184215344,186.0361262981662,53.27
Calgary-East,4,60.0,78.5,31.010664918970445,36.37440419447092,91.01066491897045,114.87440419447091,34.07
Edmonton-Strathcona,38,177.75,52.75,96.6595633492045,19.968993148298683,274.4095633492045,72.71899314829868,35.22
Athabasca-Barrhead-Westlock,25,56.166666666666664,148.0,39.69220310691113,86.31034111407266,95.8588697735778,234.31034111407266,41.41
Innisfail-Sylvan Lake,34,54.666666666666664,159.66666666666666,48.99525751135016,115.02264249154159,103.66192417801682,274.68930915820823,47.26
Calgary-Currie,40,125.2,121.0,79.34816835541697,53.346531566640685,204.54816835541698,174.3465315666407,38.79
Calgary-Bhullar-McCall,17,104.25,77.5,52.77735237814754,37.49547194816669,157.02735237814755,114.99547194816668,33.61
Leduc-Beaumont,18,85.5,122.5,84.86019750265243,109.42365135068964,170.36019750265243,231.92365135068962,49.81
Leduc-Beaumont,16,85.5,122.5,84.86019750265243,109.42365135068964,170.36019750265243,231.92365135068962,49.81
Drayton Valley-Devon,10,31.0,316.0,42.96968776114867,135.2358884752716,73.96968776114866,451.2358884752716,58.09
Edmonton-North West,23,98.8,69.6,76.00250347705143,45.32044506258691,174.80250347705143,114.92044506258691,43.48
Calgary-North West,50,72.66666666666667,88.77777777777777,94.67387894730344,93.14861744038137,167.3405456139701,181.92639521815914,56.58
Calgary-Beddington,14,97.5,121.75,86.3460657370518,76.86852589641433,183.8460657370518,198.61852589641433,46.97
Edmonton-Highlands-Norwood,43,153.33333333333334,94.0,117.4815353300378,32.11233885819521,270.81486866337116,126.11233885819522,43.38
Innisfail-Sylvan Lake,60,48.5,158.0,47.20460657586536,110.8188600676672,95.70460657586537,268.8188600676672,49.32
Lethbridge-East,61,42.0,75.25,50.58258122743681,46.98465703971119,92.5825812274368,122.23465703971118,54.64
Highwood,64,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Highwood,63,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Calgary-Glenmore,12,100.5,123.5,108.0391831313299,105.24987547733689,208.5391831313299,228.7498754773369,51.81
Calgary-Edgemont,34,97.0,88.75,108.98218414967417,113.96076834139164,205.98218414967417,202.71076834139166,52.91
Calgary-East,34,40.57142857142857,49.857142857142854,20.247293340596485,23.749353125425575,60.818721912025055,73.60649598256843,33.29
Drumheller-Stettler,15,24.0,156.0,18.7567084078712,86.61896243291591,42.7567084078712,242.6189624329159,43.87
Calgary-Buffalo,32,53.666666666666664,35.166666666666664,54.69246861924685,27.314504881450485,108.35913528591351,62.481171548117146,50.47
Edmonton-McClung,16,124.5,89.83333333333333,110.23076923076924,58.871794871794876,234.73076923076923,148.7051282051282,46.96
Red Deer-North,37,73.5,106.25,56.419245949314494,73.55785209804736,129.9192459493145,179.80785209804736,43.43
Drayton Valley-Devon,47,73.5,234.0,38.078325609663445,119.84160145863403,111.57832560966344,353.84160145863405,34.13
Drayton Valley-Devon,9,52.0,325.0,46.684646357213396,146.9277520322115,98.6846463572134,471.9277520322115,47.31
Morinville-St. Albert,8,56.5,126.5,56.95802905680682,62.51456683834269,113.45802905680682,189.0145668383427,50.2
Calgary-Bow,7,88.375,120.875,92.38341255941955,100.48048536402301,180.75841255941955,221.35548536402302,51.11
Cypress-Medicine Hat,7,99.75,138.75,48.853485064011394,76.61926330762896,148.6034850640114,215.36926330762896,32.88
Calgary-Edgemont,5,109.2,97.4,121.21517763296195,126.7525961740593,230.41517763296196,224.1525961740593,52.61
Camrose,59,44.0,179.66666666666666,54.05242669680417,106.44072957870283,98.05242669680416,286.1073962453695,55.13
Lac Ste. Anne-Parkland,20,61.5,194.5,35.37180875754293,74.44716076125637,96.87180875754294,268.9471607612564,36.51
Fort McMurray-Lac La Biche,29,9.0,64.5,10.881849038306127,26.788831420720864,19.88184903830613,91.28883142072087,54.73
St. Albert,5,129.8,104.0,118.34275021896649,69.9221912572657,248.1427502189665,173.9221912572657,47.69
Edmonton-Strathcona,12,161.5,33.75,81.87756938799211,16.91516664731158,243.3775693879921,50.66516664731158,33.64
Olds-Didsbury-Three Hills,26,28.25,199.5,30.29203411883764,99.79908197195316,58.54203411883764,299.29908197195317,51.74
Edmonton-Glenora,20,138.5,101.75,95.81886884446611,27.97254997562165,234.31886884446612,129.72254997562166,40.89
West Yellowhead,60,31.692307692307693,139.69230769230768,50.56924566237246,105.1866855313128,82.26155335468016,244.87899322362048,61.47
Edmonton-South,71,72.0,47.22222222222222,38.03792191063067,22.189566034779887,110.03792191063067,69.41178825700212,34.57
Edmonton-Rutherford,42,119.625,76.75,129.17065102793885,53.3742488139167,248.79565102793885,130.1242488139167,51.92
Chestermere-Strathmore,46,50.8,94.2,45.37231848184818,121.38665429042906,96.17231848184818,215.58665429042907,47.18
Innisfail-Sylvan Lake,9,46.166666666666664,112.5,36.27020618258581,85.14895462826405,82.43687284925247,197.64895462826405,44.0
Calgary-North,23,88.4,104.8,45.408896210873145,45.35584843492586,133.80889621087314,150.15584843492587,33.94
Innisfail-Sylvan Lake,45,37.3,128.9,37.992278997137156,89.19174112952197,75.29227899713715,218.09174112952198,50.46
Edmonton-West Henday,5,120.0,62.333333333333336,39.06821360980828,24.830220247401193,159.06821360980828,87.16355358073453,24.56
Calgary-Edgemont,16,95.25,70.0,96.9545406768972,101.38367143157453,192.20454067689718,171.38367143157453,50.44
Edmonton-Whitemud,11,120.5,77.5,144.23275862068965,79.26400862068965,264.73275862068965,156.76400862068965,54.48
Rimbey-Rocky Mountain House-Sundre,37,14.625,114.875,15.61796801505174,67.53979303857007,30.24296801505174,182.41479303857005,51.64
Strathcona-Sherwood Park,31,114.0,100.0,53.410775143209335,63.31085490537307,167.41077514320932,163.31085490537308,31.9
Edmonton-Manning,43,76.5,53.0,45.495769230769234,24.690384615384616,121.99576923076924,77.69038461538462,37.29
Edmonton-Strathcona,23,144.0,21.8,69.52779003600048,14.363813726628734,213.52779003600048,36.16381372662873,32.56
Lesser Slave Lake,48,21.375,13.75,8.271217919855923,17.001069338135974,29.64621791985592,30.751069338135974,27.9
Lac Ste. Anne-Parkland,27,52.666666666666664,151.0,28.14085306101397,59.22814482438494,80.80751972768064,210.22814482438494,34.82
Edmonton-Mill Woods,21,147.66666666666666,78.66666666666667,96.17607897153351,51.90702479338842,243.84274563820017,130.5736914600551,39.44
Calgary-Mountain View,19,108.5,70.25,83.62064227386936,39.97173366834171,192.12064227386935,110.22173366834171,43.53
Edmonton-North West,15,117.6,67.4,83.4944367176634,49.78789986091794,201.0944367176634,117.18789986091795,41.52
Calgary-Falconridge,26,92.8,73.6,78.51805914441574,49.11260407694516,171.31805914441574,122.71260407694515,45.83
Edmonton-Rutherford,11,176.5,88.25,174.14604638903535,71.95840801265156,350.64604638903535,160.20840801265155,49.66
Bonnyville-Cold Lake-St. Paul,49,44.833333333333336,116.33333333333333,30.91411900065746,85.00190664036813,75.7474523339908,201.33523997370145,40.81
Grande Prairie-Wapiti,23,44.666666666666664,158.0,18.795300741703212,59.82567267608684,63.46196740836987,217.82567267608684,29.62
Edmonton-South West,54,67.28571428571429,67.57142857142857,62.10644257703081,45.7703081232493,129.3921568627451,113.34173669467788,48.0
Calgary-West,45,74.375,121.125,100.67773862576435,129.85381904860608,175.05273862576433,250.97881904860608,57.51
Drumheller-Stettler,38,35.0,202.0,24.696332737030414,114.04830053667263,59.69633273703042,316.0483005366726,41.37
Leduc-Beaumont,45,113.25,138.25,102.60740226883212,132.30792458989634,215.85740226883212,270.55792458989634,47.53
Sherwood Park,21,126.0,139.66666666666666,113.78580938209724,80.68410473281644,239.78580938209723,220.3507713994831,47.45
Sherwood Park,19,135.33333333333334,149.33333333333334,121.92356488370272,86.45448612525128,257.25689821703605,235.78781945858464,47.39
Edmonton-Strathcona,4,113.25,23.25,57.24091278597143,11.825455812333061,170.49091278597143,35.07545581233306,33.57
Calgary-Fish Creek,16,111.5,164.16666666666666,55.42985538424762,63.94992231385203,166.92985538424762,228.11658898051869,33.21
Morinville-St. Albert,26,60.0,137.0,61.31547390268276,67.29710200630333,121.31547390268275,204.29710200630333,50.54
Calgary-Lougheed,5,100.8,145.2,67.80750789381358,106.35738510115775,168.6075078938136,251.55738510115773,40.22
Olds-Didsbury-Three Hills,4,39.61538461538461,141.30769230769232,24.06378932618632,79.27972331268559,63.67917394157094,220.5874156203779,37.79
Calgary-Hays,13,97.14285714285714,118.14285714285714,79.13992770469112,95.68478976577933,176.28278484754827,213.82764690863647,44.89
Spruce Grove-Stony Plain,54,59.25,116.75,81.75175315568022,111.69705469845724,141.0017531556802,228.44705469845724,57.98
Calgary-North West,10,79.33333333333333,87.5,97.83401874698974,96.25784520766182,177.16735208032307,183.75784520766183,55.22
Red Deer-South,6,82.75,116.0,48.95857071642216,55.554319185301246,131.70857071642217,171.55431918530124,37.17
Edmonton-Decore,34,65.2,52.6,38.961703267273705,29.21339046598822,104.16170326727371,81.81339046598822,37.41
Calgary-Acadia,51,117.0,134.0,102.76109032602885,105.53358275432034,219.76109032602886,239.53358275432032,46.76
Calgary-Shaw,29,72.625,100.75,38.78800657371958,51.04937513544752,111.41300657371957,151.79937513544752,34.81
Calgary-Shaw,28,72.625,100.75,38.78800657371958,51.04937513544752,111.41300657371957,151.79937513544752,34.81
Maskwacis-Wetaskiwin,18,49.0,129.5,30.054436121953792,64.51534972043463,79.05443612195378,194.01534972043464,38.02
Edmonton-Glenora,27,163.75,54.0,86.84519746465139,25.352852267186737,250.5951974646514,79.35285226718673,34.66
Edmonton-Glenora,28,163.75,54.0,86.84519746465139,25.352852267186737,250.5951974646514,79.35285226718673,34.66
Athabasca-Barrhead-Westlock,6,52.42857142857143,152.85714285714286,39.90975803939216,86.78341237149085,92.33832946796359,239.64055522863373,43.22
Bonnyville-Cold Lake-St. Paul,44,27.615384615384617,144.15384615384616,32.94784554695798,90.59387042937338,60.56323016234259,234.74771658321953,54.4
Fort McMurray-Lac La Biche,24,23.0,123.66666666666667,21.71434728732288,53.45617154248155,44.71434728732288,177.12283820914823,48.56
Calgary-Foothills,2,86.33333333333333,103.0,97.44456685027542,90.52351861125021,183.77790018360875,193.5235186112502,53.02
Olds-Didsbury-Three Hills,34,54.0,236.0,38.57163510192281,127.07676738470434,92.57163510192281,363.07676738470434,41.67
Drumheller-Stettler,26,2.0,122.0,12.92128801431127,59.67084078711985,14.92128801431127,181.67084078711986,86.6
Livingstone-Macleod,25,25.333333333333332,102.0,41.90038454495513,92.85936641640723,67.23371787828846,194.85936641640723,62.32
Edmonton-Mill Woods,24,133.5,100.5,99.43388429752065,53.66528925619834,232.93388429752065,154.16528925619835,42.69
Cardston-Siksika,48,50.0,7.0,4.378251646756726,18.26392765434856,54.37825164675672,25.26392765434856,8.05
Calgary-Mountain View,45,120.83333333333333,81.33333333333333,94.57514133165827,45.20812395309883,215.40847466499162,126.54145728643215,43.91
Calgary-Mountain View,44,120.83333333333333,81.33333333333333,94.57514133165827,45.20812395309883,215.40847466499162,126.54145728643215,43.91
Calgary-North East,46,69.0909090909091,44.63636363636363,61.61403113016016,46.08118091585834,130.70494022106925,90.71754455222197,47.14
Innisfail-Sylvan Lake,43,37.3,128.9,37.992278997137156,89.19174112952197,75.29227899713715,218.09174112952198,50.46
Calgary-Bow,10,89.0,107.0,86.533566841798,94.11792177466432,175.533566841798,201.11792177466432,49.3
West Yellowhead,45,31.692307692307693,139.69230769230768,50.56924566237246,105.1866855313128,82.26155335468016,244.87899322362048,61.47
Edmonton-South,22,105.66666666666667,71.66666666666667,56.57830696119902,33.00516998276672,162.2449736278657,104.6718366494334,34.87
Sherwood Park,31,124.66666666666667,107.66666666666667,99.50904534419297,70.56062860573786,224.17571201085963,178.22729527240455,44.39
Sherwood Park,17,128.75,125.25,108.78894196883077,77.14088808833897,237.53894196883078,202.39088808833895,45.8
West Yellowhead,49,17.333333333333332,146.0,48.19361084220717,100.24524040012909,65.5269441755405,246.2452404001291,73.55
Grande Prairie-Wapiti,21,46.0,238.0,26.33815169725516,83.83465973688483,72.33815169725516,321.8346597368848,36.41
Edmonton-City Centre,17,79.44444444444444,26.77777777777778,86.49170960044985,22.970501071444858,165.9361540448943,49.748278849222636,52.12
Edmonton-Decore,38,82.0,72.5,51.10002678093197,38.31467595072308,133.10002678093196,110.81467595072309,38.39
Edmonton-West Henday,9,134.25,91.5,48.371019501357694,30.74271784744508,182.6210195013577,122.24271784744508,26.49
Livingstone-Macleod,26,25.333333333333332,102.0,41.90038454495513,92.85936641640723,67.23371787828846,194.85936641640723,62.32
Edmonton-Riverview,15,155.66666666666666,91.66666666666667,77.34344374147126,25.33624860439151,233.0101104081379,117.00291527105819,33.19
Calgary-Cross,19,94.75,89.75,66.20073641442356,72.15083798882682,160.95073641442355,161.90083798882682,41.13
Red Deer-South,34,127.66666666666667,176.0,74.80294829796324,84.88047761477475,202.4696149646299,260.88047761477475,36.95
Sherwood Park,30,114.33333333333333,114.66666666666667,98.08136894040254,69.54828099302998,212.41470227373588,184.21494765969663,46.17
Bonnyville-Cold Lake-St. Paul,22,74.0,13.0,16.687869822485208,45.88520710059171,90.68786982248521,58.88520710059171,18.4
Cypress-Medicine Hat,42,88.25,183.5,55.664295874822194,87.30098450250806,143.9142958748222,270.8009845025081,38.68
Red Deer-South,58,77.8,136.8,52.86293975217207,59.984688790770555,130.66293975217206,196.78468879077056,40.46
Edmonton-West Henday,23,164.0,94.0,55.28116514440878,35.134534682794374,219.2811651444088,129.13453468279437,25.21
Calgary-Buffalo,68,53.666666666666664,35.166666666666664,54.69246861924685,27.314504881450485,108.35913528591351,62.481171548117146,50.47
Red Deer-South,54,99.0,167.4,65.62295969235151,74.46375160233585,164.62295969235151,241.86375160233587,39.86
